@relation paw02a-600-5-0-BI-5-2tst
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
422.0,345.0,positive
396.0,409.0,positive
439.0,429.0,positive
421.0,403.0,positive
424.0,321.0,positive
378.0,310.0,positive
401.0,392.0,positive
472.0,678.0,positive
434.0,680.0,positive
520.0,668.0,positive
515.0,751.0,positive
390.0,626.0,positive
427.0,605.0,positive
428.0,714.0,positive
518.0,638.0,positive
522.0,691.0,positive
488.0,649.0,positive
316.0,477.0,positive
343.0,510.0,positive
320.0,449.0,positive
345.0,107.0,negative
514.0,233.0,negative
383.0,89.0,negative
344.0,223.0,negative
452.0,789.0,negative
121.0,552.0,negative
620.0,262.0,negative
82.0,374.0,negative
78.0,672.0,negative
389.0,969.0,negative
494.0,781.0,negative
546.0,446.0,negative
-2.0,681.0,negative
362.0,109.0,negative
31.0,575.0,negative
-14.0,257.0,negative
671.0,460.0,negative
753.0,375.0,negative
608.0,148.0,negative
552.0,343.0,negative
193.0,700.0,negative
313.0,639.0,negative
240.0,979.0,negative
459.0,489.0,negative
739.0,678.0,negative
40.0,247.0,negative
108.0,296.0,negative
277.0,186.0,negative
330.0,887.0,negative
740.0,304.0,negative
207.0,68.0,negative
433.0,843.0,negative
143.0,856.0,negative
643.0,123.0,negative
715.0,490.0,negative
448.0,789.0,negative
111.0,705.0,negative
694.0,634.0,negative
66.0,214.0,negative
743.0,983.0,negative
32.0,960.0,negative
437.0,847.0,negative
646.0,966.0,negative
279.0,289.0,negative
756.0,619.0,negative
445.0,577.0,negative
643.0,603.0,negative
584.0,581.0,negative
277.0,736.0,negative
539.0,412.0,negative
66.0,618.0,negative
111.0,727.0,negative
391.0,795.0,negative
76.0,311.0,negative
453.0,506.0,negative
15.0,630.0,negative
463.0,578.0,negative
69.0,713.0,negative
542.0,507.0,negative
762.0,895.0,negative
92.0,517.0,negative
27.0,683.0,negative
1.0,203.0,negative
165.0,330.0,negative
-19.0,406.0,negative
609.0,410.0,negative
695.0,458.0,negative
240.0,620.0,negative
752.0,214.0,negative
1.0,959.0,negative
490.0,175.0,negative
400.0,816.0,negative
21.0,194.0,negative
175.0,719.0,negative
95.0,890.0,negative
623.0,119.0,negative
57.0,92.0,negative
563.0,82.0,negative
308.0,775.0,negative
518.0,512.0,negative
467.0,581.0,negative
232.0,613.0,negative
-33.0,318.0,negative
305.0,687.0,negative
23.0,719.0,negative
336.0,609.0,negative
167.0,832.0,negative
544.0,966.0,negative
156.0,567.0,negative
474.0,254.0,negative
733.0,393.0,negative
520.0,927.0,negative
375.0,876.0,negative
321.0,882.0,negative
666.0,220.0,negative
576.0,398.0,negative
694.0,485.0,negative
648.0,79.0,negative
251.0,843.0,negative
352.0,956.0,negative
