@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-0-bi/paw02a-600-5-0-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 991.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
425.0, 431.0, positive
340.0, 387.0, positive
516.0, 365.0, positive
325.0, 329.0, positive
347.0, 386.0, positive
421.0, 403.0, positive
406.0, 302.0, positive
378.0, 310.0, positive
403.0, 352.0, positive
465.0, 350.0, positive
401.0, 392.0, positive
399.0, 335.0, positive
452.0, 394.0, positive
441.0, 358.0, positive
475.0, 401.0, positive
472.0, 678.0, positive
445.0, 775.0, positive
515.0, 751.0, positive
435.0, 629.0, positive
418.0, 591.0, positive
538.0, 648.0, positive
427.0, 605.0, positive
421.0, 666.0, positive
461.0, 661.0, positive
428.0, 714.0, positive
541.0, 646.0, positive
252.0, 459.0, positive
175.0, 563.0, positive
263.0, 553.0, positive
316.0, 477.0, positive
190.0, 463.0, positive
299.0, 549.0, positive
328.0, 472.0, positive
202.0, 536.0, positive
283.0, 541.0, positive
192.0, 576.0, positive
338.0, 524.0, positive
185.0, 481.0, positive
289.0, 98.0, negative
441.0, 991.0, negative
225.0, 622.0, negative
514.0, 233.0, negative
541.0, 124.0, negative
593.0, 785.0, negative
461.0, 509.0, negative
306.0, 122.0, negative
729.0, 788.0, negative
479.0, 161.0, negative
188.0, 918.0, negative
383.0, 89.0, negative
344.0, 223.0, negative
608.0, 108.0, negative
-25.0, 805.0, negative
322.0, 621.0, negative
-33.0, 319.0, negative
143.0, 512.0, negative
452.0, 789.0, negative
94.0, 746.0, negative
609.0, 423.0, negative
620.0, 262.0, negative
413.0, 125.0, negative
485.0, 91.0, negative
154.0, 317.0, negative
622.0, 545.0, negative
78.0, 672.0, negative
438.0, 485.0, negative
721.0, 278.0, negative
372.0, 931.0, negative
708.0, 127.0, negative
343.0, 662.0, negative
287.0, 72.0, negative
462.0, 549.0, negative
135.0, 445.0, negative
228.0, 645.0, negative
494.0, 781.0, negative
132.0, 474.0, negative
583.0, 429.0, negative
546.0, 446.0, negative
352.0, 599.0, negative
201.0, 316.0, negative
64.0, 915.0, negative
293.0, 854.0, negative
614.0, 361.0, negative
362.0, 109.0, negative
115.0, 434.0, negative
737.0, 778.0, negative
526.0, 462.0, negative
290.0, 403.0, negative
4.0, 927.0, negative
509.0, 848.0, negative
143.0, 676.0, negative
138.0, 537.0, negative
585.0, 122.0, negative
640.0, 565.0, negative
399.0, 280.0, negative
313.0, 639.0, negative
459.0, 489.0, negative
711.0, 356.0, negative
739.0, 678.0, negative
40.0, 247.0, negative
750.0, 277.0, negative
624.0, 694.0, negative
-13.0, 728.0, negative
175.0, 119.0, negative
740.0, 304.0, negative
262.0, 261.0, negative
346.0, 718.0, negative
669.0, 527.0, negative
285.0, 898.0, negative
632.0, 906.0, negative
456.0, 825.0, negative
519.0, 596.0, negative
637.0, 556.0, negative
571.0, 877.0, negative
318.0, 682.0, negative
179.0, 607.0, negative
582.0, 443.0, negative
759.0, 341.0, negative
333.0, 112.0, negative
433.0, 843.0, negative
-58.0, 717.0, negative
227.0, 620.0, negative
673.0, 228.0, negative
632.0, 715.0, negative
715.0, 490.0, negative
720.0, 570.0, negative
623.0, 863.0, negative
725.0, 397.0, negative
448.0, 789.0, negative
690.0, 434.0, negative
504.0, 828.0, negative
694.0, 634.0, negative
313.0, 731.0, negative
583.0, 297.0, negative
534.0, 851.0, negative
503.0, 126.0, negative
210.0, 359.0, negative
32.0, 960.0, negative
437.0, 847.0, negative
-15.0, 933.0, negative
279.0, 289.0, negative
510.0, 810.0, negative
756.0, 619.0, negative
672.0, 564.0, negative
69.0, 433.0, negative
643.0, 603.0, negative
545.0, 736.0, negative
212.0, 332.0, negative
738.0, 257.0, negative
4.0, 582.0, negative
696.0, 300.0, negative
728.0, 172.0, negative
141.0, 443.0, negative
753.0, 849.0, negative
202.0, 629.0, negative
76.0, 311.0, negative
-37.0, 951.0, negative
596.0, 85.0, negative
651.0, 886.0, negative
-8.0, 79.0, negative
183.0, 212.0, negative
671.0, 800.0, negative
-19.0, 609.0, negative
15.0, 630.0, negative
492.0, 199.0, negative
559.0, 66.0, negative
463.0, 578.0, negative
542.0, 507.0, negative
576.0, 128.0, negative
587.0, 966.0, negative
335.0, 978.0, negative
188.0, 273.0, negative
143.0, 99.0, negative
165.0, 330.0, negative
8.0, 947.0, negative
209.0, 155.0, negative
-19.0, 406.0, negative
228.0, 768.0, negative
296.0, 986.0, negative
-55.0, 632.0, negative
415.0, 934.0, negative
490.0, 175.0, negative
400.0, 816.0, negative
408.0, 986.0, negative
65.0, 239.0, negative
341.0, 922.0, negative
209.0, 182.0, negative
175.0, 719.0, negative
95.0, 890.0, negative
18.0, 242.0, negative
523.0, 579.0, negative
57.0, 92.0, negative
596.0, 533.0, negative
563.0, 82.0, negative
686.0, 477.0, negative
222.0, 709.0, negative
603.0, 602.0, negative
232.0, 613.0, negative
305.0, 687.0, negative
721.0, 356.0, negative
446.0, 469.0, negative
728.0, 169.0, negative
84.0, 409.0, negative
115.0, 183.0, negative
23.0, 719.0, negative
370.0, 984.0, negative
166.0, 562.0, negative
336.0, 609.0, negative
185.0, 846.0, negative
167.0, 832.0, negative
25.0, 797.0, negative
99.0, 545.0, negative
352.0, 958.0, negative
257.0, 952.0, negative
242.0, 808.0, negative
729.0, 715.0, negative
511.0, 143.0, negative
11.0, 527.0, negative
40.0, 542.0, negative
703.0, 398.0, negative
575.0, 324.0, negative
156.0, 567.0, negative
520.0, 927.0, negative
375.0, 876.0, negative
194.0, 959.0, negative
-27.0, 821.0, negative
390.0, 973.0, negative
661.0, 821.0, negative
71.0, 242.0, negative
321.0, 882.0, negative
561.0, 979.0, negative
686.0, 140.0, negative
250.0, 711.0, negative
648.0, 79.0, negative
420.0, 100.0, negative
352.0, 956.0, negative
1.0, 504.0, negative
448.0, 140.0, negative
280.0, 966.0, negative
88.0, 562.0, negative
527.0, 363.0, positive
389.0, 387.0, positive
316.0, 366.0, positive
349.0, 339.0, positive
386.0, 409.0, positive
363.0, 650.0, positive
229.0, 437.0, positive
249.0, 410.0, positive
282.0, 501.0, positive
353.0, 917.0, negative
164.0, 903.0, negative
638.0, 677.0, negative
103.0, 605.0, negative
111.0, 660.0, negative
674.0, 794.0, negative
627.0, 445.0, negative
-63.0, 596.0, negative
432.0, 874.0, negative
735.0, 161.0, negative
585.0, 632.0, negative
551.0, 333.0, negative
502.0, 134.0, negative
527.0, 980.0, negative
142.0, 951.0, negative
453.0, 566.0, negative
251.0, 243.0, negative
23.0, 127.0, negative
342.0, 184.0, negative
707.0, 960.0, negative
665.0, 738.0, negative
662.0, 91.0, negative
354.0, 105.0, negative
162.0, 636.0, negative
364.0, 956.0, negative
174.0, 210.0, negative
279.0, 274.0, negative
-38.0, 208.0, negative
160.0, 220.0, negative
716.0, 451.0, negative
50.0, 126.0, negative
313.0, 836.0, negative
-45.0, 529.0, negative
71.0, 610.0, negative
743.0, 390.0, negative
160.0, 788.0, negative
229.0, 848.0, negative
699.0, 760.0, negative
397.0, 172.0, negative
279.0, 222.0, negative
716.0, 720.0, negative
693.0, 255.0, negative
524.0, 590.0, negative
540.0, 304.0, negative
438.0, 476.0, negative
728.0, 513.0, negative
-27.0, 67.0, negative
707.0, 896.0, negative
62.0, 447.0, negative
652.0, 167.0, negative
