@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-0-bi/paw02a-600-5-0-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 991.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
425.0, 431.0, positive
415.0, 294.0, positive
419.0, 390.0, positive
340.0, 387.0, positive
490.0, 360.0, positive
396.0, 409.0, positive
421.0, 403.0, positive
403.0, 352.0, positive
465.0, 350.0, positive
401.0, 392.0, positive
364.0, 366.0, positive
399.0, 335.0, positive
452.0, 394.0, positive
441.0, 358.0, positive
445.0, 775.0, positive
434.0, 680.0, positive
515.0, 751.0, positive
390.0, 626.0, positive
435.0, 629.0, positive
476.0, 702.0, positive
427.0, 605.0, positive
517.0, 630.0, positive
461.0, 661.0, positive
518.0, 638.0, positive
463.0, 778.0, positive
522.0, 691.0, positive
488.0, 649.0, positive
540.0, 682.0, positive
252.0, 459.0, positive
263.0, 553.0, positive
316.0, 477.0, positive
292.0, 545.0, positive
274.0, 410.0, positive
311.0, 429.0, positive
247.0, 461.0, positive
164.0, 485.0, positive
167.0, 489.0, positive
299.0, 549.0, positive
320.0, 449.0, positive
283.0, 541.0, positive
220.0, 479.0, positive
289.0, 98.0, negative
225.0, 622.0, negative
345.0, 107.0, negative
514.0, 233.0, negative
34.0, 440.0, negative
541.0, 124.0, negative
461.0, 509.0, negative
729.0, 788.0, negative
188.0, 918.0, negative
66.0, 308.0, negative
-33.0, 319.0, negative
143.0, 512.0, negative
452.0, 789.0, negative
609.0, 423.0, negative
538.0, 263.0, negative
652.0, 202.0, negative
485.0, 91.0, negative
82.0, 374.0, negative
490.0, 479.0, negative
128.0, 77.0, negative
573.0, 207.0, negative
708.0, 127.0, negative
389.0, 969.0, negative
287.0, 72.0, negative
462.0, 549.0, negative
400.0, 888.0, negative
135.0, 445.0, negative
228.0, 645.0, negative
494.0, 781.0, negative
132.0, 474.0, negative
583.0, 429.0, negative
208.0, 870.0, negative
-2.0, 681.0, negative
201.0, 316.0, negative
64.0, 915.0, negative
293.0, 854.0, negative
58.0, 526.0, negative
362.0, 109.0, negative
-14.0, 257.0, negative
115.0, 434.0, negative
671.0, 460.0, negative
218.0, 367.0, negative
526.0, 462.0, negative
64.0, 107.0, negative
24.0, 608.0, negative
753.0, 375.0, negative
4.0, 927.0, negative
509.0, 848.0, negative
526.0, 794.0, negative
55.0, 113.0, negative
-3.0, 654.0, negative
552.0, 343.0, negative
143.0, 676.0, negative
138.0, 537.0, negative
-18.0, 103.0, negative
313.0, 639.0, negative
370.0, 249.0, negative
240.0, 979.0, negative
459.0, 489.0, negative
739.0, 678.0, negative
40.0, 247.0, negative
108.0, 212.0, negative
-13.0, 728.0, negative
175.0, 119.0, negative
740.0, 304.0, negative
285.0, 898.0, negative
637.0, 556.0, negative
571.0, 877.0, negative
318.0, 682.0, negative
179.0, 607.0, negative
333.0, 112.0, negative
143.0, 856.0, negative
393.0, 278.0, negative
227.0, 620.0, negative
198.0, 395.0, negative
632.0, 715.0, negative
720.0, 570.0, negative
624.0, 821.0, negative
725.0, 397.0, negative
448.0, 789.0, negative
111.0, 705.0, negative
690.0, 434.0, negative
717.0, 492.0, negative
531.0, 913.0, negative
694.0, 634.0, negative
-32.0, 627.0, negative
-15.0, 746.0, negative
662.0, 245.0, negative
583.0, 297.0, negative
534.0, 851.0, negative
503.0, 126.0, negative
119.0, 462.0, negative
-8.0, 176.0, negative
-15.0, 933.0, negative
337.0, 436.0, negative
279.0, 289.0, negative
510.0, 810.0, negative
672.0, 564.0, negative
422.0, 976.0, negative
573.0, 547.0, negative
734.0, 220.0, negative
687.0, 641.0, negative
545.0, 736.0, negative
212.0, 332.0, negative
738.0, 257.0, negative
539.0, 412.0, negative
4.0, 582.0, negative
111.0, 727.0, negative
718.0, 114.0, negative
502.0, 434.0, negative
-31.0, 751.0, negative
316.0, 634.0, negative
141.0, 443.0, negative
753.0, 849.0, negative
202.0, 629.0, negative
76.0, 311.0, negative
-37.0, 951.0, negative
596.0, 85.0, negative
709.0, 485.0, negative
183.0, 212.0, negative
439.0, 234.0, negative
-19.0, 609.0, negative
167.0, 263.0, negative
510.0, 95.0, negative
492.0, 199.0, negative
502.0, 235.0, negative
733.0, 641.0, negative
69.0, 713.0, negative
576.0, 128.0, negative
557.0, 526.0, negative
587.0, 966.0, negative
92.0, 517.0, negative
698.0, 315.0, negative
682.0, 755.0, negative
646.0, 951.0, negative
-44.0, 389.0, negative
188.0, 273.0, negative
143.0, 99.0, negative
29.0, 354.0, negative
296.0, 986.0, negative
240.0, 620.0, negative
-55.0, 632.0, negative
752.0, 214.0, negative
1.0, 959.0, negative
415.0, 934.0, negative
400.0, 816.0, negative
755.0, 902.0, negative
197.0, 337.0, negative
466.0, 188.0, negative
209.0, 182.0, negative
21.0, 194.0, negative
129.0, 806.0, negative
452.0, 573.0, negative
18.0, 242.0, negative
523.0, 579.0, negative
308.0, 775.0, negative
518.0, 512.0, negative
467.0, 581.0, negative
222.0, 709.0, negative
588.0, 206.0, negative
305.0, 687.0, negative
728.0, 169.0, negative
640.0, 392.0, negative
115.0, 183.0, negative
23.0, 719.0, negative
166.0, 562.0, negative
336.0, 609.0, negative
185.0, 846.0, negative
25.0, 797.0, negative
165.0, 556.0, negative
99.0, 545.0, negative
527.0, 531.0, negative
257.0, 952.0, negative
131.0, 618.0, negative
242.0, 808.0, negative
729.0, 715.0, negative
511.0, 143.0, negative
544.0, 966.0, negative
55.0, 135.0, negative
703.0, 398.0, negative
156.0, 567.0, negative
105.0, 718.0, negative
474.0, 254.0, negative
733.0, 393.0, negative
346.0, 232.0, negative
628.0, 481.0, negative
375.0, 876.0, negative
194.0, 959.0, negative
-27.0, 821.0, negative
661.0, 821.0, negative
637.0, 457.0, negative
345.0, 917.0, negative
686.0, 140.0, negative
648.0, 79.0, negative
623.0, 404.0, negative
420.0, 100.0, negative
91.0, 297.0, negative
88.0, 562.0, negative
374.0, 943.0, negative
404.0, 387.0, positive
527.0, 363.0, positive
389.0, 387.0, positive
502.0, 350.0, positive
386.0, 409.0, positive
366.0, 348.0, positive
376.0, 631.0, positive
363.0, 650.0, positive
300.0, 482.0, positive
331.0, 450.0, positive
255.0, 412.0, positive
353.0, 917.0, negative
518.0, 451.0, negative
459.0, 906.0, negative
103.0, 605.0, negative
446.0, 242.0, negative
636.0, 325.0, negative
179.0, 944.0, negative
502.0, 134.0, negative
39.0, 225.0, negative
680.0, 549.0, negative
456.0, 267.0, negative
288.0, 990.0, negative
276.0, 203.0, negative
156.0, 540.0, negative
543.0, 469.0, negative
665.0, 738.0, negative
197.0, 969.0, negative
556.0, 379.0, negative
247.0, 373.0, negative
738.0, 692.0, negative
162.0, 636.0, negative
364.0, 956.0, negative
174.0, 210.0, negative
279.0, 274.0, negative
61.0, 555.0, negative
-38.0, 208.0, negative
331.0, 679.0, negative
-45.0, 529.0, negative
71.0, 610.0, negative
743.0, 390.0, negative
423.0, 826.0, negative
216.0, 243.0, negative
446.0, 913.0, negative
279.0, 222.0, negative
716.0, 720.0, negative
693.0, 255.0, negative
524.0, 590.0, negative
438.0, 476.0, negative
308.0, 961.0, negative
-24.0, 181.0, negative
82.0, 687.0, negative
261.0, 841.0, negative
-27.0, 67.0, negative
268.0, 753.0, negative
652.0, 167.0, negative
487.0, 182.0, negative
433.0, 549.0, negative
707.0, 139.0, negative
