@relation paw02a-600-5-0-BI-5-5tst
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,991.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
404.0,387.0,positive
527.0,363.0,positive
389.0,387.0,positive
316.0,366.0,positive
502.0,350.0,positive
349.0,339.0,positive
386.0,409.0,positive
366.0,348.0,positive
400.0,683.0,positive
395.0,727.0,positive
376.0,631.0,positive
371.0,728.0,positive
541.0,647.0,positive
363.0,650.0,positive
300.0,482.0,positive
229.0,437.0,positive
331.0,450.0,positive
249.0,410.0,positive
255.0,412.0,positive
282.0,501.0,positive
353.0,917.0,negative
164.0,903.0,negative
518.0,451.0,negative
115.0,229.0,negative
638.0,677.0,negative
459.0,906.0,negative
266.0,250.0,negative
103.0,605.0,negative
111.0,660.0,negative
241.0,245.0,negative
674.0,794.0,negative
704.0,154.0,negative
446.0,242.0,negative
636.0,325.0,negative
627.0,445.0,negative
-63.0,596.0,negative
432.0,874.0,negative
735.0,161.0,negative
73.0,958.0,negative
620.0,372.0,negative
179.0,944.0,negative
278.0,918.0,negative
460.0,959.0,negative
585.0,632.0,negative
551.0,333.0,negative
502.0,134.0,negative
527.0,980.0,negative
142.0,951.0,negative
39.0,225.0,negative
680.0,549.0,negative
453.0,566.0,negative
456.0,267.0,negative
288.0,990.0,negative
276.0,203.0,negative
156.0,540.0,negative
543.0,469.0,negative
251.0,243.0,negative
23.0,127.0,negative
342.0,184.0,negative
100.0,507.0,negative
594.0,365.0,negative
707.0,960.0,negative
47.0,213.0,negative
252.0,854.0,negative
665.0,738.0,negative
197.0,969.0,negative
378.0,195.0,negative
662.0,91.0,negative
556.0,379.0,negative
247.0,373.0,negative
738.0,692.0,negative
354.0,105.0,negative
162.0,636.0,negative
364.0,956.0,negative
174.0,210.0,negative
279.0,274.0,negative
624.0,322.0,negative
61.0,555.0,negative
-38.0,208.0,negative
281.0,276.0,negative
331.0,679.0,negative
160.0,220.0,negative
716.0,451.0,negative
57.0,158.0,negative
50.0,126.0,negative
313.0,836.0,negative
-45.0,529.0,negative
71.0,610.0,negative
743.0,390.0,negative
423.0,826.0,negative
160.0,788.0,negative
216.0,243.0,negative
446.0,913.0,negative
229.0,848.0,negative
699.0,760.0,negative
-7.0,299.0,negative
397.0,172.0,negative
279.0,222.0,negative
524.0,933.0,negative
716.0,720.0,negative
693.0,255.0,negative
524.0,590.0,negative
677.0,818.0,negative
540.0,304.0,negative
438.0,476.0,negative
308.0,961.0,negative
101.0,701.0,negative
-24.0,181.0,negative
82.0,687.0,negative
261.0,841.0,negative
728.0,513.0,negative
-27.0,67.0,negative
585.0,467.0,negative
707.0,896.0,negative
62.0,447.0,negative
268.0,753.0,negative
652.0,167.0,negative
487.0,182.0,negative
433.0,549.0,negative
707.0,139.0,negative
