@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-0-bi/paw02a-600-5-0-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 991.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
413.0, 295.0, positive
415.0, 294.0, positive
422.0, 345.0, positive
419.0, 390.0, positive
490.0, 360.0, positive
396.0, 409.0, positive
439.0, 429.0, positive
424.0, 321.0, positive
407.0, 299.0, positive
364.0, 366.0, positive
433.0, 684.0, positive
434.0, 680.0, positive
451.0, 590.0, positive
520.0, 668.0, positive
390.0, 626.0, positive
411.0, 757.0, positive
476.0, 702.0, positive
517.0, 678.0, positive
517.0, 630.0, positive
524.0, 711.0, positive
401.0, 758.0, positive
518.0, 638.0, positive
463.0, 778.0, positive
522.0, 691.0, positive
488.0, 649.0, positive
540.0, 682.0, positive
222.0, 545.0, positive
234.0, 433.0, positive
292.0, 545.0, positive
307.0, 515.0, positive
343.0, 510.0, positive
274.0, 410.0, positive
159.0, 507.0, positive
311.0, 429.0, positive
247.0, 461.0, positive
164.0, 485.0, positive
167.0, 489.0, positive
320.0, 449.0, positive
200.0, 526.0, positive
220.0, 479.0, positive
253.0, 516.0, positive
623.0, 660.0, negative
683.0, 872.0, negative
345.0, 107.0, negative
14.0, 476.0, negative
34.0, 440.0, negative
447.0, 506.0, negative
178.0, 571.0, negative
666.0, 564.0, negative
66.0, 308.0, negative
121.0, 552.0, negative
538.0, 263.0, negative
652.0, 202.0, negative
761.0, 642.0, negative
82.0, 374.0, negative
268.0, 325.0, negative
698.0, 453.0, negative
490.0, 479.0, negative
98.0, 690.0, negative
128.0, 77.0, negative
573.0, 207.0, negative
73.0, 809.0, negative
389.0, 969.0, negative
400.0, 888.0, negative
712.0, 685.0, negative
51.0, 394.0, negative
208.0, 870.0, negative
-2.0, 681.0, negative
741.0, 762.0, negative
58.0, 526.0, negative
17.0, 67.0, negative
31.0, 575.0, negative
-14.0, 257.0, negative
-59.0, 911.0, negative
671.0, 460.0, negative
218.0, 367.0, negative
64.0, 107.0, negative
24.0, 608.0, negative
753.0, 375.0, negative
526.0, 794.0, negative
55.0, 113.0, negative
608.0, 148.0, negative
-3.0, 654.0, negative
552.0, 343.0, negative
-18.0, 103.0, negative
193.0, 700.0, negative
370.0, 249.0, negative
240.0, 979.0, negative
742.0, 619.0, negative
121.0, 92.0, negative
108.0, 296.0, negative
108.0, 212.0, negative
594.0, 387.0, negative
277.0, 186.0, negative
86.0, 74.0, negative
330.0, 887.0, negative
345.0, 442.0, negative
207.0, 68.0, negative
673.0, 322.0, negative
504.0, 569.0, negative
315.0, 99.0, negative
143.0, 856.0, negative
643.0, 123.0, negative
393.0, 278.0, negative
198.0, 395.0, negative
624.0, 821.0, negative
75.0, 323.0, negative
111.0, 705.0, negative
717.0, 492.0, negative
300.0, 180.0, negative
531.0, 913.0, negative
82.0, 850.0, negative
-32.0, 627.0, negative
-15.0, 746.0, negative
662.0, 245.0, negative
66.0, 214.0, negative
743.0, 983.0, negative
203.0, 165.0, negative
119.0, 462.0, negative
-8.0, 176.0, negative
646.0, 966.0, negative
337.0, 436.0, negative
445.0, 577.0, negative
422.0, 976.0, negative
573.0, 547.0, negative
734.0, 220.0, negative
584.0, 581.0, negative
687.0, 641.0, negative
277.0, 736.0, negative
308.0, 876.0, negative
539.0, 412.0, negative
66.0, 618.0, negative
111.0, 727.0, negative
391.0, 795.0, negative
718.0, 114.0, negative
681.0, 292.0, negative
502.0, 434.0, negative
706.0, 588.0, negative
532.0, 584.0, negative
-49.0, 620.0, negative
716.0, 711.0, negative
59.0, 873.0, negative
236.0, 615.0, negative
598.0, 165.0, negative
-31.0, 751.0, negative
316.0, 634.0, negative
352.0, 753.0, negative
591.0, 972.0, negative
453.0, 506.0, negative
709.0, 485.0, negative
439.0, 234.0, negative
167.0, 263.0, negative
510.0, 95.0, negative
502.0, 235.0, negative
733.0, 641.0, negative
69.0, 713.0, negative
557.0, 526.0, negative
566.0, 342.0, negative
762.0, 895.0, negative
92.0, 517.0, negative
698.0, 315.0, negative
727.0, 192.0, negative
682.0, 755.0, negative
79.0, 534.0, negative
27.0, 683.0, negative
646.0, 951.0, negative
-44.0, 389.0, negative
1.0, 203.0, negative
51.0, 476.0, negative
669.0, 886.0, negative
609.0, 410.0, negative
695.0, 458.0, negative
29.0, 354.0, negative
240.0, 620.0, negative
595.0, 223.0, negative
752.0, 214.0, negative
460.0, 481.0, negative
1.0, 959.0, negative
660.0, 903.0, negative
691.0, 194.0, negative
755.0, 902.0, negative
643.0, 428.0, negative
623.0, 305.0, negative
692.0, 385.0, negative
