@relation paw02a-600-5-50-BI-5-4tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[67.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
358.0,400.0,positive
415.0,294.0,positive
422.0,495.0,positive
373.0,563.0,positive
347.0,386.0,positive
399.0,335.0,positive
179.0,607.0,positive
433.0,684.0,positive
301.0,632.0,positive
517.0,630.0,positive
463.0,778.0,positive
287.0,383.0,positive
222.0,545.0,positive
234.0,433.0,positive
393.0,798.0,positive
307.0,515.0,positive
291.0,260.0,positive
111.0,601.0,positive
192.0,576.0,positive
338.0,524.0,positive
692.0,916.0,negative
529.0,229.0,negative
330.0,101.0,negative
197.0,190.0,negative
67.0,174.0,negative
710.0,516.0,negative
600.0,985.0,negative
748.0,215.0,negative
534.0,483.0,negative
659.0,749.0,negative
174.0,965.0,negative
244.0,359.0,negative
428.0,918.0,negative
-28.0,319.0,negative
30.0,943.0,negative
730.0,734.0,negative
329.0,127.0,negative
86.0,514.0,negative
335.0,739.0,negative
372.0,543.0,negative
224.0,139.0,negative
58.0,349.0,negative
239.0,821.0,negative
243.0,917.0,negative
562.0,171.0,negative
757.0,940.0,negative
559.0,981.0,negative
68.0,653.0,negative
710.0,912.0,negative
225.0,703.0,negative
150.0,914.0,negative
177.0,317.0,negative
101.0,481.0,negative
40.0,162.0,negative
50.0,638.0,negative
596.0,644.0,negative
-16.0,158.0,negative
93.0,725.0,negative
182.0,623.0,negative
334.0,922.0,negative
414.0,919.0,negative
61.0,100.0,negative
75.0,726.0,negative
27.0,855.0,negative
378.0,514.0,negative
619.0,166.0,negative
373.0,249.0,negative
732.0,915.0,negative
105.0,726.0,negative
760.0,590.0,negative
598.0,954.0,negative
347.0,748.0,negative
739.0,96.0,negative
-2.0,183.0,negative
70.0,356.0,negative
-62.0,575.0,negative
381.0,766.0,negative
511.0,784.0,negative
310.0,864.0,negative
237.0,609.0,negative
-32.0,420.0,negative
629.0,968.0,negative
357.0,532.0,negative
437.0,138.0,negative
718.0,930.0,negative
67.0,303.0,negative
674.0,935.0,negative
-32.0,620.0,negative
263.0,910.0,negative
576.0,616.0,negative
466.0,921.0,negative
760.0,660.0,negative
7.0,186.0,negative
656.0,101.0,negative
77.0,138.0,negative
701.0,685.0,negative
53.0,652.0,negative
470.0,215.0,negative
62.0,570.0,negative
146.0,225.0,negative
696.0,879.0,negative
318.0,258.0,negative
430.0,838.0,negative
277.0,945.0,negative
-50.0,541.0,negative
704.0,541.0,negative
234.0,73.0,negative
378.0,554.0,negative
263.0,395.0,negative
534.0,442.0,negative
240.0,127.0,negative
245.0,948.0,negative
670.0,869.0,negative
573.0,960.0,negative
89.0,220.0,negative
310.0,677.0,negative
451.0,982.0,negative
679.0,469.0,negative
563.0,873.0,negative
665.0,270.0,negative
