@relation paw02a-600-5-50-BI-5-3tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[67.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
419.0,390.0,positive
298.0,485.0,positive
406.0,302.0,positive
259.0,656.0,positive
542.0,331.0,positive
418.0,591.0,positive
411.0,757.0,positive
421.0,666.0,positive
252.0,459.0,positive
175.0,563.0,positive
263.0,553.0,positive
274.0,410.0,positive
159.0,507.0,positive
156.0,540.0,positive
140.0,617.0,positive
299.0,549.0,positive
322.0,567.0,positive
343.0,662.0,positive
220.0,479.0,positive
253.0,516.0,positive
94.0,263.0,negative
443.0,488.0,negative
543.0,880.0,negative
95.0,803.0,negative
734.0,373.0,negative
34.0,862.0,negative
429.0,891.0,negative
415.0,884.0,negative
395.0,908.0,negative
106.0,742.0,negative
51.0,142.0,negative
145.0,880.0,negative
494.0,576.0,negative
586.0,535.0,negative
138.0,700.0,negative
656.0,403.0,negative
24.0,102.0,negative
547.0,492.0,negative
635.0,333.0,negative
64.0,364.0,negative
198.0,223.0,negative
154.0,96.0,negative
549.0,800.0,negative
67.0,630.0,negative
591.0,115.0,negative
111.0,155.0,negative
171.0,689.0,negative
54.0,765.0,negative
-63.0,592.0,negative
255.0,657.0,negative
-8.0,432.0,negative
158.0,953.0,negative
486.0,513.0,negative
121.0,298.0,negative
76.0,75.0,negative
683.0,604.0,negative
605.0,87.0,negative
681.0,218.0,negative
757.0,971.0,negative
90.0,612.0,negative
614.0,836.0,negative
634.0,889.0,negative
396.0,129.0,negative
509.0,814.0,negative
418.0,946.0,negative
296.0,941.0,negative
470.0,200.0,negative
103.0,960.0,negative
704.0,558.0,negative
659.0,547.0,negative
733.0,106.0,negative
610.0,218.0,negative
93.0,498.0,negative
676.0,524.0,negative
677.0,906.0,negative
548.0,702.0,negative
205.0,916.0,negative
730.0,949.0,negative
717.0,130.0,negative
739.0,236.0,negative
63.0,920.0,negative
124.0,302.0,negative
34.0,107.0,negative
-59.0,289.0,negative
429.0,552.0,negative
-15.0,702.0,negative
442.0,459.0,negative
400.0,926.0,negative
652.0,489.0,negative
-17.0,604.0,negative
633.0,538.0,negative
565.0,531.0,negative
51.0,860.0,negative
521.0,407.0,negative
77.0,310.0,negative
4.0,947.0,negative
160.0,350.0,negative
429.0,810.0,negative
116.0,381.0,negative
-9.0,158.0,negative
472.0,95.0,negative
465.0,979.0,negative
629.0,966.0,negative
39.0,549.0,negative
52.0,906.0,negative
-36.0,919.0,negative
541.0,220.0,negative
68.0,401.0,negative
345.0,227.0,negative
47.0,442.0,negative
221.0,688.0,negative
173.0,376.0,negative
569.0,742.0,negative
-37.0,786.0,negative
101.0,489.0,negative
610.0,875.0,negative
258.0,677.0,negative
475.0,555.0,negative
737.0,540.0,negative
730.0,503.0,negative
