@relation paw02a-600-5-50-BI-5-5tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[67.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
194.0,614.0,positive
527.0,363.0,positive
268.0,325.0,positive
316.0,366.0,positive
502.0,350.0,positive
349.0,339.0,positive
386.0,409.0,positive
359.0,484.0,positive
455.0,526.0,positive
456.0,825.0,positive
349.0,757.0,positive
180.0,407.0,positive
541.0,647.0,positive
301.0,267.0,positive
538.0,808.0,positive
229.0,437.0,positive
492.0,846.0,positive
249.0,410.0,positive
255.0,412.0,positive
282.0,501.0,positive
185.0,677.0,negative
234.0,945.0,negative
165.0,403.0,negative
506.0,911.0,negative
41.0,703.0,negative
635.0,250.0,negative
319.0,791.0,negative
754.0,644.0,negative
318.0,627.0,negative
742.0,716.0,negative
464.0,562.0,negative
-41.0,761.0,negative
445.0,954.0,negative
426.0,809.0,negative
726.0,496.0,negative
362.0,890.0,negative
449.0,215.0,negative
675.0,241.0,negative
353.0,168.0,negative
63.0,195.0,negative
123.0,323.0,negative
171.0,147.0,negative
15.0,509.0,negative
193.0,317.0,negative
73.0,469.0,negative
18.0,407.0,negative
306.0,139.0,negative
623.0,687.0,negative
349.0,984.0,negative
537.0,858.0,negative
257.0,359.0,negative
700.0,380.0,negative
94.0,660.0,negative
692.0,334.0,negative
671.0,395.0,negative
394.0,202.0,negative
286.0,745.0,negative
-49.0,483.0,negative
302.0,719.0,negative
30.0,398.0,negative
503.0,450.0,negative
519.0,954.0,negative
227.0,232.0,negative
727.0,67.0,negative
149.0,629.0,negative
735.0,783.0,negative
166.0,684.0,negative
475.0,526.0,negative
84.0,842.0,negative
39.0,483.0,negative
195.0,230.0,negative
627.0,954.0,negative
335.0,721.0,negative
755.0,106.0,negative
695.0,931.0,negative
512.0,207.0,negative
26.0,452.0,negative
636.0,626.0,negative
100.0,931.0,negative
-2.0,199.0,negative
714.0,200.0,negative
-34.0,537.0,negative
687.0,269.0,negative
233.0,755.0,negative
645.0,537.0,negative
174.0,213.0,negative
-17.0,480.0,negative
235.0,755.0,negative
643.0,302.0,negative
91.0,818.0,negative
-43.0,909.0,negative
729.0,71.0,negative
37.0,863.0,negative
143.0,946.0,negative
139.0,632.0,negative
52.0,827.0,negative
679.0,527.0,negative
127.0,981.0,negative
691.0,649.0,negative
607.0,590.0,negative
548.0,423.0,negative
191.0,682.0,negative
-25.0,240.0,negative
627.0,321.0,negative
-14.0,165.0,negative
417.0,275.0,negative
-44.0,751.0,negative
602.0,94.0,negative
642.0,304.0,negative
717.0,835.0,negative
701.0,739.0,negative
298.0,588.0,negative
720.0,923.0,negative
87.0,288.0,negative
340.0,860.0,negative
609.0,194.0,negative
251.0,209.0,negative
63.0,99.0,negative
-9.0,392.0,negative
13.0,292.0,negative
