@relation paw02a-800-7-30-BI-5-3tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
419.0,390.0,positive
298.0,485.0,positive
406.0,302.0,positive
259.0,656.0,positive
445.0,775.0,positive
418.0,591.0,positive
411.0,757.0,positive
421.0,666.0,positive
252.0,459.0,positive
175.0,563.0,positive
263.0,553.0,positive
274.0,410.0,positive
159.0,507.0,positive
190.0,463.0,positive
140.0,617.0,positive
299.0,549.0,positive
322.0,567.0,positive
343.0,662.0,positive
220.0,479.0,positive
253.0,516.0,positive
751.0,637.0,negative
313.0,219.0,negative
209.0,259.0,negative
-56.0,837.0,negative
496.0,484.0,negative
148.0,701.0,negative
455.0,526.0,negative
678.0,847.0,negative
160.0,778.0,negative
419.0,790.0,negative
-22.0,623.0,negative
115.0,460.0,negative
125.0,392.0,negative
277.0,609.0,negative
359.0,846.0,negative
506.0,911.0,negative
38.0,734.0,negative
692.0,916.0,negative
529.0,229.0,negative
543.0,880.0,negative
319.0,791.0,negative
142.0,212.0,negative
754.0,644.0,negative
-9.0,931.0,negative
365.0,961.0,negative
742.0,716.0,negative
428.0,918.0,negative
494.0,576.0,negative
30.0,943.0,negative
402.0,546.0,negative
430.0,940.0,negative
512.0,203.0,negative
24.0,102.0,negative
635.0,333.0,negative
64.0,364.0,negative
362.0,890.0,negative
171.0,689.0,negative
329.0,783.0,negative
63.0,195.0,negative
668.0,453.0,negative
722.0,588.0,negative
483.0,115.0,negative
306.0,139.0,negative
259.0,211.0,negative
580.0,520.0,negative
45.0,549.0,negative
-16.0,158.0,negative
30.0,398.0,negative
61.0,100.0,negative
75.0,726.0,negative
194.0,638.0,negative
296.0,941.0,negative
227.0,232.0,negative
242.0,266.0,negative
40.0,409.0,negative
632.0,604.0,negative
727.0,67.0,negative
607.0,743.0,negative
302.0,284.0,negative
306.0,110.0,negative
195.0,230.0,negative
335.0,721.0,negative
704.0,558.0,negative
733.0,106.0,negative
745.0,793.0,negative
381.0,766.0,negative
695.0,931.0,negative
512.0,207.0,negative
237.0,609.0,negative
629.0,968.0,negative
193.0,869.0,negative
26.0,452.0,negative
379.0,838.0,negative
367.0,196.0,negative
115.0,734.0,negative
135.0,657.0,negative
636.0,626.0,negative
67.0,303.0,negative
674.0,935.0,negative
124.0,302.0,negative
430.0,85.0,negative
34.0,107.0,negative
100.0,931.0,negative
7.0,186.0,negative
442.0,459.0,negative
174.0,213.0,negative
350.0,944.0,negative
656.0,101.0,negative
652.0,489.0,negative
-43.0,909.0,negative
264.0,173.0,negative
521.0,407.0,negative
4.0,947.0,negative
358.0,904.0,negative
139.0,632.0,negative
52.0,827.0,negative
415.0,246.0,negative
618.0,412.0,negative
629.0,966.0,negative
191.0,682.0,negative
739.0,967.0,negative
378.0,554.0,negative
68.0,401.0,negative
110.0,212.0,negative
240.0,127.0,negative
260.0,629.0,negative
141.0,516.0,negative
298.0,588.0,negative
569.0,742.0,negative
106.0,524.0,negative
624.0,746.0,negative
364.0,123.0,negative
101.0,489.0,negative
679.0,469.0,negative
650.0,959.0,negative
588.0,667.0,negative
126.0,537.0,negative
166.0,897.0,negative
465.0,862.0,negative
710.0,682.0,negative
556.0,762.0,negative
350.0,708.0,negative
-11.0,505.0,negative
96.0,476.0,negative
346.0,445.0,negative
709.0,277.0,negative
599.0,793.0,negative
433.0,466.0,negative
70.0,210.0,negative
714.0,426.0,negative
417.0,90.0,negative
288.0,715.0,negative
64.0,516.0,negative
313.0,664.0,negative
636.0,818.0,negative
600.0,146.0,negative
715.0,580.0,negative
35.0,84.0,negative
221.0,801.0,negative
465.0,554.0,negative
