@relation  paw02a-800-7-30-BI-5-5tra
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
502.0, 350.0, positive
283.0, 541.0, positive
520.0, 668.0, positive
371.0, 728.0, positive
427.0, 605.0, positive
316.0, 366.0, positive
399.0, 280.0, positive
400.0, 683.0, positive
185.0, 481.0, positive
140.0, 617.0, positive
692.0, 916.0, negative
436.0, 120.0, negative
149.0, 629.0, negative
-51.0, 836.0, negative
386.0, 836.0, negative
302.0, 719.0, negative
573.0, 960.0, negative
277.0, 609.0, negative
180.0, 407.0, negative
607.0, 743.0, negative
272.0, 989.0, negative
589.0, 323.0, negative
705.0, 239.0, negative
177.0, 317.0, negative
645.0, 537.0, negative
89.0, 220.0, negative
209.0, 259.0, negative
656.0, 144.0, negative
417.0, 90.0, negative
550.0, 227.0, negative
373.0, 563.0, negative
701.0, 739.0, negative
687.0, 269.0, negative
760.0, 590.0, negative
127.0, 981.0, negative
11.0, 592.0, negative
121.0, 867.0, negative
512.0, 174.0, negative
-4.0, 132.0, negative
188.0, 122.0, negative
543.0, 880.0, negative
185.0, 677.0, negative
415.0, 884.0, negative
465.0, 862.0, negative
47.0, 172.0, negative
519.0, 553.0, negative
-49.0, 483.0, negative
120.0, 592.0, negative
466.0, 921.0, negative
723.0, 70.0, negative
59.0, 500.0, negative
323.0, 156.0, negative
739.0, 773.0, negative
560.0, 606.0, negative
676.0, 524.0, negative
45.0, 255.0, negative
-9.0, 931.0, negative
171.0, 689.0, negative
656.0, 403.0, negative
293.0, 879.0, negative
146.0, 824.0, negative
58.0, 349.0, negative
68.0, 736.0, negative
521.0, 159.0, negative
588.0, 667.0, negative
714.0, 200.0, negative
240.0, 127.0, negative
652.0, 489.0, negative
143.0, 946.0, negative
475.0, 526.0, negative
650.0, 959.0, negative
63.0, 195.0, negative
-2.0, 431.0, negative
757.0, 940.0, negative
248.0, 604.0, negative
126.0, 537.0, negative
15.0, 509.0, negative
37.0, 863.0, negative
20.0, 804.0, negative
-25.0, 240.0, negative
