@relation paw02a-800-7-30-BI-5-4tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
358.0,400.0,positive
415.0,294.0,positive
422.0,495.0,positive
325.0,329.0,positive
347.0,386.0,positive
399.0,335.0,positive
475.0,401.0,positive
433.0,684.0,positive
301.0,632.0,positive
517.0,630.0,positive
463.0,778.0,positive
287.0,383.0,positive
222.0,545.0,positive
234.0,433.0,positive
292.0,545.0,positive
307.0,515.0,positive
247.0,461.0,positive
111.0,601.0,positive
192.0,576.0,positive
338.0,524.0,positive
180.0,407.0,negative
486.0,966.0,negative
482.0,182.0,negative
124.0,259.0,negative
241.0,832.0,negative
43.0,654.0,negative
188.0,122.0,negative
526.0,508.0,negative
669.0,334.0,negative
-2.0,431.0,negative
110.0,690.0,negative
253.0,664.0,negative
78.0,494.0,negative
382.0,71.0,negative
430.0,892.0,negative
314.0,651.0,negative
185.0,677.0,negative
386.0,836.0,negative
647.0,837.0,negative
231.0,746.0,negative
581.0,222.0,negative
-8.0,942.0,negative
41.0,703.0,negative
436.0,120.0,negative
318.0,627.0,negative
632.0,127.0,negative
34.0,862.0,negative
73.0,859.0,negative
244.0,359.0,negative
216.0,263.0,negative
-20.0,901.0,negative
547.0,492.0,negative
744.0,645.0,negative
67.0,630.0,negative
86.0,514.0,negative
591.0,115.0,negative
255.0,657.0,negative
165.0,960.0,negative
449.0,215.0,negative
739.0,773.0,negative
224.0,139.0,negative
171.0,147.0,negative
286.0,393.0,negative
562.0,171.0,negative
18.0,407.0,negative
430.0,194.0,negative
559.0,981.0,negative
683.0,604.0,negative
50.0,488.0,negative
605.0,87.0,negative
225.0,703.0,negative
537.0,858.0,negative
257.0,359.0,negative
93.0,725.0,negative
394.0,202.0,negative
-49.0,483.0,negative
568.0,907.0,negative
302.0,719.0,negative
143.0,386.0,negative
414.0,919.0,negative
709.0,480.0,negative
755.0,784.0,negative
378.0,514.0,negative
619.0,166.0,negative
589.0,323.0,negative
373.0,249.0,negative
149.0,629.0,negative
470.0,200.0,negative
-2.0,183.0,negative
503.0,255.0,negative
84.0,842.0,negative
39.0,483.0,negative
627.0,954.0,negative
93.0,498.0,negative
48.0,860.0,negative
357.0,532.0,negative
437.0,138.0,negative
142.0,640.0,negative
2.0,550.0,negative
739.0,236.0,negative
-17.0,951.0,negative
138.0,822.0,negative
234.0,127.0,negative
714.0,200.0,negative
310.0,657.0,negative
11.0,592.0,negative
576.0,616.0,negative
645.0,537.0,negative
144.0,668.0,negative
643.0,302.0,negative
53.0,652.0,negative
470.0,215.0,negative
68.0,438.0,negative
570.0,748.0,negative
160.0,350.0,negative
429.0,810.0,negative
444.0,223.0,negative
192.0,129.0,negative
39.0,549.0,negative
85.0,391.0,negative
-25.0,240.0,negative
627.0,321.0,negative
541.0,220.0,negative
701.0,835.0,negative
263.0,395.0,negative
325.0,908.0,negative
245.0,948.0,negative
345.0,227.0,negative
148.0,608.0,negative
233.0,763.0,negative
173.0,376.0,negative
196.0,189.0,negative
45.0,881.0,negative
475.0,555.0,negative
563.0,873.0,negative
665.0,270.0,negative
-57.0,113.0,negative
-4.0,132.0,negative
101.0,97.0,negative
568.0,580.0,negative
89.0,601.0,negative
671.0,680.0,negative
708.0,565.0,negative
717.0,577.0,negative
659.0,166.0,negative
195.0,593.0,negative
667.0,918.0,negative
588.0,814.0,negative
149.0,799.0,negative
702.0,566.0,negative
670.0,581.0,negative
553.0,871.0,negative
199.0,264.0,negative
233.0,289.0,negative
565.0,694.0,negative
384.0,859.0,negative
361.0,982.0,negative
622.0,614.0,negative
-8.0,472.0,negative
277.0,953.0,negative
