@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-30-bi/paw02a-800-7-30-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [66.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
325.0, 329.0, positive
403.0, 352.0, positive
411.0, 757.0, positive
320.0, 449.0, positive
200.0, 526.0, positive
185.0, 481.0, positive
751.0, 637.0, negative
719.0, 449.0, negative
669.0, 334.0, negative
253.0, 664.0, negative
265.0, 164.0, negative
734.0, 366.0, negative
748.0, 215.0, negative
365.0, 961.0, negative
395.0, 908.0, negative
30.0, 943.0, negative
24.0, 102.0, negative
64.0, 364.0, negative
362.0, 890.0, negative
449.0, 215.0, negative
335.0, 739.0, negative
372.0, 543.0, negative
562.0, 171.0, negative
40.0, 162.0, negative
589.0, 323.0, negative
360.0, 925.0, negative
745.0, 793.0, negative
381.0, 766.0, negative
677.0, 906.0, negative
512.0, 207.0, negative
629.0, 968.0, negative
437.0, 138.0, negative
367.0, 196.0, negative
263.0, 910.0, negative
-34.0, 537.0, negative
760.0, 660.0, negative
-11.0, 698.0, negative
656.0, 101.0, negative
652.0, 489.0, negative
68.0, 438.0, negative
327.0, 84.0, negative
521.0, 407.0, negative
643.0, 301.0, negative
52.0, 827.0, negative
429.0, 810.0, negative
44.0, 436.0, negative
318.0, 258.0, negative
444.0, 223.0, negative
277.0, 945.0, negative
701.0, 835.0, negative
-44.0, 751.0, negative
585.0, 146.0, negative
278.0, 156.0, negative
610.0, 875.0, negative
475.0, 555.0, negative
730.0, 503.0, negative
120.0, 592.0, negative
346.0, 445.0, negative
755.0, 986.0, negative
115.0, 919.0, negative
749.0, 66.0, negative
149.0, 799.0, negative
288.0, 715.0, negative
553.0, 871.0, negative
233.0, 289.0, negative
349.0, 339.0, positive
386.0, 409.0, positive
371.0, 728.0, positive
331.0, 450.0, positive
154.0, 96.0, negative
121.0, 867.0, negative
347.0, 796.0, negative
623.0, 687.0, negative
51.0, 860.0, negative
77.0, 310.0, negative
106.0, 755.0, negative
545.0, 644.0, negative
-36.0, 661.0, negative
255.0, 354.0, negative
718.0, 468.0, negative
