@relation 03subcl5-800-7-60-BI-5-5tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1479.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
187.0,34.0,positive
201.0,733.0,positive
116.0,-95.0,positive
121.0,-38.0,positive
316.0,727.0,positive
116.0,421.0,positive
119.0,211.0,positive
135.0,398.0,positive
215.0,149.0,positive
88.0,-36.0,positive
96.0,-108.0,positive
304.0,-153.0,positive
150.0,603.0,positive
331.0,221.0,positive
288.0,868.0,positive
114.0,805.0,positive
178.0,934.0,positive
202.0,1159.0,positive
341.0,1039.0,positive
276.0,741.0,positive
267.0,1095.0,negative
306.0,1169.0,negative
325.0,1332.0,negative
414.0,57.0,negative
360.0,156.0,negative
99.0,-93.0,negative
191.0,423.0,negative
310.0,1135.0,negative
421.0,666.0,negative
464.0,10.0,negative
402.0,740.0,negative
466.0,80.0,negative
342.0,314.0,negative
-62.0,1022.0,negative
407.0,1280.0,negative
-47.0,-257.0,negative
388.0,205.0,negative
342.0,595.0,negative
439.0,191.0,negative
403.0,1404.0,negative
57.0,-219.0,negative
152.0,116.0,negative
73.0,220.0,negative
-35.0,1397.0,negative
378.0,372.0,negative
472.0,403.0,negative
95.0,232.0,negative
266.0,1333.0,negative
48.0,1128.0,negative
331.0,472.0,negative
346.0,-252.0,negative
118.0,759.0,negative
261.0,747.0,negative
399.0,338.0,negative
-24.0,963.0,negative
190.0,752.0,negative
86.0,1204.0,negative
27.0,629.0,negative
436.0,77.0,negative
260.0,499.0,negative
311.0,-135.0,negative
-2.0,-151.0,negative
442.0,350.0,negative
355.0,209.0,negative
31.0,961.0,negative
431.0,-141.0,negative
468.0,1329.0,negative
70.0,616.0,negative
267.0,-141.0,negative
151.0,1434.0,negative
325.0,142.0,negative
19.0,147.0,negative
379.0,829.0,negative
45.0,416.0,negative
237.0,1084.0,negative
155.0,1322.0,negative
39.0,352.0,negative
432.0,-183.0,negative
245.0,1411.0,negative
220.0,1009.0,negative
204.0,1062.0,negative
333.0,-66.0,negative
404.0,-179.0,negative
16.0,553.0,negative
455.0,793.0,negative
121.0,721.0,negative
13.0,552.0,negative
414.0,18.0,negative
25.0,125.0,negative
-66.0,246.0,negative
22.0,1194.0,negative
282.0,1020.0,negative
275.0,415.0,negative
64.0,88.0,negative
432.0,578.0,negative
330.0,447.0,negative
-49.0,69.0,negative
215.0,1430.0,negative
338.0,391.0,negative
2.0,1057.0,negative
410.0,1276.0,negative
-56.0,-119.0,negative
-44.0,1244.0,negative
463.0,70.0,negative
98.0,-172.0,negative
-18.0,1387.0,negative
422.0,-11.0,negative
221.0,1387.0,negative
-29.0,86.0,negative
-19.0,823.0,negative
302.0,-225.0,negative
454.0,-49.0,negative
365.0,1295.0,negative
361.0,1361.0,negative
387.0,335.0,negative
231.0,1065.0,negative
119.0,1036.0,negative
282.0,766.0,negative
240.0,1093.0,negative
-54.0,279.0,negative
88.0,250.0,negative
162.0,1365.0,negative
73.0,248.0,negative
-73.0,322.0,negative
366.0,445.0,negative
350.0,1050.0,negative
447.0,654.0,negative
-37.0,218.0,negative
387.0,892.0,negative
-7.0,-212.0,negative
303.0,479.0,negative
316.0,804.0,negative
359.0,29.0,negative
202.0,-172.0,negative
388.0,-64.0,negative
331.0,1257.0,negative
178.0,412.0,negative
262.0,491.0,negative
1.0,23.0,negative
32.0,575.0,negative
450.0,-82.0,negative
392.0,989.0,negative
4.0,1068.0,negative
307.0,-49.0,negative
349.0,1248.0,negative
-63.0,881.0,negative
343.0,-102.0,negative
79.0,822.0,negative
144.0,1466.0,negative
68.0,1313.0,negative
27.0,699.0,negative
427.0,362.0,negative
-84.0,488.0,negative
352.0,246.0,negative
-60.0,927.0,negative
145.0,-253.0,negative
328.0,905.0,negative
152.0,-178.0,negative
360.0,1274.0,negative
446.0,290.0,negative
