@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-60-bi/03subcl5-800-7-60-bi
@attribute a0 real [-84.0, 483.0]
@attribute a1 real [-282.0, 1479.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
69.0, 1074.0, positive
69.0, 879.0, positive
114.0, 1011.0, positive
339.0, 246.0, positive
79.0, 566.0, positive
270.0, 588.0, positive
199.0, 1033.0, positive
344.0, 1222.0, positive
223.0, 1331.0, positive
4.0, 0.0, negative
453.0, -191.0, negative
-75.0, 773.0, negative
13.0, 609.0, negative
451.0, 451.0, negative
124.0, 773.0, negative
369.0, 15.0, negative
245.0, 1372.0, negative
24.0, 1289.0, negative
369.0, 607.0, negative
431.0, 500.0, negative
438.0, 918.0, negative
460.0, -87.0, negative
460.0, 955.0, negative
227.0, 1446.0, negative
196.0, 1340.0, negative
305.0, 291.0, negative
446.0, 353.0, negative
213.0, -151.0, negative
278.0, -122.0, negative
204.0, 1478.0, negative
312.0, 1085.0, negative
305.0, 798.0, negative
301.0, 1353.0, negative
126.0, 771.0, negative
-80.0, -225.0, negative
439.0, 661.0, negative
387.0, 534.0, negative
9.0, 580.0, negative
402.0, 1154.0, negative
50.0, 27.0, negative
415.0, 547.0, negative
193.0, 1371.0, negative
309.0, 1352.0, negative
163.0, -128.0, negative
-79.0, 361.0, negative
42.0, 341.0, negative
305.0, 1111.0, negative
374.0, -19.0, negative
31.0, 556.0, negative
380.0, 100.0, negative
-69.0, 883.0, negative
313.0, -8.0, negative
-67.0, 1433.0, negative
321.0, 431.0, negative
-27.0, 1383.0, negative
318.0, 969.0, negative
323.0, 300.0, negative
337.0, 1217.0, negative
401.0, 835.0, negative
329.0, 342.0, negative
472.0, 813.0, negative
338.0, 649.0, negative
319.0, 408.0, negative
135.0, 398.0, positive
306.0, 1169.0, negative
439.0, 191.0, negative
399.0, 338.0, negative
86.0, 1204.0, negative
151.0, 1434.0, negative
325.0, 142.0, negative
204.0, 1062.0, negative
422.0, -11.0, negative
454.0, -49.0, negative
-54.0, 279.0, negative
88.0, 250.0, negative
162.0, 1365.0, negative
447.0, 654.0, negative
-7.0, -212.0, negative
303.0, 479.0, negative
388.0, -64.0, negative
