@relation 03subcl5-800-7-60-BI-5-4tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1479.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
223.0,763.0,positive
204.0,89.0,positive
277.0,78.0,positive
152.0,-97.0,positive
258.0,1.0,positive
290.0,1011.0,positive
237.0,287.0,positive
308.0,773.0,positive
227.0,342.0,positive
199.0,1033.0,positive
321.0,472.0,positive
335.0,695.0,positive
344.0,1222.0,positive
277.0,816.0,positive
211.0,881.0,positive
274.0,931.0,positive
290.0,1202.0,positive
295.0,714.0,positive
213.0,1253.0,positive
257.0,1215.0,positive
388.0,1156.0,negative
35.0,935.0,negative
434.0,419.0,negative
248.0,708.0,negative
437.0,800.0,negative
367.0,288.0,negative
305.0,-167.0,negative
445.0,1422.0,negative
-8.0,-3.0,negative
-47.0,-73.0,negative
403.0,1433.0,negative
249.0,1452.0,negative
334.0,993.0,negative
438.0,163.0,negative
453.0,-191.0,negative
-75.0,773.0,negative
451.0,948.0,negative
122.0,763.0,negative
371.0,-94.0,negative
56.0,436.0,negative
79.0,-9.0,negative
369.0,-246.0,negative
151.0,113.0,negative
-54.0,751.0,negative
483.0,1297.0,negative
22.0,576.0,negative
1.0,648.0,negative
-39.0,-22.0,negative
235.0,767.0,negative
162.0,1471.0,negative
476.0,0.0,negative
401.0,406.0,negative
420.0,907.0,negative
-28.0,51.0,negative
319.0,695.0,negative
441.0,242.0,negative
431.0,500.0,negative
440.0,1040.0,negative
-46.0,160.0,negative
364.0,-15.0,negative
356.0,1280.0,negative
322.0,603.0,negative
424.0,1151.0,negative
330.0,171.0,negative
-32.0,596.0,negative
333.0,1433.0,negative
-13.0,624.0,negative
294.0,788.0,negative
29.0,928.0,negative
391.0,508.0,negative
317.0,1358.0,negative
93.0,1420.0,negative
414.0,1157.0,negative
387.0,360.0,negative
248.0,-217.0,negative
375.0,788.0,negative
-40.0,552.0,negative
22.0,157.0,negative
19.0,663.0,negative
-4.0,176.0,negative
439.0,231.0,negative
-47.0,770.0,negative
-3.0,1256.0,negative
433.0,1380.0,negative
-2.0,30.0,negative
329.0,516.0,negative
303.0,1231.0,negative
94.0,-180.0,negative
305.0,798.0,negative
433.0,-184.0,negative
190.0,708.0,negative
59.0,18.0,negative
301.0,1353.0,negative
360.0,1077.0,negative
-73.0,133.0,negative
126.0,771.0,negative
236.0,741.0,negative
476.0,1330.0,negative
125.0,102.0,negative
140.0,-166.0,negative
114.0,-202.0,negative
-23.0,353.0,negative
439.0,1351.0,negative
43.0,0.0,negative
4.0,-241.0,negative
336.0,366.0,negative
-47.0,549.0,negative
328.0,1232.0,negative
145.0,490.0,negative
357.0,40.0,negative
9.0,580.0,negative
402.0,1154.0,negative
-6.0,722.0,negative
479.0,1158.0,negative
295.0,110.0,negative
238.0,1398.0,negative
327.0,1068.0,negative
292.0,1366.0,negative
-35.0,1467.0,negative
305.0,1111.0,negative
374.0,-19.0,negative
346.0,1153.0,negative
438.0,1454.0,negative
44.0,172.0,negative
311.0,1133.0,negative
-69.0,883.0,negative
222.0,470.0,negative
74.0,1395.0,negative
-58.0,369.0,negative
52.0,367.0,negative
40.0,1062.0,negative
230.0,434.0,negative
351.0,968.0,negative
-42.0,8.0,negative
318.0,969.0,negative
382.0,109.0,negative
343.0,1450.0,negative
268.0,473.0,negative
72.0,214.0,negative
291.0,793.0,negative
-35.0,-76.0,negative
306.0,1466.0,negative
447.0,380.0,negative
73.0,-233.0,negative
374.0,-212.0,negative
144.0,-121.0,negative
304.0,812.0,negative
420.0,1447.0,negative
375.0,269.0,negative
418.0,835.0,negative
413.0,703.0,negative
356.0,1057.0,negative
337.0,1217.0,negative
324.0,-99.0,negative
245.0,-233.0,negative
329.0,342.0,negative
348.0,307.0,negative
266.0,1475.0,negative
416.0,347.0,negative
422.0,253.0,negative
