@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-60-bi/03subcl5-800-7-60-bi
@attribute a0 real [-84.0, 483.0]
@attribute a1 real [-282.0, 1479.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
168.0, 789.0, positive
354.0, 136.0, positive
55.0, 228.0, positive
150.0, 1342.0, positive
121.0, 948.0, positive
211.0, 881.0, positive
255.0, 738.0, positive
213.0, 1298.0, positive
55.0, 768.0, positive
257.0, 1215.0, positive
248.0, 708.0, negative
41.0, 472.0, negative
151.0, 141.0, negative
329.0, 375.0, negative
-37.0, 701.0, negative
4.0, 769.0, negative
0.0, 1255.0, negative
371.0, -94.0, negative
369.0, -246.0, negative
310.0, -227.0, negative
437.0, 464.0, negative
-1.0, -106.0, negative
-39.0, 1420.0, negative
-72.0, 600.0, negative
401.0, 406.0, negative
69.0, 1093.0, negative
79.0, 962.0, negative
388.0, -182.0, negative
319.0, 695.0, negative
257.0, 465.0, negative
315.0, 567.0, negative
38.0, -59.0, negative
73.0, 652.0, negative
-84.0, 1479.0, negative
294.0, 788.0, negative
391.0, 508.0, negative
317.0, 1358.0, negative
22.0, 157.0, negative
-3.0, 1256.0, negative
433.0, 1380.0, negative
475.0, -131.0, negative
-73.0, 133.0, negative
33.0, 1305.0, negative
-32.0, 1358.0, negative
336.0, 366.0, negative
105.0, 1069.0, negative
479.0, 1158.0, negative
411.0, 405.0, negative
74.0, 1395.0, negative
230.0, 434.0, negative
414.0, 1182.0, negative
40.0, 936.0, negative
261.0, -176.0, negative
126.0, 126.0, negative
471.0, 960.0, negative
381.0, 222.0, negative
72.0, 647.0, negative
92.0, -86.0, negative
378.0, 317.0, negative
133.0, 734.0, negative
73.0, -233.0, negative
476.0, 405.0, negative
369.0, 605.0, negative
99.0, 252.0, negative
320.0, 1178.0, negative
413.0, 703.0, negative
245.0, -233.0, negative
161.0, 1391.0, negative
266.0, 1475.0, negative
416.0, 347.0, negative
-82.0, 538.0, negative
325.0, 1332.0, negative
191.0, 423.0, negative
402.0, 740.0, negative
27.0, 629.0, negative
155.0, 1322.0, negative
39.0, 352.0, negative
220.0, 1009.0, negative
316.0, 804.0, negative
392.0, 989.0, negative
