@relation  03subcl5-800-7-60-BI-5-5tra
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1479.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
315.0, 451.0, positive
121.0, 948.0, positive
138.0, 463.0, positive
55.0, 228.0, positive
258.0, 1.0, positive
114.0, 1011.0, positive
242.0, 1245.0, positive
215.0, 149.0, positive
358.0, 1233.0, positive
87.0, 310.0, positive
201.0, 733.0, positive
290.0, -57.0, positive
113.0, 870.0, positive
266.0, 1177.0, positive
335.0, 695.0, positive
59.0, -67.0, positive
79.0, 566.0, positive
308.0, 773.0, positive
202.0, 1159.0, positive
323.0, 1296.0, positive
464.0, 396.0, negative
443.0, 1197.0, negative
55.0, -113.0, negative
43.0, 0.0, negative
-51.0, 1371.0, negative
73.0, 652.0, negative
441.0, 326.0, negative
476.0, 1330.0, negative
346.0, 1153.0, negative
355.0, 209.0, negative
-73.0, -73.0, negative
94.0, -57.0, negative
145.0, -253.0, negative
365.0, 1443.0, negative
22.0, 157.0, negative
424.0, 1151.0, negative
126.0, 771.0, negative
380.0, 100.0, negative
-67.0, -187.0, negative
184.0, 1099.0, negative
355.0, -164.0, negative
218.0, 760.0, negative
251.0, 702.0, negative
369.0, -246.0, negative
402.0, 648.0, negative
267.0, -141.0, negative
387.0, 892.0, negative
311.0, 175.0, negative
22.0, 428.0, negative
-35.0, 224.0, negative
-6.0, 722.0, negative
375.0, 269.0, negative
-75.0, 773.0, negative
326.0, 1213.0, negative
71.0, -178.0, negative
305.0, 798.0, negative
116.0, 1055.0, negative
32.0, 631.0, negative
57.0, -219.0, negative
-49.0, 1127.0, negative
86.0, 1204.0, negative
39.0, 352.0, negative
356.0, 1280.0, negative
479.0, 1158.0, negative
454.0, 537.0, negative
275.0, 415.0, negative
460.0, 955.0, negative
194.0, 1350.0, negative
-46.0, 160.0, negative
-8.0, -3.0, negative
24.0, 1289.0, negative
429.0, 150.0, negative
417.0, 9.0, negative
331.0, 1257.0, negative
-79.0, 797.0, negative
320.0, 1370.0, negative
-35.0, -76.0, negative
-54.0, 365.0, negative
371.0, -94.0, negative
143.0, 1026.0, negative
245.0, 1411.0, negative
-36.0, 622.0, negative
408.0, -90.0, negative
-63.0, 356.0, negative
334.0, 993.0, negative
93.0, 1420.0, negative
374.0, 373.0, negative
-35.0, 1397.0, negative
140.0, 119.0, negative
322.0, 603.0, negative
144.0, 1466.0, negative
425.0, 848.0, negative
28.0, 558.0, negative
359.0, 771.0, negative
375.0, 788.0, negative
99.0, 252.0, negative
-22.0, 893.0, negative
-65.0, 336.0, negative
249.0, 1452.0, negative
357.0, 40.0, negative
361.0, 1361.0, negative
-20.0, -270.0, negative
420.0, 1116.0, negative
-24.0, 963.0, negative
21.0, -65.0, negative
-39.0, 1420.0, negative
1.0, 1033.0, negative
467.0, 1400.0, negative
9.0, 580.0, negative
245.0, 1372.0, negative
440.0, 1040.0, negative
76.0, 450.0, negative
332.0, 557.0, negative
431.0, -141.0, negative
338.0, 391.0, negative
446.0, 353.0, negative
248.0, -217.0, negative
361.0, 699.0, negative
437.0, 800.0, negative
472.0, 517.0, negative
65.0, -137.0, negative
124.0, 773.0, negative
307.0, -49.0, negative
332.0, 1078.0, negative
367.0, 288.0, negative
155.0, 1322.0, negative
74.0, 1177.0, negative
307.0, -264.0, negative
35.0, 935.0, negative
162.0, 1471.0, negative
313.0, -8.0, negative
8.0, 753.0, negative
-40.0, 1248.0, negative
-54.0, 279.0, negative
4.0, 46.0, negative
453.0, -191.0, negative
163.0, -128.0, negative
4.0, 1068.0, negative
323.0, 928.0, negative
360.0, 156.0, negative
74.0, 91.0, negative
303.0, 479.0, negative
366.0, 445.0, negative
445.0, 1422.0, negative
439.0, 704.0, negative
374.0, -19.0, negative
416.0, 347.0, negative
386.0, 1085.0, negative
329.0, 516.0, negative
418.0, 835.0, negative
51.0, 81.0, negative
87.0, 529.0, negative
263.0, 1011.0, negative
331.0, 472.0, negative
90.0, 1305.0, negative
266.0, 1333.0, negative
327.0, 277.0, negative
451.0, 451.0, negative
464.0, 10.0, negative
342.0, 314.0, negative
