@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-0-bi/03subcl5-800-7-0-bi
@attribute a0 real [-84.0, 483.0]
@attribute a1 real [-282.0, 1481.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
180.0, 61.0, positive
139.0, 332.0, positive
184.0, 340.0, positive
183.0, 604.0, positive
121.0, 948.0, positive
211.0, 881.0, positive
151.0, 978.0, positive
213.0, 1298.0, positive
272.0, 1211.0, positive
257.0, 1215.0, positive
341.0, 1039.0, negative
388.0, 850.0, negative
196.0, -205.0, negative
288.0, -101.0, negative
417.0, 665.0, negative
377.0, -202.0, negative
408.0, -23.0, negative
293.0, -235.0, negative
423.0, 1105.0, negative
299.0, 1081.0, negative
257.0, 168.0, negative
262.0, 1049.0, negative
-13.0, 63.0, negative
33.0, 155.0, negative
276.0, 1419.0, negative
361.0, 795.0, negative
304.0, -153.0, negative
394.0, 1319.0, negative
101.0, -279.0, negative
56.0, 1404.0, negative
176.0, -220.0, negative
393.0, 955.0, negative
11.0, 207.0, negative
325.0, 1332.0, negative
-18.0, 1422.0, negative
-51.0, 1371.0, negative
479.0, 771.0, negative
0.0, 1255.0, negative
388.0, 205.0, negative
332.0, 557.0, negative
189.0, 1456.0, negative
306.0, 1002.0, negative
24.0, 1289.0, negative
438.0, 918.0, negative
-23.0, 1112.0, negative
-13.0, 624.0, negative
361.0, 481.0, negative
414.0, 1157.0, negative
6.0, 0.0, negative
16.0, 553.0, negative
59.0, 1065.0, negative
11.0, 1345.0, negative
388.0, 770.0, negative
475.0, 135.0, negative
467.0, 1400.0, negative
387.0, 534.0, negative
282.0, 1020.0, negative
275.0, 415.0, negative
43.0, 0.0, negative
336.0, 366.0, negative
61.0, 1385.0, negative
-29.0, 271.0, negative
51.0, 81.0, negative
332.0, 1078.0, negative
53.0, -156.0, negative
425.0, 848.0, negative
76.0, 450.0, negative
422.0, -11.0, negative
352.0, 914.0, negative
305.0, 1111.0, negative
454.0, -49.0, negative
401.0, -154.0, negative
114.0, 776.0, negative
331.0, -172.0, negative
35.0, 935.0, negative
22.0, 576.0, negative
1.0, 648.0, negative
124.0, 773.0, negative
282.0, 1010.0, negative
402.0, 1154.0, negative
