@relation 03subcl5-800-7-0-BI-5-3tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1481.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
289.0,4.0,positive
199.0,38.0,positive
180.0,61.0,positive
292.0,238.0,positive
114.0,213.0,positive
183.0,604.0,positive
184.0,600.0,positive
270.0,588.0,positive
177.0,825.0,positive
171.0,886.0,positive
113.0,870.0,positive
268.0,858.0,positive
213.0,1298.0,positive
238.0,1169.0,positive
108.0,1133.0,positive
299.0,1182.0,positive
172.0,1245.0,positive
125.0,1263.0,positive
266.0,1177.0,positive
242.0,1245.0,positive
427.0,22.0,negative
465.0,691.0,negative
-11.0,-36.0,negative
-63.0,211.0,negative
36.0,1272.0,negative
388.0,850.0,negative
262.0,1481.0,negative
196.0,-205.0,negative
169.0,-176.0,negative
88.0,1342.0,negative
417.0,665.0,negative
-63.0,199.0,negative
270.0,1095.0,negative
113.0,451.0,negative
378.0,397.0,negative
47.0,-262.0,negative
9.0,1134.0,negative
446.0,-166.0,negative
226.0,1439.0,negative
449.0,896.0,negative
50.0,494.0,negative
360.0,409.0,negative
201.0,733.0,negative
396.0,211.0,negative
3.0,-204.0,negative
-43.0,838.0,negative
54.0,616.0,negative
399.0,668.0,negative
448.0,269.0,negative
42.0,-233.0,negative
385.0,300.0,negative
33.0,-4.0,negative
150.0,1342.0,negative
388.0,914.0,negative
171.0,498.0,negative
422.0,204.0,negative
220.0,195.0,negative
359.0,435.0,negative
332.0,485.0,negative
11.0,207.0,negative
-24.0,-165.0,negative
306.0,1169.0,negative
445.0,1422.0,negative
249.0,1452.0,negative
432.0,813.0,negative
329.0,375.0,negative
70.0,804.0,negative
98.0,791.0,negative
11.0,183.0,negative
151.0,113.0,negative
365.0,1443.0,negative
-47.0,-257.0,negative
420.0,1116.0,negative
-54.0,751.0,negative
74.0,91.0,negative
464.0,812.0,negative
483.0,1297.0,negative
439.0,191.0,negative
428.0,1030.0,negative
235.0,767.0,negative
-54.0,365.0,negative
116.0,1055.0,negative
-20.0,266.0,negative
451.0,451.0,negative
369.0,15.0,negative
413.0,1313.0,negative
479.0,1310.0,negative
401.0,406.0,negative
95.0,232.0,negative
194.0,1350.0,negative
-1.0,-233.0,negative
441.0,242.0,negative
331.0,472.0,negative
346.0,-252.0,negative
440.0,1040.0,negative
-46.0,160.0,negative
374.0,739.0,negative
438.0,918.0,negative
343.0,467.0,negative
364.0,-15.0,negative
266.0,486.0,negative
452.0,964.0,negative
399.0,338.0,negative
49.0,769.0,negative
-32.0,596.0,negative
-66.0,859.0,negative
-2.0,-151.0,negative
171.0,1424.0,negative
31.0,961.0,negative
317.0,1358.0,negative
63.0,1468.0,negative
402.0,948.0,negative
305.0,291.0,negative
248.0,-217.0,negative
468.0,1329.0,negative
201.0,1413.0,negative
151.0,1434.0,negative
445.0,-143.0,negative
93.0,772.0,negative
-36.0,-51.0,negative
45.0,416.0,negative
204.0,1478.0,negative
-10.0,162.0,negative
94.0,-180.0,negative
156.0,-232.0,negative
-63.0,356.0,negative
301.0,1353.0,negative
245.0,1411.0,negative
404.0,-179.0,negative
121.0,721.0,negative
439.0,704.0,negative
59.0,1065.0,negative
5.0,-117.0,negative
372.0,-51.0,negative
475.0,135.0,negative
467.0,1400.0,negative
-82.0,-254.0,negative
-32.0,1358.0,negative
430.0,1025.0,negative
439.0,661.0,negative
387.0,534.0,negative
-26.0,770.0,negative
146.0,745.0,negative
43.0,0.0,negative
476.0,155.0,negative
477.0,763.0,negative
338.0,391.0,negative
40.0,1415.0,negative
-64.0,-168.0,negative
-56.0,-119.0,negative
53.0,-156.0,negative
-2.0,1110.0,negative
283.0,122.0,negative
22.0,428.0,negative
98.0,-172.0,negative
328.0,1279.0,negative
-35.0,1467.0,negative
480.0,1019.0,negative
346.0,1153.0,negative
454.0,-49.0,negative
