@relation 03subcl5-800-7-0-BI-5-5tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1481.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
187.0,34.0,positive
201.0,-17.0,positive
116.0,-95.0,positive
121.0,-38.0,positive
116.0,56.0,positive
188.0,227.0,positive
119.0,211.0,positive
135.0,398.0,positive
141.0,274.0,positive
171.0,662.0,positive
298.0,540.0,positive
155.0,586.0,positive
150.0,603.0,positive
265.0,671.0,positive
288.0,868.0,positive
114.0,805.0,positive
178.0,934.0,positive
202.0,1159.0,positive
106.0,1103.0,positive
233.0,1102.0,positive
270.0,-194.0,negative
-35.0,504.0,negative
401.0,-154.0,negative
473.0,252.0,negative
213.0,-169.0,negative
71.0,1313.0,negative
114.0,776.0,negative
315.0,451.0,negative
38.0,28.0,negative
398.0,883.0,negative
331.0,-172.0,negative
82.0,679.0,negative
5.0,178.0,negative
16.0,303.0,negative
215.0,1367.0,negative
443.0,-116.0,negative
334.0,441.0,negative
3.0,1336.0,negative
-19.0,688.0,negative
321.0,472.0,negative
119.0,419.0,negative
321.0,1104.0,negative
241.0,130.0,negative
-2.0,-194.0,negative
57.0,880.0,negative
-50.0,978.0,negative
79.0,-182.0,negative
468.0,170.0,negative
155.0,1303.0,negative
397.0,651.0,negative
352.0,1263.0,negative
-81.0,957.0,negative
401.0,-173.0,negative
147.0,445.0,negative
451.0,525.0,negative
388.0,1156.0,negative
457.0,348.0,negative
35.0,935.0,negative
452.0,529.0,negative
28.0,558.0,negative
414.0,57.0,negative
326.0,1213.0,negative
305.0,-167.0,negative
-8.0,-3.0,negative
-47.0,-73.0,negative
-37.0,701.0,negative
427.0,148.0,negative
304.0,418.0,negative
122.0,763.0,negative
-62.0,1022.0,negative
-66.0,1405.0,negative
447.0,515.0,negative
85.0,-3.0,negative
6.0,950.0,negative
363.0,1433.0,negative
22.0,576.0,negative
1.0,648.0,negative
69.0,9.0,negative
162.0,1471.0,negative
124.0,773.0,negative
-6.0,-168.0,negative
-79.0,797.0,negative
260.0,1049.0,negative
-39.0,1420.0,negative
245.0,1372.0,negative
434.0,-39.0,negative
470.0,334.0,negative
4.0,46.0,negative
388.0,-182.0,negative
171.0,1068.0,negative
320.0,1370.0,negative
214.0,1468.0,negative
356.0,1280.0,negative
86.0,1204.0,negative
27.0,629.0,negative
442.0,350.0,negative
227.0,1446.0,negative
345.0,1458.0,negative
417.0,9.0,negative
-1.0,1299.0,negative
196.0,1340.0,negative
355.0,350.0,negative
1.0,444.0,negative
143.0,1026.0,negative
-4.0,176.0,negative
216.0,1389.0,negative
79.0,100.0,negative
60.0,1295.0,negative
379.0,829.0,negative
446.0,353.0,negative
278.0,-122.0,negative
237.0,1084.0,negative
204.0,776.0,negative
312.0,1085.0,negative
5.0,602.0,negative
338.0,443.0,negative
190.0,708.0,negative
59.0,18.0,negative
-40.0,1248.0,negative
376.0,988.0,negative
432.0,-183.0,negative
243.0,166.0,negative
124.0,1341.0,negative
455.0,398.0,negative
126.0,771.0,negative
236.0,741.0,negative
140.0,-166.0,negative
468.0,34.0,negative
71.0,-178.0,negative
-23.0,353.0,negative
-80.0,-225.0,negative
282.0,1010.0,negative
-47.0,549.0,negative
387.0,1352.0,negative
13.0,729.0,negative
145.0,490.0,negative
235.0,170.0,negative
-35.0,224.0,negative
105.0,1069.0,negative
269.0,-227.0,negative
357.0,40.0,negative
402.0,1154.0,negative
-6.0,722.0,negative
335.0,-48.0,negative
472.0,517.0,negative
-49.0,69.0,negative
2.0,1057.0,negative
39.0,959.0,negative
238.0,1398.0,negative
440.0,-132.0,negative
342.0,602.0,negative
471.0,1157.0,negative
-29.0,86.0,negative
339.0,960.0,negative
-19.0,823.0,negative
42.0,341.0,negative
31.0,556.0,negative
436.0,166.0,negative
380.0,100.0,negative
365.0,1295.0,negative
