@relation  03subcl5-800-7-0-BI-5-5tra
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1481.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
268.0, 287.0, positive
288.0, 868.0, positive
155.0, 586.0, positive
246.0, 651.0, positive
148.0, 50.0, positive
165.0, 238.0, positive
291.0, 1166.0, positive
179.0, 1137.0, positive
177.0, 825.0, positive
121.0, -38.0, positive
45.0, 416.0, negative
69.0, 1093.0, negative
421.0, 354.0, negative
401.0, -173.0, negative
422.0, 204.0, negative
2.0, 768.0, negative
-5.0, 343.0, negative
18.0, -267.0, negative
-1.0, 1299.0, negative
451.0, 525.0, negative
137.0, 408.0, negative
140.0, 119.0, negative
387.0, 1237.0, negative
65.0, -137.0, negative
-40.0, 1248.0, negative
403.0, 1404.0, negative
475.0, -131.0, negative
188.0, -194.0, negative
245.0, 1372.0, negative
-23.0, 1112.0, negative
402.0, 1154.0, negative
361.0, 699.0, negative
422.0, 25.0, negative
35.0, 935.0, negative
376.0, 988.0, negative
-80.0, -225.0, negative
408.0, -23.0, negative
11.0, 183.0, negative
338.0, 225.0, negative
-36.0, -51.0, negative
93.0, 772.0, negative
-13.0, 624.0, negative
-18.0, 1422.0, negative
241.0, 130.0, negative
43.0, 0.0, negative
321.0, 472.0, negative
385.0, 300.0, negative
235.0, 767.0, negative
294.0, 788.0, negative
-66.0, 859.0, negative
403.0, 1433.0, negative
437.0, 800.0, negative
-72.0, 600.0, negative
196.0, 1340.0, negative
8.0, 52.0, negative
321.0, 1104.0, negative
338.0, 391.0, negative
143.0, 1026.0, negative
306.0, 675.0, negative
475.0, 119.0, negative
270.0, -194.0, negative
-42.0, 890.0, negative
302.0, -225.0, negative
210.0, 1414.0, negative
-19.0, 688.0, negative
214.0, 1468.0, negative
-42.0, 469.0, negative
397.0, 462.0, negative
-73.0, -73.0, negative
373.0, -19.0, negative
-66.0, 246.0, negative
82.0, 1391.0, negative
382.0, 280.0, negative
315.0, 567.0, negative
14.0, 439.0, negative
440.0, 1040.0, negative
479.0, 1310.0, negative
328.0, 809.0, negative
-46.0, 160.0, negative
467.0, 910.0, negative
