@relation 03subcl5-800-7-0-BI-5-2tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1481.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
196.0,-81.0,positive
288.0,-84.0,positive
133.0,34.0,positive
280.0,6.0,positive
216.0,387.0,positive
139.0,332.0,positive
268.0,287.0,positive
184.0,340.0,positive
182.0,269.0,positive
218.0,598.0,positive
246.0,651.0,positive
222.0,598.0,positive
245.0,690.0,positive
112.0,673.0,positive
291.0,867.0,positive
185.0,849.0,positive
168.0,811.0,positive
267.0,850.0,positive
151.0,978.0,positive
250.0,1182.0,positive
-80.0,1015.0,negative
198.0,-193.0,negative
116.0,421.0,negative
201.0,1340.0,negative
-30.0,498.0,negative
313.0,36.0,negative
-17.0,429.0,negative
288.0,-101.0,negative
-58.0,1126.0,negative
181.0,775.0,negative
58.0,566.0,negative
329.0,92.0,negative
12.0,872.0,negative
-5.0,343.0,negative
382.0,280.0,negative
-50.0,81.0,negative
38.0,418.0,negative
-81.0,1327.0,negative
466.0,1075.0,negative
-24.0,749.0,negative
477.0,306.0,negative
309.0,1207.0,negative
339.0,246.0,negative
-53.0,-211.0,negative
464.0,-102.0,negative
262.0,1049.0,negative
234.0,124.0,negative
9.0,1417.0,negative
-13.0,63.0,negative
469.0,772.0,negative
475.0,119.0,negative
33.0,155.0,negative
82.0,1391.0,negative
361.0,795.0,negative
196.0,434.0,negative
394.0,1319.0,negative
56.0,1404.0,negative
-13.0,20.0,negative
481.0,240.0,negative
57.0,1224.0,negative
115.0,773.0,negative
393.0,955.0,negative
267.0,1095.0,negative
248.0,708.0,negative
4.0,0.0,negative
6.0,416.0,negative
464.0,10.0,negative
402.0,740.0,negative
361.0,699.0,negative
466.0,80.0,negative
94.0,1439.0,negative
415.0,-235.0,negative
342.0,314.0,negative
203.0,-208.0,negative
371.0,-94.0,negative
201.0,1026.0,negative
310.0,-227.0,negative
304.0,39.0,negative
13.0,609.0,negative
57.0,-219.0,negative
-67.0,-11.0,negative
73.0,220.0,negative
378.0,372.0,negative
-72.0,600.0,negative
435.0,325.0,negative
472.0,403.0,negative
69.0,1093.0,negative
-25.0,-39.0,negative
24.0,1289.0,negative
420.0,907.0,negative
118.0,759.0,negative
261.0,747.0,negative
38.0,-59.0,negative
-24.0,963.0,negative
322.0,603.0,negative
201.0,1418.0,negative
436.0,77.0,negative
136.0,1407.0,negative
424.0,1151.0,negative
-13.0,624.0,negative
355.0,209.0,negative
29.0,928.0,negative
463.0,339.0,negative
-59.0,-280.0,negative
8.0,52.0,negative
446.0,1300.0,negative
431.0,-141.0,negative
436.0,516.0,negative
387.0,360.0,negative
70.0,616.0,negative
-40.0,552.0,negative
408.0,-90.0,negative
448.0,-10.0,negative
140.0,119.0,negative
60.0,-185.0,negative
458.0,-216.0,negative
19.0,147.0,negative
-73.0,-73.0,negative
213.0,-151.0,negative
440.0,-221.0,negative
155.0,1322.0,negative
338.0,-170.0,negative
443.0,1228.0,negative
143.0,-240.0,negative
-18.0,399.0,negative
165.0,159.0,negative
455.0,793.0,negative
53.0,-14.0,negative
402.0,648.0,negative
13.0,552.0,negative
65.0,-137.0,negative
429.0,150.0,negative
382.0,195.0,negative
89.0,373.0,negative
11.0,1345.0,negative
-46.0,772.0,negative
388.0,770.0,negative
77.0,863.0,negative
443.0,1197.0,negative
22.0,1194.0,negative
4.0,-241.0,negative
432.0,578.0,negative
365.0,378.0,negative
115.0,1392.0,negative
441.0,326.0,negative
-29.0,271.0,negative
-9.0,922.0,negative
51.0,81.0,negative
408.0,1188.0,negative
463.0,70.0,negative
403.0,1394.0,negative
193.0,1371.0,negative
327.0,1068.0,negative
-52.0,1043.0,negative
-18.0,1387.0,negative
292.0,1366.0,negative
221.0,1387.0,negative
34.0,1263.0,negative
163.0,-128.0,negative
443.0,384.0,negative
