@relation 03subcl5-600-5-30-BI-5-3tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-281.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
289.0,4.0,positive
199.0,38.0,positive
168.0,789.0,positive
292.0,238.0,positive
297.0,426.0,positive
183.0,604.0,positive
59.0,249.0,positive
270.0,588.0,positive
177.0,825.0,positive
171.0,886.0,positive
113.0,870.0,positive
268.0,858.0,positive
213.0,1298.0,positive
238.0,1169.0,positive
87.0,310.0,positive
299.0,1182.0,positive
172.0,1245.0,positive
125.0,1263.0,positive
266.0,1177.0,positive
242.0,1245.0,positive
276.0,741.0,negative
-61.0,1103.0,negative
221.0,707.0,negative
46.0,522.0,negative
255.0,112.0,negative
-11.0,838.0,negative
321.0,559.0,negative
146.0,1435.0,negative
-42.0,413.0,negative
431.0,979.0,negative
381.0,964.0,negative
69.0,1074.0,negative
146.0,1476.0,negative
83.0,564.0,negative
112.0,159.0,negative
0.0,276.0,negative
149.0,752.0,negative
265.0,187.0,negative
255.0,738.0,negative
86.0,883.0,negative
120.0,1393.0,negative
404.0,1188.0,negative
307.0,1329.0,negative
179.0,494.0,negative
323.0,28.0,negative
396.0,68.0,negative
259.0,-179.0,negative
332.0,1268.0,negative
25.0,1123.0,negative
99.0,310.0,negative
478.0,819.0,negative
394.0,-165.0,negative
142.0,451.0,negative
398.0,1079.0,negative
-19.0,1388.0,negative
233.0,-253.0,negative
335.0,529.0,negative
146.0,1462.0,negative
396.0,226.0,negative
458.0,536.0,negative
-72.0,450.0,negative
19.0,1187.0,negative
42.0,159.0,negative
2.0,-37.0,negative
92.0,194.0,negative
479.0,1383.0,negative
28.0,508.0,negative
298.0,130.0,negative
350.0,1320.0,negative
188.0,1348.0,negative
231.0,-163.0,negative
-19.0,349.0,negative
1.0,-219.0,negative
296.0,791.0,negative
93.0,807.0,negative
316.0,645.0,negative
478.0,1087.0,negative
236.0,402.0,negative
459.0,-281.0,negative
-37.0,-121.0,negative
17.0,1196.0,negative
169.0,-199.0,negative
412.0,634.0,negative
7.0,269.0,negative
479.0,-206.0,negative
-63.0,391.0,negative
392.0,1436.0,negative
92.0,1248.0,negative
-13.0,778.0,negative
5.0,169.0,negative
80.0,417.0,negative
45.0,167.0,negative
120.0,-166.0,negative
450.0,-27.0,negative
-32.0,719.0,negative
355.0,765.0,negative
402.0,614.0,negative
430.0,949.0,negative
77.0,1327.0,negative
401.0,166.0,negative
21.0,1151.0,negative
324.0,916.0,negative
6.0,425.0,negative
394.0,616.0,negative
348.0,604.0,negative
425.0,1346.0,negative
60.0,20.0,negative
401.0,165.0,negative
376.0,716.0,negative
254.0,418.0,negative
388.0,220.0,negative
279.0,1457.0,negative
49.0,253.0,negative
457.0,-275.0,negative
-66.0,1344.0,negative
-4.0,1345.0,negative
441.0,1183.0,negative
327.0,434.0,negative
246.0,116.0,negative
124.0,-166.0,negative
