@relation 03subcl5-600-5-30-BI-5-5tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-281.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
187.0,34.0,positive
201.0,733.0,positive
116.0,-95.0,positive
121.0,-38.0,positive
116.0,56.0,positive
116.0,421.0,positive
119.0,211.0,positive
135.0,398.0,positive
215.0,149.0,positive
171.0,662.0,positive
96.0,-108.0,positive
155.0,586.0,positive
150.0,603.0,positive
265.0,671.0,positive
288.0,868.0,positive
114.0,805.0,positive
178.0,934.0,positive
202.0,1159.0,positive
341.0,1039.0,positive
233.0,1102.0,positive
141.0,473.0,negative
122.0,1463.0,negative
-34.0,-153.0,negative
113.0,776.0,negative
85.0,158.0,negative
304.0,1424.0,negative
82.0,367.0,negative
293.0,1433.0,negative
454.0,447.0,negative
-83.0,682.0,negative
72.0,828.0,negative
413.0,-63.0,negative
392.0,734.0,negative
117.0,439.0,negative
378.0,1403.0,negative
435.0,1338.0,negative
6.0,994.0,negative
5.0,-76.0,negative
447.0,575.0,negative
9.0,1229.0,negative
268.0,446.0,negative
326.0,512.0,negative
326.0,307.0,negative
58.0,1270.0,negative
-69.0,1043.0,negative
362.0,611.0,negative
141.0,1363.0,negative
410.0,359.0,negative
264.0,156.0,negative
95.0,17.0,negative
336.0,1116.0,negative
-76.0,1370.0,negative
5.0,792.0,negative
76.0,905.0,negative
-84.0,720.0,negative
467.0,1064.0,negative
81.0,1345.0,negative
337.0,23.0,negative
458.0,-242.0,negative
43.0,207.0,negative
291.0,-189.0,negative
-27.0,367.0,negative
11.0,-265.0,negative
329.0,1228.0,negative
111.0,1448.0,negative
435.0,227.0,negative
316.0,56.0,negative
369.0,819.0,negative
-52.0,-108.0,negative
-68.0,1352.0,negative
84.0,779.0,negative
201.0,1057.0,negative
-74.0,511.0,negative
309.0,1142.0,negative
246.0,1395.0,negative
-12.0,370.0,negative
313.0,947.0,negative
315.0,866.0,negative
463.0,-206.0,negative
-83.0,687.0,negative
415.0,1216.0,negative
437.0,1366.0,negative
-39.0,660.0,negative
311.0,1085.0,negative
311.0,-13.0,negative
461.0,1401.0,negative
400.0,48.0,negative
-39.0,639.0,negative
-22.0,452.0,negative
63.0,652.0,negative
396.0,784.0,negative
423.0,1374.0,negative
-63.0,774.0,negative
-17.0,-205.0,negative
432.0,103.0,negative
-48.0,923.0,negative
58.0,865.0,negative
-68.0,1298.0,negative
78.0,-2.0,negative
410.0,-216.0,negative
351.0,1017.0,negative
-14.0,1237.0,negative
184.0,495.0,negative
57.0,1394.0,negative
238.0,147.0,negative
-37.0,1396.0,negative
-31.0,352.0,negative
426.0,596.0,negative
439.0,713.0,negative
46.0,1461.0,negative
434.0,829.0,negative
-47.0,-107.0,negative
94.0,572.0,negative
-75.0,623.0,negative
90.0,891.0,negative
467.0,1434.0,negative
283.0,179.0,negative
183.0,1322.0,negative
128.0,1400.0,negative
401.0,171.0,negative
