@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-30-bi/03subcl5-600-5-30-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-281.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
194.0, -80.0, positive
204.0, 89.0, positive
196.0, -81.0, positive
199.0, 38.0, positive
58.0, 566.0, positive
277.0, 78.0, positive
152.0, -97.0, positive
133.0, 471.0, positive
258.0, 1.0, positive
69.0, 879.0, positive
354.0, 136.0, positive
201.0, 354.0, positive
268.0, 287.0, positive
203.0, 251.0, positive
189.0, 224.0, positive
184.0, 340.0, positive
84.0, -1.0, positive
59.0, 249.0, positive
201.0, 510.0, positive
79.0, 566.0, positive
270.0, 588.0, positive
107.0, 671.0, positive
121.0, 948.0, positive
291.0, 867.0, positive
185.0, 849.0, positive
53.0, 1176.0, positive
161.0, 977.0, positive
315.0, 451.0, positive
113.0, 870.0, positive
267.0, 850.0, positive
211.0, 881.0, positive
151.0, 978.0, positive
213.0, 1298.0, positive
238.0, 1169.0, positive
290.0, 1202.0, positive
284.0, 1117.0, positive
125.0, 1263.0, positive
266.0, 1177.0, positive
104.0, -137.0, negative
361.0, 729.0, negative
275.0, 1034.0, negative
60.0, 148.0, negative
204.0, -186.0, negative
-50.0, 267.0, negative
344.0, 1222.0, negative
221.0, 707.0, negative
46.0, 522.0, negative
27.0, 828.0, negative
475.0, 806.0, negative
462.0, 1373.0, negative
93.0, 761.0, negative
26.0, 1440.0, negative
255.0, 112.0, negative
-68.0, 1457.0, negative
44.0, 85.0, negative
4.0, 1124.0, negative
-11.0, 838.0, negative
463.0, 37.0, negative
419.0, 227.0, negative
-52.0, 1104.0, negative
262.0, 1032.0, negative
34.0, 906.0, negative
381.0, 964.0, negative
240.0, 156.0, negative
458.0, 1215.0, negative
12.0, 533.0, negative
-64.0, 1306.0, negative
146.0, 1476.0, negative
83.0, 564.0, negative
-56.0, 779.0, negative
222.0, -273.0, negative
314.0, 940.0, negative
38.0, 468.0, negative
482.0, 1228.0, negative
-49.0, 695.0, negative
14.0, 443.0, negative
0.0, 276.0, negative
149.0, 752.0, negative
265.0, 187.0, negative
313.0, 1383.0, negative
255.0, 738.0, negative
120.0, 1393.0, negative
404.0, 1188.0, negative
118.0, 1013.0, negative
358.0, 14.0, negative
23.0, 91.0, negative
307.0, 1329.0, negative
382.0, 752.0, negative
323.0, 28.0, negative
396.0, 68.0, negative
186.0, -217.0, negative
259.0, -179.0, negative
25.0, 1123.0, negative
56.0, -5.0, negative
478.0, 819.0, negative
327.0, 929.0, negative
-47.0, 1365.0, negative
-23.0, 108.0, negative
178.0, 787.0, negative
142.0, 451.0, negative
52.0, 944.0, negative
327.0, 1102.0, negative
231.0, 1323.0, negative
32.0, 1005.0, negative
254.0, 1341.0, negative
-55.0, 1308.0, negative
233.0, -253.0, negative
-24.0, -213.0, negative
335.0, 529.0, negative
146.0, 1462.0, negative
396.0, 226.0, negative
65.0, -226.0, negative
458.0, 536.0, negative
-72.0, 450.0, negative
471.0, 822.0, negative
185.0, -166.0, negative
35.0, -114.0, negative
72.0, 1421.0, negative
312.0, 1012.0, negative
185.0, 1085.0, negative
-46.0, 415.0, negative
423.0, 51.0, negative
475.0, 1234.0, negative
113.0, -143.0, negative
42.0, 159.0, negative
2.0, -37.0, negative
418.0, 454.0, negative
77.0, -128.0, negative
126.0, 1339.0, negative
92.0, 194.0, negative
9.0, 486.0, negative
-47.0, 1126.0, negative
6.0, 836.0, negative
429.0, 742.0, negative
448.0, 1331.0, negative
-17.0, 710.0, negative
375.0, -243.0, negative
199.0, 1468.0, negative
428.0, 6.0, negative
480.0, 1442.0, negative
21.0, 757.0, negative
381.0, 1185.0, negative
62.0, 1333.0, negative
-9.0, 639.0, negative
-13.0, -100.0, negative
421.0, 343.0, negative
156.0, 1011.0, negative
231.0, -163.0, negative
302.0, 1046.0, negative
69.0, 714.0, negative
305.0, 450.0, negative
10.0, 974.0, negative
93.0, 807.0, negative
162.0, 1385.0, negative
316.0, 1410.0, negative
-21.0, 1222.0, negative
478.0, 1087.0, negative
418.0, 207.0, negative
77.0, 210.0, negative
385.0, -93.0, negative
364.0, 207.0, negative
236.0, 402.0, negative
482.0, 717.0, negative
376.0, 1007.0, negative
61.0, 790.0, negative
370.0, 1411.0, negative
198.0, 1017.0, negative
467.0, -226.0, negative
207.0, 1355.0, negative
305.0, 77.0, negative
30.0, 1421.0, negative
17.0, 1196.0, negative
-13.0, 511.0, negative
296.0, 411.0, negative
391.0, 1411.0, negative
7.0, 269.0, negative
378.0, 178.0, negative
479.0, -206.0, negative
472.0, 1103.0, negative
155.0, 487.0, negative
475.0, 1278.0, negative
9.0, -23.0, negative
336.0, 930.0, negative
100.0, 1337.0, negative
-76.0, 1185.0, negative
122.0, 752.0, negative
-63.0, 391.0, negative
434.0, 198.0, negative
452.0, -160.0, negative
260.0, -144.0, negative
467.0, 41.0, negative
453.0, 1365.0, negative
38.0, 991.0, negative
52.0, 843.0, negative
5.0, 169.0, negative
45.0, 167.0, negative
-53.0, 1405.0, negative
254.0, -247.0, negative
120.0, -166.0, negative
450.0, -27.0, negative
-32.0, 719.0, negative
355.0, 765.0, negative
-64.0, 614.0, negative
119.0, 1031.0, negative
430.0, 949.0, negative
355.0, 1457.0, negative
-36.0, -53.0, negative
