@relation 03subcl5-600-5-30-BI-5-2tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-281.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
196.0,-81.0,positive
133.0,471.0,positive
133.0,34.0,positive
69.0,879.0,positive
216.0,387.0,positive
354.0,136.0,positive
268.0,287.0,positive
184.0,340.0,positive
288.0,1016.0,positive
358.0,1233.0,positive
246.0,651.0,positive
222.0,598.0,positive
76.0,361.0,positive
112.0,673.0,positive
291.0,867.0,positive
185.0,849.0,positive
53.0,1176.0,positive
267.0,850.0,positive
151.0,978.0,positive
87.0,182.0,positive
-56.0,1152.0,negative
411.0,655.0,negative
27.0,828.0,negative
462.0,1373.0,negative
4.0,1124.0,negative
438.0,446.0,negative
166.0,756.0,negative
262.0,1032.0,negative
34.0,906.0,negative
12.0,533.0,negative
400.0,829.0,negative
-49.0,695.0,negative
14.0,443.0,negative
118.0,1013.0,negative
358.0,14.0,negative
73.0,359.0,negative
-47.0,1387.0,negative
186.0,-217.0,negative
178.0,1099.0,negative
396.0,1441.0,negative
95.0,-46.0,negative
178.0,787.0,negative
-17.0,1234.0,negative
467.0,-180.0,negative
52.0,944.0,negative
371.0,1469.0,negative
210.0,1423.0,negative
412.0,1018.0,negative
-5.0,-137.0,negative
103.0,1431.0,negative
461.0,990.0,negative
418.0,605.0,negative
185.0,-166.0,negative
18.0,571.0,negative
72.0,1421.0,negative
84.0,1483.0,negative
67.0,1408.0,negative
-64.0,-230.0,negative
345.0,-83.0,negative
9.0,486.0,negative
262.0,788.0,negative
169.0,-144.0,negative
429.0,742.0,negative
387.0,901.0,negative
375.0,-243.0,negative
428.0,6.0,negative
62.0,1333.0,negative
81.0,195.0,negative
440.0,315.0,negative
-6.0,807.0,negative
395.0,1287.0,negative
23.0,972.0,negative
156.0,1011.0,negative
162.0,1385.0,negative
393.0,743.0,negative
482.0,717.0,negative
167.0,133.0,negative
198.0,1017.0,negative
467.0,-226.0,negative
260.0,187.0,negative
305.0,77.0,negative
-13.0,511.0,negative
443.0,656.0,negative
472.0,1103.0,negative
155.0,487.0,negative
221.0,1052.0,negative
475.0,1278.0,negative
-7.0,1231.0,negative
100.0,1337.0,negative
122.0,752.0,negative
452.0,-160.0,negative
260.0,-144.0,negative
-53.0,1405.0,negative
54.0,1159.0,negative
254.0,-247.0,negative
-42.0,-29.0,negative
140.0,1327.0,negative
279.0,1347.0,negative
-64.0,614.0,negative
102.0,464.0,negative
119.0,1031.0,negative
326.0,274.0,negative
263.0,466.0,negative
200.0,1391.0,negative
408.0,523.0,negative
-4.0,835.0,negative
-70.0,1324.0,negative
184.0,-249.0,negative
349.0,-3.0,negative
54.0,797.0,negative
13.0,757.0,negative
391.0,370.0,negative
39.0,318.0,negative
85.0,549.0,negative
176.0,1359.0,negative
-13.0,637.0,negative
17.0,336.0,negative
-58.0,48.0,negative
120.0,-268.0,negative
331.0,10.0,negative
