@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-30-bi/03subcl5-600-5-30-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-281.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
223.0, 763.0, positive
290.0, -57.0, positive
194.0, -80.0, positive
204.0, 89.0, positive
289.0, 4.0, positive
199.0, 38.0, positive
133.0, 471.0, positive
133.0, 34.0, positive
258.0, 1.0, positive
69.0, 879.0, positive
216.0, 387.0, positive
201.0, 354.0, positive
290.0, 1011.0, positive
186.0, 290.0, positive
237.0, 287.0, positive
184.0, 340.0, positive
288.0, 1016.0, positive
227.0, 342.0, positive
358.0, 1233.0, positive
246.0, 651.0, positive
222.0, 598.0, positive
84.0, -1.0, positive
201.0, 510.0, positive
79.0, 566.0, positive
76.0, 361.0, positive
270.0, 588.0, positive
112.0, 673.0, positive
321.0, 472.0, positive
185.0, 849.0, positive
53.0, 1176.0, positive
161.0, 977.0, positive
267.0, 898.0, positive
211.0, 881.0, positive
151.0, 978.0, positive
268.0, 858.0, positive
213.0, 1298.0, positive
238.0, 1169.0, positive
290.0, 1202.0, positive
295.0, 714.0, positive
87.0, 182.0, positive
284.0, 1117.0, positive
125.0, 1263.0, positive
353.0, -14.0, positive
266.0, 1177.0, positive
257.0, 1215.0, positive
104.0, -137.0, negative
443.0, 941.0, negative
411.0, 655.0, negative
289.0, 780.0, negative
46.0, 522.0, negative
27.0, 828.0, negative
475.0, 806.0, negative
462.0, 1373.0, negative
26.0, 1440.0, negative
-68.0, 1457.0, negative
56.0, 553.0, negative
4.0, 1124.0, negative
438.0, 446.0, negative
-79.0, 1187.0, negative
89.0, -175.0, negative
321.0, 559.0, negative
419.0, 227.0, negative
79.0, 592.0, negative
146.0, 1435.0, negative
-42.0, 413.0, negative
34.0, 906.0, negative
425.0, 1205.0, negative
381.0, 964.0, negative
-64.0, 1306.0, negative
146.0, 1476.0, negative
222.0, -273.0, negative
112.0, 159.0, negative
400.0, 829.0, negative
45.0, 338.0, negative
14.0, 443.0, negative
0.0, 276.0, negative
149.0, 752.0, negative
86.0, 883.0, negative
358.0, 14.0, negative
73.0, 359.0, negative
-14.0, 990.0, negative
259.0, -179.0, negative
332.0, 1268.0, negative
178.0, 1099.0, negative
95.0, -46.0, negative
-23.0, 108.0, negative
178.0, 787.0, negative
394.0, -165.0, negative
473.0, 1.0, negative
210.0, 1423.0, negative
327.0, 1102.0, negative
32.0, 1005.0, negative
469.0, 956.0, negative
321.0, 381.0, negative
265.0, 1410.0, negative
461.0, 990.0, negative
335.0, 529.0, negative
396.0, 226.0, negative
65.0, -226.0, negative
458.0, 536.0, negative
-72.0, 450.0, negative
418.0, 605.0, negative
471.0, 822.0, negative
185.0, -166.0, negative
18.0, 571.0, negative
365.0, -188.0, negative
35.0, -114.0, negative
-66.0, 712.0, negative
72.0, 1421.0, negative
475.0, 1234.0, negative
0.0, 256.0, negative
42.0, 159.0, negative
92.0, 194.0, negative
479.0, 1383.0, negative
262.0, 788.0, negative
6.0, 836.0, negative
463.0, 1265.0, negative
448.0, 1331.0, negative
-6.0, 522.0, negative
375.0, -243.0, negative
428.0, 6.0, negative
248.0, 725.0, negative
480.0, 1442.0, negative
21.0, 757.0, negative
381.0, 1185.0, negative
62.0, 1333.0, negative
358.0, 583.0, negative
440.0, 315.0, negative
24.0, 849.0, negative
-13.0, -100.0, negative
-6.0, 807.0, negative
421.0, 343.0, negative
395.0, 1287.0, negative
23.0, 972.0, negative
156.0, 1011.0, negative
350.0, 1320.0, negative
188.0, 1348.0, negative
341.0, 852.0, negative
231.0, -163.0, negative
244.0, 1342.0, negative
302.0, 1046.0, negative
69.0, 714.0, negative
305.0, 450.0, negative
93.0, 807.0, negative
316.0, 1410.0, negative
-21.0, 1222.0, negative
418.0, 207.0, negative
385.0, -93.0, negative
364.0, 207.0, negative
462.0, 1335.0, negative
31.0, 974.0, negative
482.0, 717.0, negative
317.0, 1300.0, negative
376.0, 1007.0, negative
61.0, 790.0, negative
167.0, 133.0, negative
370.0, 1411.0, negative
-37.0, -121.0, negative
467.0, -226.0, negative
464.0, 1083.0, negative
73.0, 895.0, negative
260.0, 187.0, negative
305.0, 77.0, negative
30.0, 1421.0, negative
115.0, 426.0, negative
17.0, 1196.0, negative
169.0, -199.0, negative
93.0, 29.0, negative
443.0, 656.0, negative
7.0, 269.0, negative
378.0, 178.0, negative
479.0, -206.0, negative
472.0, 1103.0, negative
378.0, 6.0, negative
23.0, 541.0, negative
475.0, 1278.0, negative
100.0, 1337.0, negative
-76.0, 1185.0, negative
122.0, 752.0, negative
392.0, 1436.0, negative
434.0, 198.0, negative
452.0, -160.0, negative
260.0, -144.0, negative
467.0, 41.0, negative
453.0, 1365.0, negative
38.0, 991.0, negative
52.0, 843.0, negative
2.0, 1345.0, negative
80.0, 417.0, negative
45.0, 167.0, negative
-53.0, 1405.0, negative
54.0, 1159.0, negative
254.0, -247.0, negative
-81.0, 142.0, negative
28.0, 1366.0, negative
120.0, -166.0, negative
16.0, 1002.0, negative
-32.0, 719.0, negative
-64.0, 614.0, negative
102.0, 464.0, negative
119.0, 1031.0, negative
402.0, 614.0, negative
-52.0, 507.0, negative
121.0, 1030.0, negative
234.0, 1356.0, negative
408.0, 523.0, negative
441.0, 896.0, negative
-4.0, 835.0, negative
-70.0, 1324.0, negative
-52.0, 743.0, negative
331.0, 888.0, negative
353.0, 30.0, negative
1.0, 677.0, negative
425.0, 1346.0, negative
-5.0, 1231.0, negative
215.0, 736.0, negative
60.0, 20.0, negative
317.0, 366.0, negative
438.0, 1266.0, negative
401.0, 165.0, negative
205.0, 1315.0, negative
54.0, 797.0, negative
13.0, 757.0, negative
-10.0, 422.0, negative
391.0, 370.0, negative
39.0, 318.0, negative
279.0, 1457.0, negative
49.0, 253.0, negative
176.0, 1359.0, negative
391.0, 1433.0, negative
-13.0, 637.0, negative
-4.0, 1319.0, negative
17.0, 336.0, negative
-51.0, -93.0, negative
331.0, 10.0, negative
246.0, 116.0, negative
6.0, 356.0, negative
34.0, -5.0, negative
-71.0, 1024.0, negative
121.0, -38.0, positive
215.0, 149.0, positive
171.0, 662.0, positive
150.0, 603.0, positive
265.0, 671.0, positive
288.0, 868.0, positive
178.0, 934.0, positive
233.0, 1102.0, positive
141.0, 473.0, negative
122.0, 1463.0, negative
304.0, 1424.0, negative
293.0, 1433.0, negative
-83.0, 682.0, negative
72.0, 828.0, negative
392.0, 734.0, negative
117.0, 439.0, negative
435.0, 1338.0, negative
268.0, 446.0, negative
326.0, 307.0, negative
58.0, 1270.0, negative
-69.0, 1043.0, negative
141.0, 1363.0, negative
95.0, 17.0, negative
336.0, 1116.0, negative
-76.0, 1370.0, negative
76.0, 905.0, negative
81.0, 1345.0, negative
458.0, -242.0, negative
-27.0, 367.0, negative
11.0, -265.0, negative
111.0, 1448.0, negative
316.0, 56.0, negative
369.0, 819.0, negative
201.0, 1057.0, negative
246.0, 1395.0, negative
-12.0, 370.0, negative
313.0, 947.0, negative
315.0, 866.0, negative
-83.0, 687.0, negative
415.0, 1216.0, negative
437.0, 1366.0, negative
-39.0, 660.0, negative
400.0, 48.0, negative
-22.0, 452.0, negative
423.0, 1374.0, negative
-17.0, -205.0, negative
58.0, 865.0, negative
-68.0, 1298.0, negative
410.0, -216.0, negative
351.0, 1017.0, negative
-14.0, 1237.0, negative
184.0, 495.0, negative
57.0, 1394.0, negative
426.0, 596.0, negative
46.0, 1461.0, negative
-47.0, -107.0, negative
94.0, 572.0, negative
-75.0, 623.0, negative
90.0, 891.0, negative
467.0, 1434.0, negative
128.0, 1400.0, negative
