@relation  03subcl5-600-5-30-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-281.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
186.0, 290.0, positive
274.0, 931.0, positive
201.0, 510.0, positive
65.0, 196.0, positive
199.0, 38.0, positive
297.0, 426.0, positive
257.0, 1215.0, positive
288.0, 1016.0, positive
354.0, 136.0, positive
213.0, 1253.0, positive
227.0, 342.0, positive
267.0, 850.0, positive
107.0, 671.0, positive
116.0, -95.0, positive
179.0, 1137.0, positive
295.0, 714.0, positive
258.0, 1.0, positive
58.0, 566.0, positive
69.0, 879.0, positive
121.0, -38.0, positive
-10.0, 120.0, negative
355.0, 1457.0, negative
463.0, -206.0, negative
358.0, 14.0, negative
348.0, 604.0, negative
-4.0, 1345.0, negative
482.0, 1228.0, negative
80.0, 417.0, negative
146.0, 1462.0, negative
-51.0, 1099.0, negative
-17.0, 710.0, negative
462.0, 1373.0, negative
-68.0, 1352.0, negative
-13.0, 637.0, negative
9.0, -23.0, negative
7.0, 269.0, negative
460.0, -273.0, negative
120.0, -268.0, negative
302.0, 1046.0, negative
-4.0, 1168.0, negative
430.0, 949.0, negative
178.0, 787.0, negative
-42.0, -60.0, negative
43.0, 207.0, negative
412.0, 1018.0, negative
-68.0, 1457.0, negative
467.0, 1434.0, negative
69.0, 714.0, negative
387.0, 901.0, negative
428.0, 6.0, negative
385.0, -93.0, negative
149.0, 752.0, negative
-14.0, 1237.0, negative
77.0, 1327.0, negative
467.0, 1064.0, negative
77.0, -128.0, negative
-60.0, 199.0, negative
382.0, 752.0, negative
56.0, 812.0, negative
176.0, 1359.0, negative
293.0, 1433.0, negative
-17.0, -205.0, negative
-64.0, 614.0, negative
236.0, 402.0, negative
-14.0, 990.0, negative
31.0, 974.0, negative
311.0, 1085.0, negative
370.0, 1411.0, negative
317.0, 366.0, negative
341.0, 852.0, negative
28.0, 1366.0, negative
435.0, 227.0, negative
-3.0, 1049.0, negative
-31.0, 352.0, negative
402.0, 614.0, negative
263.0, 466.0, negative
315.0, 1284.0, negative
-56.0, 779.0, negative
102.0, 464.0, negative
-55.0, 1308.0, negative
-37.0, -121.0, negative
94.0, 572.0, negative
-51.0, 929.0, negative
78.0, -2.0, negative
434.0, 829.0, negative
58.0, 865.0, negative
314.0, 940.0, negative
447.0, 575.0, negative
63.0, 652.0, negative
344.0, 1222.0, negative
-52.0, 743.0, negative
73.0, 895.0, negative
401.0, 166.0, negative
452.0, -160.0, negative
-79.0, 1187.0, negative
-6.0, 522.0, negative
178.0, -102.0, negative
121.0, 1030.0, negative
305.0, 77.0, negative
-52.0, 507.0, negative
149.0, 1394.0, negative
92.0, 1248.0, negative
283.0, 179.0, negative
85.0, 158.0, negative
373.0, -230.0, negative
254.0, 1341.0, negative
58.0, 328.0, negative
84.0, 1483.0, negative
424.0, 1319.0, negative
456.0, 713.0, negative
248.0, 725.0, negative
476.0, 295.0, negative
326.0, 274.0, negative
423.0, 51.0, negative
-10.0, 422.0, negative
184.0, 495.0, negative
246.0, 116.0, negative
454.0, 447.0, negative
89.0, -175.0, negative
475.0, 1278.0, negative
