@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-30-bi/03subcl5-600-5-30-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-281.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
194.0, -80.0, positive
204.0, 89.0, positive
196.0, -81.0, positive
289.0, 4.0, positive
199.0, 38.0, positive
58.0, 566.0, positive
133.0, 471.0, positive
258.0, 1.0, positive
354.0, 136.0, positive
201.0, 354.0, positive
358.0, 91.0, positive
268.0, 287.0, positive
290.0, 1011.0, positive
227.0, 342.0, positive
358.0, 1233.0, positive
246.0, 651.0, positive
222.0, 598.0, positive
183.0, 604.0, positive
59.0, 249.0, positive
201.0, 510.0, positive
79.0, 566.0, positive
65.0, 196.0, positive
76.0, 361.0, positive
270.0, 588.0, positive
126.0, 551.0, positive
107.0, 671.0, positive
235.0, 147.0, positive
121.0, 948.0, positive
185.0, 849.0, positive
53.0, 1176.0, positive
277.0, 816.0, positive
113.0, 870.0, positive
211.0, 881.0, positive
213.0, 1298.0, positive
55.0, 768.0, positive
295.0, 714.0, positive
87.0, 310.0, positive
299.0, 1182.0, positive
284.0, 1117.0, positive
125.0, 1263.0, positive
266.0, 1177.0, positive
179.0, 1137.0, positive
443.0, 941.0, negative
395.0, 977.0, negative
276.0, 741.0, negative
60.0, 148.0, negative
-61.0, 1103.0, negative
221.0, 707.0, negative
462.0, 1373.0, negative
44.0, 85.0, negative
438.0, 446.0, negative
-11.0, 838.0, negative
166.0, 756.0, negative
89.0, -175.0, negative
321.0, 559.0, negative
262.0, 1032.0, negative
79.0, 592.0, negative
-42.0, 413.0, negative
34.0, 906.0, negative
425.0, 1205.0, negative
431.0, 979.0, negative
476.0, 295.0, negative
381.0, 964.0, negative
83.0, 564.0, negative
222.0, -273.0, negative
112.0, 159.0, negative
400.0, 829.0, negative
38.0, 468.0, negative
-49.0, 695.0, negative
45.0, 338.0, negative
0.0, 276.0, negative
265.0, 187.0, negative
313.0, 1383.0, negative
86.0, 883.0, negative
120.0, 1393.0, negative
118.0, 1013.0, negative
23.0, 91.0, negative
307.0, 1329.0, negative
-47.0, 1387.0, negative
-14.0, 990.0, negative
396.0, 68.0, negative
186.0, -217.0, negative
332.0, 1268.0, negative
25.0, 1123.0, negative
99.0, 310.0, negative
396.0, 1441.0, negative
464.0, 303.0, negative
464.0, 288.0, negative
-17.0, 1234.0, negative
52.0, 944.0, negative
371.0, 1469.0, negative
228.0, 755.0, negative
32.0, 1005.0, negative
469.0, 956.0, negative
-5.0, -137.0, negative
254.0, 1341.0, negative
265.0, 1410.0, negative
54.0, 927.0, negative
255.0, 1383.0, negative
311.0, -20.0, negative
-24.0, -213.0, negative
146.0, 1462.0, negative
396.0, 226.0, negative
3.0, 285.0, negative
65.0, -226.0, negative
42.0, 1245.0, negative
471.0, 822.0, negative
185.0, -166.0, negative
18.0, 571.0, negative
35.0, -114.0, negative
-66.0, 712.0, negative
312.0, 1012.0, negative
-46.0, 415.0, negative
266.0, 1044.0, negative
84.0, 1483.0, negative
423.0, 51.0, negative
-7.0, 1311.0, negative
475.0, 1234.0, negative
113.0, -143.0, negative
42.0, 159.0, negative
2.0, -37.0, negative
-30.0, 561.0, negative
126.0, 1339.0, negative
92.0, 194.0, negative
479.0, 1383.0, negative
-47.0, 1126.0, negative
262.0, 788.0, negative
6.0, 836.0, negative
463.0, 1265.0, negative
448.0, 1331.0, negative
375.0, -243.0, negative
199.0, 1468.0, negative
428.0, 6.0, negative
248.0, 725.0, negative
21.0, 757.0, negative
381.0, 1185.0, negative
81.0, 195.0, negative
358.0, 583.0, negative
24.0, 849.0, negative
298.0, 130.0, negative
23.0, 972.0, negative
231.0, -163.0, negative
58.0, 328.0, negative
-19.0, 349.0, negative
305.0, 450.0, negative
10.0, 974.0, negative
447.0, 506.0, negative
296.0, 791.0, negative
93.0, 807.0, negative
162.0, 1385.0, negative
316.0, 1410.0, negative
-21.0, 1222.0, negative
418.0, 207.0, negative
77.0, 210.0, negative
385.0, -93.0, negative
462.0, 1335.0, negative
317.0, 1300.0, negative
61.0, 790.0, negative
167.0, 133.0, negative
-37.0, -121.0, negative
198.0, 1017.0, negative
467.0, -226.0, negative
305.0, 77.0, negative
30.0, 1421.0, negative
-13.0, 511.0, negative
93.0, 29.0, negative
443.0, 656.0, negative
479.0, -206.0, negative
472.0, 1103.0, negative
378.0, 6.0, negative
155.0, 487.0, negative
221.0, 1052.0, negative
424.0, 1319.0, negative
100.0, 1337.0, negative
122.0, 752.0, negative
-63.0, 391.0, negative
434.0, 198.0, negative
452.0, -160.0, negative
-13.0, 778.0, negative
453.0, 1365.0, negative
52.0, 843.0, negative
54.0, 1159.0, negative
28.0, 1366.0, negative
-42.0, -29.0, negative
410.0, -134.0, negative
140.0, 1327.0, negative
450.0, -27.0, negative
16.0, 1002.0, negative
-32.0, 719.0, negative
279.0, 1347.0, negative
-64.0, 614.0, negative
482.0, 849.0, negative
102.0, 464.0, negative
-36.0, -53.0, negative
326.0, 274.0, negative
-51.0, 929.0, negative
263.0, 466.0, negative
77.0, 1327.0, negative
-52.0, 507.0, negative
121.0, 1030.0, negative
234.0, 1356.0, negative
401.0, 166.0, negative
21.0, 1151.0, negative
324.0, 916.0, negative
441.0, 896.0, negative
-52.0, 743.0, negative
460.0, -273.0, negative
