@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-30-bi/04clover5z-600-5-30-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-412.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
172.0, 85.0, positive
152.0, 130.0, positive
116.0, 136.0, positive
161.0, 81.0, positive
-45.0, 202.0, positive
-27.0, 180.0, positive
-79.0, 259.0, positive
-40.0, 162.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
-95.0, 170.0, positive
-54.0, 159.0, positive
27.0, 76.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
-325.0, -28.0, positive
-86.0, 21.0, positive
-140.0, 35.0, positive
-327.0, 0.0, positive
105.0, 24.0, positive
-327.0, 19.0, positive
-342.0, -12.0, positive
-127.0, -196.0, positive
-32.0, -226.0, positive
-28.0, -146.0, positive
-78.0, -189.0, positive
5.0, -63.0, positive
8.0, -255.0, positive
-89.0, -295.0, positive
8.0, -250.0, positive
239.0, -209.0, positive
-299.0, 79.0, positive
32.0, -29.0, positive
250.0, -157.0, positive
258.0, -213.0, positive
275.0, -214.0, positive
222.0, -141.0, positive
19.0, -203.0, positive
171.0, -116.0, positive
303.0, -208.0, positive
57.0, -51.0, positive
159.0, -309.0, negative
-356.0, 393.0, negative
-542.0, 401.0, negative
-320.0, -241.0, negative
-207.0, -241.0, negative
-188.0, -169.0, negative
-430.0, 111.0, negative
178.0, -40.0, negative
218.0, -18.0, negative
-570.0, 38.0, negative
-267.0, 106.0, negative
486.0, 288.0, negative
-272.0, 222.0, negative
397.0, -310.0, negative
-382.0, -31.0, negative
-122.0, 410.0, negative
-517.0, 83.0, negative
356.0, 62.0, negative
25.0, -408.0, negative
373.0, 107.0, negative
-332.0, -61.0, negative
532.0, 294.0, negative
-504.0, 44.0, negative
-319.0, -122.0, negative
109.0, -193.0, negative
-173.0, 371.0, negative
-265.0, -112.0, negative
-165.0, -98.0, negative
-499.0, 368.0, negative
365.0, -248.0, negative
-297.0, -283.0, negative
524.0, 102.0, negative
-501.0, 358.0, negative
-222.0, -302.0, negative
-397.0, -317.0, negative
465.0, -11.0, negative
-306.0, 161.0, negative
317.0, 407.0, negative
38.0, 72.0, negative
2.0, 385.0, negative
-389.0, 294.0, negative
231.0, 235.0, negative
396.0, 196.0, negative
-254.0, 389.0, negative
-345.0, 189.0, negative
-419.0, -345.0, negative
44.0, -283.0, negative
87.0, 347.0, negative
-293.0, 313.0, negative
-543.0, 207.0, negative
-526.0, -187.0, negative
-446.0, 369.0, negative
-302.0, 153.0, negative
-132.0, 357.0, negative
199.0, -290.0, negative
392.0, -112.0, negative
-455.0, -381.0, negative
246.0, -32.0, negative
107.0, -207.0, negative
364.0, -175.0, negative
101.0, 186.0, negative
-280.0, -387.0, negative
486.0, -29.0, negative
-557.0, 360.0, negative
-338.0, -334.0, negative
102.0, 160.0, negative
40.0, 152.0, negative
-370.0, 274.0, negative
114.0, -280.0, negative
-498.0, -86.0, negative
-22.0, 238.0, negative
-249.0, 349.0, negative
-422.0, 333.0, negative
165.0, -14.0, negative
518.0, 297.0, negative
-533.0, -388.0, negative
408.0, -67.0, negative
-466.0, -17.0, negative
160.0, -369.0, negative
-104.0, -121.0, negative
-389.0, -53.0, negative
89.0, -299.0, negative
-501.0, 246.0, negative
263.0, 403.0, negative
-396.0, 110.0, negative
428.0, 66.0, negative
465.0, 342.0, negative
-18.0, 406.0, negative
336.0, 274.0, negative
-286.0, 343.0, negative
-191.0, 397.0, negative
-142.0, -151.0, negative
291.0, -7.0, negative
-361.0, 116.0, negative
-433.0, -328.0, negative
-420.0, 97.0, negative
413.0, -120.0, negative
-363.0, 174.0, negative
40.0, -292.0, negative
-542.0, 352.0, negative
-14.0, 214.0, negative
275.0, 337.0, negative
257.0, 118.0, negative
43.0, -357.0, negative
-294.0, -127.0, negative
-102.0, 48.0, negative
-446.0, -117.0, negative
73.0, 372.0, negative
209.0, 379.0, negative
-433.0, -107.0, negative
35.0, -326.0, negative
526.0, 228.0, negative
76.0, -164.0, negative
343.0, -324.0, negative
0.0, 178.0, negative
53.0, -92.0, negative
533.0, 54.0, negative
211.0, 328.0, negative
327.0, 190.0, negative
-21.0, 195.0, negative
143.0, -294.0, negative
-3.0, 353.0, negative
-264.0, 138.0, negative
99.0, -193.0, negative
-76.0, -374.0, negative
-435.0, -41.0, negative
457.0, 26.0, negative
496.0, -377.0, negative
526.0, -377.0, negative
330.0, -278.0, negative
403.0, 288.0, negative
445.0, 358.0, negative
199.0, -287.0, negative
-212.0, 345.0, negative
-532.0, -97.0, negative
-8.0, 3.0, negative
-297.0, 99.0, negative
-484.0, 18.0, negative
20.0, 276.0, negative
4.0, -297.0, negative
476.0, 358.0, negative
-332.0, 183.0, negative
-306.0, 113.0, negative
365.0, 86.0, negative
-397.0, -201.0, negative
-402.0, 349.0, negative
-512.0, 377.0, negative
-302.0, 261.0, negative
125.0, -154.0, negative
-353.0, 358.0, negative
-428.0, -224.0, negative
285.0, 77.0, negative
-534.0, 6.0, negative
-174.0, 202.0, negative
-509.0, 154.0, negative
-254.0, -282.0, negative
-17.0, 370.0, negative
-257.0, 340.0, negative
-79.0, 41.0, negative
-416.0, 110.0, negative
-546.0, 339.0, negative
490.0, -408.0, negative
361.0, 7.0, negative
-437.0, 298.0, negative
-48.0, -48.0, negative
-295.0, 372.0, negative
57.0, -212.0, negative
-384.0, -195.0, negative
-481.0, 373.0, negative
273.0, -282.0, negative
-6.0, 334.0, negative
-381.0, 73.0, negative
-417.0, 266.0, negative
-428.0, -82.0, negative
108.0, -272.0, negative
-317.0, 403.0, negative
439.0, 107.0, negative
-331.0, -131.0, negative
-229.0, -357.0, negative
89.0, 275.0, negative
-115.0, 371.0, negative
349.0, -177.0, negative
-310.0, -162.0, negative
-63.0, 355.0, negative
-555.0, 11.0, negative
-369.0, -338.0, negative
-522.0, -258.0, negative
133.0, 114.0, positive
-87.0, -39.0, positive
115.0, 100.0, positive
-150.0, 144.0, positive
-30.0, 111.0, positive
-96.0, -18.0, positive
-373.0, 13.0, positive
-35.0, 11.0, positive
-73.0, -144.0, positive
-128.0, -330.0, positive
-230.0, 67.0, positive
212.0, -154.0, positive
-398.0, 245.0, negative
447.0, -71.0, negative
-234.0, -363.0, negative
89.0, 323.0, negative
-379.0, -73.0, negative
-5.0, 282.0, negative
-176.0, 193.0, negative
49.0, -94.0, negative
497.0, -145.0, negative
22.0, 96.0, negative
69.0, 316.0, negative
-159.0, -152.0, negative
109.0, 379.0, negative
90.0, 367.0, negative
83.0, 249.0, negative
248.0, 242.0, negative
-538.0, 52.0, negative
-573.0, 56.0, negative
-145.0, 114.0, negative
200.0, 193.0, negative
-13.0, -322.0, negative
481.0, 52.0, negative
-166.0, 260.0, negative
528.0, 367.0, negative
528.0, 394.0, negative
-366.0, 73.0, negative
-427.0, 18.0, negative
-351.0, -42.0, negative
441.0, -174.0, negative
208.0, -254.0, negative
174.0, -220.0, negative
81.0, 239.0, negative
464.0, -43.0, negative
150.0, -2.0, negative
-571.0, 40.0, negative
512.0, 235.0, negative
-362.0, -27.0, negative
-484.0, 28.0, negative
-422.0, 295.0, negative
-116.0, -81.0, negative
357.0, 391.0, negative
-189.0, 256.0, negative
372.0, -258.0, negative
504.0, -261.0, negative
-434.0, 83.0, negative
89.0, -396.0, negative
-567.0, -214.0, negative
392.0, -343.0, negative
-376.0, 188.0, negative
532.0, 116.0, negative
393.0, -382.0, negative
-384.0, -349.0, negative
-365.0, 258.0, negative
280.0, -266.0, negative
-469.0, -116.0, negative
-301.0, 92.0, negative
327.0, 54.0, negative
-434.0, 17.0, negative
-507.0, -324.0, negative
