@relation 04clover5z-600-5-30-BI-5-2tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-412.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
168.0,114.0,positive
117.0,116.0,positive
116.0,136.0,positive
158.0,192.0,positive
-45.0,202.0,positive
-18.0,135.0,positive
-68.0,157.0,positive
234.0,-237.0,positive
27.0,76.0,positive
117.0,-7.0,positive
-325.0,-28.0,positive
-86.0,21.0,positive
105.0,24.0,positive
-127.0,-196.0,positive
-118.0,-308.0,positive
234.0,249.0,positive
-147.0,264.0,positive
-109.0,-306.0,positive
-112.0,-360.0,positive
258.0,-213.0,positive
-320.0,-241.0,negative
-188.0,-169.0,negative
-123.0,391.0,negative
-340.0,143.0,negative
-148.0,120.0,negative
-267.0,106.0,negative
-272.0,222.0,negative
74.0,233.0,negative
-188.0,-206.0,negative
203.0,366.0,negative
-165.0,-98.0,negative
-132.0,-325.0,negative
-432.0,155.0,negative
-359.0,245.0,negative
-214.0,-135.0,negative
-297.0,-283.0,negative
524.0,102.0,negative
-441.0,297.0,negative
317.0,407.0,negative
38.0,72.0,negative
-389.0,294.0,negative
229.0,-40.0,negative
-254.0,389.0,negative
-345.0,189.0,negative
135.0,29.0,negative
-419.0,-345.0,negative
-543.0,207.0,negative
-526.0,-187.0,negative
-132.0,357.0,negative
392.0,-112.0,negative
101.0,186.0,negative
102.0,160.0,negative
-414.0,210.0,negative
40.0,152.0,negative
504.0,217.0,negative
-422.0,333.0,negative
165.0,-14.0,negative
408.0,-67.0,negative
-104.0,-121.0,negative
-228.0,-189.0,negative
89.0,-299.0,negative
263.0,403.0,negative
-77.0,-348.0,negative
465.0,342.0,negative
348.0,141.0,negative
324.0,-395.0,negative
-140.0,-284.0,negative
336.0,274.0,negative
-191.0,397.0,negative
-361.0,116.0,negative
-433.0,-328.0,negative
413.0,-120.0,negative
312.0,102.0,negative
-272.0,53.0,negative
209.0,379.0,negative
408.0,-183.0,negative
343.0,-324.0,negative
494.0,344.0,negative
-346.0,175.0,negative
327.0,190.0,negative
-287.0,89.0,negative
-490.0,-309.0,negative
-264.0,138.0,negative
-374.0,279.0,negative
354.0,379.0,negative
457.0,26.0,negative
396.0,16.0,negative
330.0,-278.0,negative
23.0,212.0,negative
-389.0,-291.0,negative
198.0,227.0,negative
-175.0,41.0,negative
-452.0,-69.0,negative
20.0,276.0,negative
1.0,138.0,negative
-332.0,183.0,negative
-397.0,-201.0,negative
-512.0,377.0,negative
-531.0,81.0,negative
125.0,-154.0,negative
-442.0,-377.0,negative
-428.0,-224.0,negative
471.0,-293.0,negative
285.0,77.0,negative
377.0,6.0,negative
-478.0,-306.0,negative
-509.0,154.0,negative
-546.0,339.0,negative
-508.0,233.0,negative
-295.0,372.0,negative
57.0,-212.0,negative
-311.0,114.0,negative
446.0,312.0,negative
-272.0,-159.0,negative
-428.0,-82.0,negative
439.0,107.0,negative
-229.0,-357.0,negative
89.0,275.0,negative
349.0,-177.0,negative
137.0,401.0,negative
