@relation 04clover5z-600-5-30-BI-5-4tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-412.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
71.0,76.0,positive
175.0,87.0,positive
334.0,152.0,positive
50.0,17.0,positive
60.0,60.0,positive
-40.0,162.0,positive
-109.0,267.0,positive
-54.0,159.0,positive
314.0,193.0,positive
-327.0,19.0,positive
-32.0,-226.0,positive
153.0,195.0,positive
-28.0,-146.0,positive
8.0,-255.0,positive
-70.0,-273.0,positive
-89.0,-295.0,positive
148.0,-127.0,positive
-299.0,79.0,positive
19.0,-203.0,positive
303.0,-208.0,positive
-563.0,275.0,negative
-82.0,73.0,negative
218.0,-18.0,negative
432.0,177.0,negative
520.0,-142.0,negative
486.0,288.0,negative
397.0,-310.0,negative
-533.0,330.0,negative
373.0,107.0,negative
-332.0,-61.0,negative
532.0,294.0,negative
-319.0,-122.0,negative
-115.0,71.0,negative
330.0,376.0,negative
-90.0,99.0,negative
191.0,341.0,negative
-501.0,358.0,negative
-397.0,-317.0,negative
-134.0,-96.0,negative
43.0,338.0,negative
44.0,-283.0,negative
87.0,347.0,negative
-516.0,331.0,negative
-302.0,153.0,negative
492.0,183.0,negative
199.0,-290.0,negative
-121.0,404.0,negative
364.0,-175.0,negative
-280.0,-387.0,negative
-557.0,360.0,negative
-338.0,-334.0,negative
-258.0,143.0,negative
-370.0,274.0,negative
-266.0,384.0,negative
114.0,-280.0,negative
-243.0,413.0,negative
-33.0,-288.0,negative
-249.0,349.0,negative
251.0,-270.0,negative
-325.0,-206.0,negative
-257.0,-341.0,negative
-466.0,-17.0,negative
-161.0,346.0,negative
109.0,-292.0,negative
496.0,311.0,negative
-420.0,-36.0,negative
-442.0,51.0,negative
-18.0,406.0,negative
427.0,-277.0,negative
-185.0,155.0,negative
-286.0,343.0,negative
-142.0,-151.0,negative
-249.0,-189.0,negative
452.0,-133.0,negative
-542.0,352.0,negative
275.0,337.0,negative
68.0,347.0,negative
187.0,-70.0,negative
-90.0,367.0,negative
-450.0,291.0,negative
-183.0,-264.0,negative
-162.0,-234.0,negative
35.0,-326.0,negative
76.0,-164.0,negative
533.0,54.0,negative
-480.0,-337.0,negative
-21.0,195.0,negative
-3.0,353.0,negative
-435.0,-41.0,negative
-393.0,-154.0,negative
496.0,-377.0,negative
526.0,-377.0,negative
520.0,317.0,negative
199.0,-287.0,negative
-169.0,71.0,negative
438.0,-187.0,negative
-8.0,3.0,negative
491.0,375.0,negative
4.0,-297.0,negative
-306.0,113.0,negative
-402.0,349.0,negative
-491.0,-294.0,negative
434.0,-232.0,negative
-502.0,151.0,negative
-541.0,327.0,negative
-17.0,370.0,negative
453.0,138.0,negative
-416.0,110.0,negative
-132.0,-317.0,negative
361.0,7.0,negative
-48.0,-48.0,negative
420.0,349.0,negative
-317.0,403.0,negative
355.0,-107.0,negative
-331.0,-131.0,negative
-115.0,371.0,negative
356.0,390.0,negative
483.0,-410.0,negative
-417.0,336.0,negative
247.0,-94.0,negative
