@relation 04clover5z-600-5-30-BI-5-3tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-412.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
152.0,130.0,positive
52.0,55.0,positive
161.0,81.0,positive
-27.0,180.0,positive
-95.0,170.0,positive
-140.0,35.0,positive
-127.0,-31.0,positive
-145.0,5.0,positive
-78.0,-189.0,positive
5.0,-63.0,positive
-164.0,-253.0,positive
8.0,-250.0,positive
154.0,195.0,positive
61.0,-63.0,positive
32.0,-29.0,positive
250.0,-157.0,positive
275.0,-214.0,positive
98.0,-53.0,positive
112.0,-92.0,positive
171.0,-116.0,positive
-207.0,-241.0,negative
178.0,-40.0,negative
-510.0,236.0,negative
103.0,202.0,negative
422.0,283.0,negative
335.0,170.0,negative
-382.0,-31.0,negative
-517.0,83.0,negative
25.0,-408.0,negative
-504.0,44.0,negative
-408.0,-151.0,negative
109.0,-193.0,negative
30.0,274.0,negative
381.0,275.0,negative
-265.0,-112.0,negative
338.0,71.0,negative
-58.0,-49.0,negative
-436.0,182.0,negative
222.0,-267.0,negative
365.0,-248.0,negative
-45.0,-382.0,negative
98.0,-364.0,negative
366.0,394.0,negative
-222.0,-302.0,negative
-454.0,-230.0,negative
361.0,-358.0,negative
504.0,-365.0,negative
465.0,-11.0,negative
-130.0,-69.0,negative
-306.0,161.0,negative
516.0,-280.0,negative
396.0,196.0,negative
508.0,166.0,negative
-293.0,313.0,negative
107.0,-207.0,negative
-221.0,-273.0,negative
407.0,2.0,negative
510.0,103.0,negative
-46.0,-358.0,negative
305.0,-369.0,negative
76.0,-181.0,negative
-22.0,238.0,negative
-403.0,-298.0,negative
-322.0,-183.0,negative
266.0,-320.0,negative
-389.0,-53.0,negative
291.0,-7.0,negative
-420.0,97.0,negative
-363.0,174.0,negative
40.0,-292.0,negative
-243.0,84.0,negative
43.0,-357.0,negative
-294.0,-127.0,negative
-446.0,-117.0,negative
-405.0,-383.0,negative
73.0,372.0,negative
-226.0,97.0,negative
208.0,21.0,negative
526.0,228.0,negative
0.0,178.0,negative
504.0,-387.0,negative
143.0,-294.0,negative
99.0,-193.0,negative
26.0,-247.0,negative
-182.0,-81.0,negative
420.0,-4.0,negative
445.0,358.0,negative
-212.0,345.0,negative
-532.0,-97.0,negative
99.0,-348.0,negative
-484.0,18.0,negative
-227.0,303.0,negative
-485.0,-175.0,negative
417.0,362.0,negative
-250.0,-85.0,negative
-320.0,-202.0,negative
-353.0,358.0,negative
-173.0,-359.0,negative
137.0,350.0,negative
-174.0,202.0,negative
91.0,-243.0,negative
431.0,163.0,negative
-293.0,124.0,negative
-257.0,340.0,negative
-511.0,-43.0,negative
-79.0,41.0,negative
-395.0,-81.0,negative
-437.0,298.0,negative
-481.0,373.0,negative
273.0,-282.0,negative
-381.0,73.0,negative
-161.0,-105.0,negative
88.0,251.0,negative
108.0,-272.0,negative
146.0,-387.0,negative
-310.0,-162.0,negative
-63.0,355.0,negative
-555.0,11.0,negative
-369.0,-338.0,negative
-230.0,136.0,negative
