@relation 04clover5z-600-5-30-BI-5-5tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-412.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
133.0,114.0,positive
-87.0,-39.0,positive
115.0,100.0,positive
-99.0,-384.0,positive
270.0,190.0,positive
-17.0,87.0,positive
-150.0,144.0,positive
-30.0,111.0,positive
-199.0,-62.0,positive
-96.0,-18.0,positive
-60.0,19.0,positive
-51.0,-19.0,positive
-373.0,13.0,positive
-35.0,11.0,positive
218.0,-59.0,positive
-73.0,-144.0,positive
-128.0,-330.0,positive
-230.0,67.0,positive
-22.0,265.0,positive
212.0,-154.0,positive
494.0,362.0,negative
-226.0,75.0,negative
-164.0,270.0,negative
-398.0,245.0,negative
447.0,-71.0,negative
-234.0,-363.0,negative
-288.0,153.0,negative
206.0,320.0,negative
-159.0,324.0,negative
89.0,323.0,negative
-379.0,-73.0,negative
-5.0,282.0,negative
-176.0,193.0,negative
49.0,-94.0,negative
241.0,313.0,negative
497.0,-145.0,negative
22.0,96.0,negative
69.0,316.0,negative
-159.0,-152.0,negative
-198.0,-237.0,negative
175.0,41.0,negative
299.0,5.0,negative
109.0,379.0,negative
47.0,-399.0,negative
90.0,367.0,negative
83.0,249.0,negative
-401.0,-147.0,negative
-550.0,-70.0,negative
248.0,242.0,negative
-398.0,90.0,negative
-538.0,52.0,negative
-573.0,56.0,negative
-145.0,114.0,negative
200.0,193.0,negative
112.0,208.0,negative
-275.0,378.0,negative
-13.0,-322.0,negative
486.0,-394.0,negative
-409.0,-161.0,negative
481.0,52.0,negative
-166.0,260.0,negative
528.0,367.0,negative
-462.0,-108.0,negative
528.0,394.0,negative
-366.0,73.0,negative
-427.0,18.0,negative
-351.0,-42.0,negative
441.0,-174.0,negative
208.0,-254.0,negative
362.0,321.0,negative
174.0,-220.0,negative
34.0,274.0,negative
-510.0,-331.0,negative
-554.0,-41.0,negative
81.0,239.0,negative
464.0,-43.0,negative
13.0,-249.0,negative
315.0,380.0,negative
187.0,-244.0,negative
150.0,-2.0,negative
-226.0,-267.0,negative
330.0,-197.0,negative
-571.0,40.0,negative
512.0,235.0,negative
-362.0,-27.0,negative
-484.0,28.0,negative
-422.0,295.0,negative
-116.0,-81.0,negative
-557.0,273.0,negative
357.0,391.0,negative
-189.0,256.0,negative
372.0,-258.0,negative
504.0,-261.0,negative
-434.0,83.0,negative
89.0,-396.0,negative
-567.0,-214.0,negative
392.0,-343.0,negative
-376.0,188.0,negative
-472.0,55.0,negative
532.0,116.0,negative
393.0,-382.0,negative
-171.0,201.0,negative
-384.0,-349.0,negative
388.0,-36.0,negative
-365.0,258.0,negative
271.0,1.0,negative
280.0,-266.0,negative
-418.0,295.0,negative
11.0,63.0,negative
-291.0,-271.0,negative
-48.0,-397.0,negative
-469.0,-116.0,negative
-301.0,92.0,negative
449.0,53.0,negative
341.0,-104.0,negative
327.0,54.0,negative
-434.0,17.0,negative
504.0,391.0,negative
-373.0,-123.0,negative
-507.0,-324.0,negative
