@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-70-bi/paw02a-800-7-70-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [66.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
613.0, 734.0, positive
415.0, 294.0, positive
298.0, 485.0, positive
422.0, 495.0, positive
509.0, 848.0, positive
606.0, 633.0, positive
615.0, 609.0, positive
286.0, 645.0, positive
556.0, 379.0, positive
301.0, 479.0, positive
514.0, 233.0, positive
399.0, 335.0, positive
179.0, 607.0, positive
594.0, 387.0, positive
433.0, 684.0, positive
588.0, 652.0, positive
487.0, 276.0, positive
390.0, 626.0, positive
435.0, 629.0, positive
318.0, 627.0, positive
604.0, 679.0, positive
476.0, 702.0, positive
459.0, 489.0, positive
551.0, 295.0, positive
463.0, 778.0, positive
342.0, 463.0, positive
313.0, 731.0, positive
252.0, 459.0, positive
175.0, 563.0, positive
234.0, 433.0, positive
263.0, 553.0, positive
393.0, 798.0, positive
263.0, 421.0, positive
156.0, 540.0, positive
291.0, 260.0, positive
140.0, 617.0, positive
322.0, 567.0, positive
200.0, 526.0, positive
286.0, 267.0, positive
253.0, 516.0, positive
338.0, 524.0, positive
430.0, 575.0, positive
210.0, 965.0, negative
494.0, 576.0, negative
586.0, 535.0, negative
30.0, 943.0, negative
730.0, 734.0, negative
430.0, 940.0, negative
426.0, 809.0, negative
24.0, 102.0, negative
272.0, 981.0, negative
64.0, 364.0, negative
549.0, 800.0, negative
329.0, 127.0, negative
591.0, 115.0, negative
-37.0, 588.0, negative
171.0, 689.0, negative
54.0, 765.0, negative
165.0, 960.0, negative
329.0, 783.0, negative
739.0, 773.0, negative
675.0, 241.0, negative
372.0, 543.0, negative
158.0, 953.0, negative
550.0, 227.0, negative
353.0, 168.0, negative
486.0, 513.0, negative
750.0, 862.0, negative
121.0, 298.0, negative
-33.0, 94.0, negative
302.0, 888.0, negative
668.0, 453.0, negative
123.0, 323.0, negative
15.0, 509.0, negative
483.0, 115.0, negative
562.0, 171.0, negative
193.0, 317.0, negative
757.0, 940.0, negative
430.0, 194.0, negative
559.0, 981.0, negative
306.0, 139.0, negative
710.0, 912.0, negative
50.0, 488.0, negative
623.0, 687.0, negative
349.0, 984.0, negative
225.0, 703.0, negative
259.0, 211.0, negative
614.0, 836.0, negative
221.0, 974.0, negative
40.0, 162.0, negative
50.0, 638.0, negative
692.0, 334.0, negative
634.0, 889.0, negative
493.0, 283.0, negative
93.0, 725.0, negative
394.0, 202.0, negative
286.0, 745.0, negative
-49.0, 483.0, negative
568.0, 907.0, negative
334.0, 922.0, negative
555.0, 662.0, negative
143.0, 386.0, negative
30.0, 398.0, negative
160.0, 589.0, negative
503.0, 450.0, negative
709.0, 480.0, negative
418.0, 946.0, negative
194.0, 638.0, negative
519.0, 954.0, negative
27.0, 855.0, negative
227.0, 232.0, negative
40.0, 409.0, negative
172.0, 325.0, negative
351.0, 532.0, negative
732.0, 915.0, negative
760.0, 590.0, negative
521.0, 896.0, negative
149.0, 629.0, negative
598.0, 954.0, negative
5.0, 151.0, negative
739.0, 96.0, negative
-2.0, 183.0, negative
735.0, 783.0, negative
383.0, 251.0, negative
503.0, 255.0, negative
103.0, 960.0, negative
39.0, 483.0, negative
195.0, 230.0, negative
627.0, 954.0, negative
335.0, 721.0, negative
70.0, 356.0, negative
-62.0, 575.0, negative
293.0, 879.0, negative
93.0, 498.0, negative
676.0, 524.0, negative
511.0, 784.0, negative
548.0, 702.0, negative
310.0, 864.0, negative
237.0, 609.0, negative
629.0, 968.0, negative
142.0, 640.0, negative
193.0, 869.0, negative
26.0, 452.0, negative
379.0, 838.0, negative
151.0, 557.0, negative
636.0, 626.0, negative
67.0, 303.0, negative
674.0, 935.0, negative
-32.0, 620.0, negative
325.0, 236.0, negative
138.0, 822.0, negative
100.0, 931.0, negative
234.0, 127.0, negative
429.0, 552.0, negative
-2.0, 199.0, negative
714.0, 200.0, negative
310.0, 657.0, negative
11.0, 592.0, negative
576.0, 616.0, negative
-34.0, 537.0, negative
687.0, 269.0, negative
685.0, 712.0, negative
7.0, 186.0, negative
144.0, 668.0, negative
442.0, 459.0, negative
-17.0, 480.0, negative
656.0, 101.0, negative
400.0, 926.0, negative
643.0, 302.0, negative
652.0, 489.0, negative
91.0, 818.0, negative
68.0, 438.0, negative
633.0, 538.0, negative
37.0, 863.0, negative
-15.0, 791.0, negative
143.0, 946.0, negative
677.0, 921.0, negative
51.0, 860.0, negative
372.0, 601.0, negative
146.0, 225.0, negative
696.0, 879.0, negative
77.0, 310.0, negative
4.0, 947.0, negative
567.0, 212.0, negative
14.0, 399.0, negative
358.0, 904.0, negative
79.0, 612.0, negative
444.0, 223.0, negative
116.0, 381.0, negative
277.0, 945.0, negative
472.0, 95.0, negative
-50.0, 541.0, negative
88.0, 150.0, negative
704.0, 541.0, negative
191.0, 682.0, negative
739.0, 967.0, negative
85.0, 391.0, negative
-25.0, 240.0, negative
234.0, 73.0, negative
378.0, 554.0, negative
701.0, 835.0, negative
534.0, 442.0, negative
110.0, 212.0, negative
-44.0, 751.0, negative
325.0, 908.0, negative
368.0, 800.0, negative
