@relation  paw02a-800-7-70-BI-5-5tra
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
415.0, 294.0, positive
229.0, 437.0, positive
545.0, 736.0, positive
483.0, 540.0, positive
342.0, 463.0, positive
514.0, 233.0, positive
316.0, 366.0, positive
373.0, 563.0, positive
399.0, 280.0, positive
299.0, 549.0, positive
541.0, 646.0, positive
284.0, 707.0, positive
175.0, 563.0, positive
180.0, 407.0, positive
510.0, 810.0, positive
200.0, 526.0, positive
343.0, 662.0, positive
613.0, 734.0, positive
373.0, 751.0, positive
615.0, 609.0, positive
725.0, 87.0, negative
233.0, 763.0, negative
710.0, 912.0, negative
-8.0, 472.0, negative
509.0, 814.0, negative
23.0, 815.0, negative
248.0, 604.0, negative
588.0, 814.0, negative
701.0, 685.0, negative
-32.0, 420.0, negative
131.0, 657.0, negative
-30.0, 680.0, negative
398.0, 81.0, negative
5.0, 151.0, negative
490.0, 430.0, negative
418.0, 946.0, negative
105.0, 459.0, negative
233.0, 289.0, negative
154.0, 96.0, negative
541.0, 843.0, negative
39.0, 483.0, negative
609.0, 308.0, negative
235.0, 755.0, negative
351.0, 532.0, negative
340.0, 860.0, negative
668.0, 453.0, negative
667.0, 323.0, negative
109.0, 756.0, negative
67.0, 630.0, negative
529.0, 274.0, negative
221.0, 974.0, negative
20.0, 804.0, negative
402.0, 546.0, negative
710.0, 682.0, negative
233.0, 755.0, negative
52.0, 769.0, negative
11.0, 69.0, negative
67.0, 303.0, negative
717.0, 130.0, negative
565.0, 531.0, negative
512.0, 174.0, negative
217.0, 146.0, negative
650.0, 959.0, negative
278.0, 156.0, negative
367.0, 196.0, negative
422.0, 271.0, negative
660.0, 900.0, negative
190.0, 190.0, negative
745.0, 793.0, negative
628.0, 409.0, negative
70.0, 356.0, negative
38.0, 626.0, negative
639.0, 96.0, negative
559.0, 981.0, negative
433.0, 466.0, negative
465.0, 979.0, negative
227.0, 232.0, negative
151.0, 557.0, negative
465.0, 554.0, negative
470.0, 215.0, negative
121.0, 867.0, negative
363.0, 289.0, negative
33.0, 587.0, negative
127.0, 322.0, negative
757.0, 940.0, negative
151.0, 347.0, negative
245.0, 938.0, negative
110.0, 212.0, negative
177.0, 317.0, negative
172.0, 199.0, negative
-51.0, 933.0, negative
325.0, 908.0, negative
277.0, 953.0, negative
352.0, 769.0, negative
632.0, 784.0, negative
623.0, 687.0, negative
564.0, 416.0, negative
607.0, 743.0, negative
197.0, 585.0, negative
494.0, 576.0, negative
535.0, 464.0, negative
569.0, 241.0, negative
534.0, 442.0, negative
454.0, 147.0, negative
410.0, 157.0, negative
659.0, 547.0, negative
412.0, 790.0, negative
739.0, 236.0, negative
708.0, 565.0, negative
6.0, 352.0, negative
586.0, 535.0, negative
2.0, 550.0, negative
695.0, 931.0, negative
636.0, 626.0, negative
85.0, 509.0, negative
48.0, 860.0, negative
-22.0, 885.0, negative
10.0, 143.0, negative
79.0, 612.0, negative
62.0, 570.0, negative
624.0, 926.0, negative
40.0, 623.0, negative
335.0, 739.0, negative
350.0, 944.0, negative
77.0, 138.0, negative
692.0, 334.0, negative
583.0, 816.0, negative
320.0, 641.0, negative
150.0, 914.0, negative
-25.0, 240.0, negative
79.0, 338.0, negative
444.0, 170.0, negative
48.0, 470.0, negative
30.0, 806.0, negative
718.0, 468.0, negative
470.0, 200.0, negative
87.0, 945.0, negative
568.0, 907.0, negative
262.0, 393.0, negative
87.0, 288.0, negative
610.0, 218.0, negative
239.0, 821.0, negative
14.0, 399.0, negative
714.0, 426.0, negative
511.0, 784.0, negative
721.0, 635.0, negative
115.0, 919.0, negative
-11.0, 505.0, negative
381.0, 766.0, negative
619.0, 166.0, negative
158.0, 953.0, negative
63.0, 610.0, negative
310.0, 677.0, negative
580.0, 116.0, negative
691.0, 649.0, negative
506.0, 775.0, negative
109.0, 733.0, negative
702.0, 566.0, negative
659.0, 166.0, negative
704.0, 558.0, negative
