@relation paw02a-800-7-70-BI-5-1tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
623.0,660.0,positive
613.0,734.0,positive
366.0,493.0,positive
556.0,379.0,positive
315.0,732.0,positive
514.0,233.0,positive
125.0,408.0,positive
441.0,358.0,positive
435.0,629.0,positive
476.0,702.0,positive
538.0,648.0,positive
543.0,469.0,positive
461.0,661.0,positive
443.0,807.0,positive
360.0,523.0,positive
541.0,646.0,positive
590.0,722.0,positive
200.0,526.0,positive
373.0,751.0,positive
430.0,575.0,positive
445.0,954.0,negative
138.0,700.0,negative
656.0,403.0,negative
24.0,102.0,negative
87.0,837.0,negative
449.0,215.0,negative
739.0,773.0,negative
675.0,241.0,negative
353.0,168.0,negative
725.0,87.0,negative
224.0,139.0,negative
668.0,453.0,negative
483.0,115.0,negative
286.0,393.0,negative
193.0,317.0,negative
559.0,981.0,negative
68.0,653.0,negative
710.0,912.0,negative
605.0,87.0,negative
757.0,971.0,negative
225.0,703.0,negative
259.0,211.0,negative
94.0,660.0,negative
634.0,889.0,negative
286.0,745.0,negative
-49.0,483.0,negative
143.0,386.0,negative
194.0,638.0,negative
227.0,232.0,negative
667.0,323.0,negative
172.0,325.0,negative
619.0,166.0,negative
347.0,748.0,negative
735.0,783.0,negative
103.0,960.0,negative
84.0,842.0,negative
39.0,483.0,negative
195.0,230.0,negative
627.0,954.0,negative
659.0,547.0,negative
733.0,106.0,negative
676.0,524.0,negative
511.0,784.0,negative
48.0,860.0,negative
730.0,949.0,negative
437.0,138.0,negative
142.0,640.0,negative
2.0,550.0,negative
193.0,869.0,negative
367.0,196.0,negative
636.0,626.0,negative
124.0,302.0,negative
-32.0,620.0,negative
325.0,236.0,negative
34.0,107.0,negative
-59.0,289.0,negative
263.0,910.0,negative
714.0,200.0,negative
82.0,740.0,negative
233.0,755.0,negative
431.0,257.0,negative
7.0,186.0,negative
400.0,926.0,negative
-17.0,604.0,negative
264.0,173.0,negative
62.0,570.0,negative
677.0,921.0,negative
51.0,860.0,negative
327.0,84.0,negative
696.0,879.0,negative
4.0,947.0,negative
444.0,223.0,negative
624.0,330.0,negative
472.0,95.0,negative
723.0,70.0,negative
739.0,967.0,negative
701.0,835.0,negative
534.0,442.0,negative
417.0,275.0,negative
645.0,208.0,negative
148.0,608.0,negative
87.0,288.0,negative
573.0,960.0,negative
89.0,220.0,negative
81.0,751.0,negative
434.0,974.0,negative
451.0,982.0,negative
251.0,209.0,negative
-9.0,392.0,negative
444.0,170.0,negative
101.0,97.0,negative
588.0,667.0,negative
120.0,592.0,negative
669.0,118.0,negative
512.0,174.0,negative
279.0,893.0,negative
708.0,565.0,negative
717.0,577.0,negative
237.0,266.0,negative
755.0,986.0,negative
545.0,644.0,negative
228.0,702.0,negative
705.0,239.0,negative
70.0,210.0,negative
482.0,835.0,negative
241.0,990.0,negative
233.0,289.0,negative
422.0,271.0,negative
361.0,982.0,negative
277.0,953.0,negative
589.0,438.0,negative
320.0,641.0,negative
169.0,123.0,negative
620.0,76.0,negative
486.0,192.0,negative
-30.0,699.0,negative
593.0,826.0,negative
38.0,704.0,negative
631.0,439.0,negative
656.0,494.0,negative
485.0,93.0,negative
359.0,632.0,negative
79.0,338.0,negative
270.0,980.0,negative
627.0,257.0,negative
245.0,938.0,negative
186.0,890.0,negative
531.0,212.0,negative
45.0,978.0,negative
652.0,596.0,negative
462.0,444.0,negative
709.0,942.0,negative
563.0,404.0,negative
253.0,644.0,negative
683.0,516.0,negative
424.0,249.0,negative
660.0,900.0,negative
612.0,448.0,negative
27.0,741.0,negative
229.0,357.0,negative
