@relation  paw02a-800-7-70-BI-5-5tra
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
399.0, 280.0, positive
180.0, 407.0, positive
590.0, 722.0, positive
542.0, 331.0, positive
360.0, 523.0, positive
430.0, 575.0, positive
224.0, 622.0, positive
145.0, 499.0, positive
551.0, 295.0, positive
315.0, 732.0, positive
727.0, 67.0, negative
209.0, 821.0, negative
754.0, 933.0, negative
-40.0, 534.0, negative
429.0, 810.0, negative
20.0, 804.0, negative
208.0, 625.0, negative
664.0, 852.0, negative
623.0, 687.0, negative
14.0, 399.0, negative
82.0, 638.0, negative
38.0, 710.0, negative
318.0, 160.0, negative
10.0, 143.0, negative
419.0, 471.0, negative
466.0, 921.0, negative
86.0, 514.0, negative
259.0, 211.0, negative
224.0, 139.0, negative
670.0, 869.0, negative
589.0, 323.0, negative
335.0, 739.0, negative
372.0, 601.0, negative
412.0, 790.0, negative
667.0, 532.0, negative
109.0, 733.0, negative
15.0, 630.0, negative
461.0, 229.0, negative
177.0, 920.0, negative
28.0, 731.0, negative
-33.0, 94.0, negative
41.0, 346.0, negative
519.0, 553.0, negative
674.0, 935.0, negative
394.0, 202.0, negative
470.0, 215.0, negative
22.0, 537.0, negative
589.0, 438.0, negative
715.0, 764.0, negative
40.0, 409.0, negative
585.0, 146.0, negative
535.0, 464.0, negative
360.0, 954.0, negative
166.0, 897.0, negative
2.0, 550.0, negative
151.0, 347.0, negative
75.0, 134.0, negative
190.0, 190.0, negative
53.0, 920.0, negative
264.0, 930.0, negative
350.0, 708.0, negative
746.0, 634.0, negative
570.0, 748.0, negative
709.0, 480.0, negative
475.0, 526.0, negative
562.0, 171.0, negative
486.0, 192.0, negative
659.0, 166.0, negative
721.0, 635.0, negative
197.0, 585.0, negative
173.0, 376.0, negative
186.0, 890.0, negative
660.0, 900.0, negative
636.0, 626.0, negative
609.0, 194.0, negative
310.0, 657.0, negative
174.0, 213.0, negative
45.0, 881.0, negative
465.0, 554.0, negative
272.0, 981.0, negative
