@relation  paw02a-800-7-70-BI-5-5tra
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
358.0, 400.0, positive
301.0, 479.0, positive
443.0, 807.0, positive
458.0, 540.0, positive
263.0, 553.0, positive
510.0, 810.0, positive
313.0, 731.0, positive
322.0, 567.0, positive
125.0, 408.0, positive
373.0, 563.0, positive
723.0, 70.0, negative
222.0, 816.0, negative
677.0, 921.0, negative
-34.0, 537.0, negative
447.0, 878.0, negative
48.0, 860.0, negative
320.0, 641.0, negative
632.0, 784.0, negative
730.0, 734.0, negative
68.0, 438.0, negative
94.0, 660.0, negative
-32.0, 620.0, negative
417.0, 90.0, negative
-2.0, 199.0, negative
534.0, 442.0, negative
362.0, 890.0, negative
48.0, 470.0, negative
199.0, 264.0, negative
217.0, 146.0, negative
556.0, 762.0, negative
667.0, 323.0, negative
221.0, 688.0, negative
429.0, 552.0, negative
381.0, 766.0, negative
676.0, 524.0, negative
52.0, 769.0, negative
79.0, 612.0, negative
431.0, 257.0, negative
143.0, 946.0, negative
-22.0, 885.0, negative
101.0, 97.0, negative
58.0, 349.0, negative
608.0, 537.0, negative
576.0, 979.0, negative
363.0, 289.0, negative
410.0, 157.0, negative
45.0, 549.0, negative
564.0, 416.0, negative
751.0, 885.0, negative
153.0, 398.0, negative
669.0, 118.0, negative
229.0, 357.0, negative
519.0, 954.0, negative
150.0, 914.0, negative
-63.0, 592.0, negative
193.0, 317.0, negative
40.0, 162.0, negative
234.0, 73.0, negative
30.0, 943.0, negative
277.0, 945.0, negative
340.0, 697.0, negative
607.0, 743.0, negative
545.0, 644.0, negative
690.0, 319.0, negative
521.0, 407.0, negative
512.0, 174.0, negative
444.0, 170.0, negative
669.0, 252.0, negative
683.0, 604.0, negative
106.0, 524.0, negative
129.0, 428.0, negative
270.0, 980.0, negative
559.0, 981.0, negative
737.0, 540.0, negative
656.0, 144.0, negative
339.0, 671.0, negative
619.0, 166.0, negative
115.0, 919.0, negative
475.0, 555.0, negative
51.0, 860.0, negative
