@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-0-bi/03subcl5-600-5-0-bi
@attribute a0 real [-84.0, 483.0]
@attribute a1 real [-282.0, 1481.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
196.0, -81.0, positive
174.0, 33.0, positive
277.0, 78.0, positive
152.0, -97.0, positive
180.0, 61.0, positive
139.0, 332.0, positive
292.0, 238.0, positive
114.0, 308.0, positive
268.0, 287.0, positive
203.0, 251.0, positive
189.0, 224.0, positive
114.0, 213.0, positive
153.0, 307.0, positive
183.0, 604.0, positive
184.0, 600.0, positive
145.0, 647.0, positive
126.0, 551.0, positive
107.0, 671.0, positive
131.0, 510.0, positive
121.0, 948.0, positive
291.0, 867.0, positive
226.0, 922.0, positive
177.0, 825.0, positive
171.0, 886.0, positive
277.0, 816.0, positive
113.0, 870.0, positive
267.0, 850.0, positive
274.0, 931.0, positive
272.0, 1211.0, positive
108.0, 1133.0, positive
299.0, 1182.0, positive
172.0, 1245.0, positive
213.0, 1253.0, positive
242.0, 1245.0, positive
179.0, 1137.0, positive
-56.0, 665.0, negative
373.0, -19.0, negative
29.0, 275.0, negative
-42.0, 469.0, negative
-35.0, 504.0, negative
400.0, 151.0, negative
198.0, -193.0, negative
59.0, 830.0, negative
473.0, 252.0, negative
65.0, 925.0, negative
-63.0, 211.0, negative
36.0, 1272.0, negative
116.0, 421.0, negative
388.0, 850.0, negative
262.0, 1481.0, negative
196.0, -205.0, negative
313.0, 36.0, negative
-17.0, 429.0, negative
331.0, -172.0, negative
275.0, 1319.0, negative
82.0, 679.0, negative
222.0, -238.0, negative
30.0, 745.0, negative
-58.0, 1126.0, negative
181.0, 775.0, negative
-63.0, 199.0, negative
35.0, 848.0, negative
42.0, 644.0, negative
24.0, 1013.0, negative
378.0, 397.0, negative
386.0, 90.0, negative
408.0, -23.0, negative
482.0, 815.0, negative
65.0, 196.0, negative
12.0, 872.0, negative
26.0, 906.0, negative
47.0, -262.0, negative
446.0, -166.0, negative
443.0, -116.0, negative
226.0, 1439.0, negative
137.0, 408.0, negative
52.0, 439.0, negative
-5.0, 343.0, negative
360.0, 409.0, negative
334.0, 441.0, negative
-42.0, 890.0, negative
201.0, 733.0, negative
396.0, 211.0, negative
469.0, 1043.0, negative
0.0, 593.0, negative
382.0, 280.0, negative
-28.0, -281.0, negative
-19.0, 688.0, negative
