@relation 03subcl5-600-5-0-BI-5-3tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1481.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
289.0,4.0,positive
199.0,38.0,positive
180.0,61.0,positive
292.0,238.0,positive
114.0,213.0,positive
183.0,604.0,positive
184.0,600.0,positive
270.0,588.0,positive
177.0,825.0,positive
171.0,886.0,positive
113.0,870.0,positive
268.0,858.0,positive
213.0,1298.0,positive
238.0,1169.0,positive
108.0,1133.0,positive
299.0,1182.0,positive
172.0,1245.0,positive
125.0,1263.0,positive
266.0,1177.0,positive
242.0,1245.0,positive
-35.0,504.0,negative
473.0,252.0,negative
116.0,421.0,negative
209.0,747.0,negative
262.0,1481.0,negative
313.0,36.0,negative
169.0,-176.0,negative
88.0,1342.0,negative
417.0,665.0,negative
181.0,775.0,negative
270.0,1095.0,negative
24.0,1013.0,negative
243.0,-170.0,negative
408.0,-23.0,negative
439.0,454.0,negative
353.0,-14.0,negative
9.0,1134.0,negative
446.0,-166.0,negative
226.0,1439.0,negative
156.0,-270.0,negative
137.0,408.0,negative
52.0,439.0,negative
334.0,441.0,negative
469.0,1043.0,negative
0.0,593.0,negative
382.0,280.0,negative
390.0,439.0,negative
208.0,-200.0,negative
-19.0,688.0,negative
-50.0,81.0,negative
321.0,472.0,negative
241.0,130.0,negative
339.0,246.0,negative
361.0,-175.0,negative
18.0,-267.0,negative
361.0,795.0,negative
419.0,595.0,negative
155.0,1303.0,negative
394.0,1319.0,negative
316.0,727.0,negative
56.0,1404.0,negative
157.0,1478.0,negative
11.0,207.0,negative
434.0,419.0,negative
-63.0,786.0,negative
414.0,57.0,negative
466.0,80.0,negative
415.0,-235.0,negative
304.0,418.0,negative
445.0,712.0,negative
325.0,705.0,negative
-62.0,1022.0,negative
56.0,436.0,negative
11.0,183.0,negative
369.0,-246.0,negative
-47.0,-257.0,negative
447.0,515.0,negative
304.0,39.0,negative
388.0,205.0,negative
348.0,242.0,negative
-39.0,-22.0,negative
88.0,112.0,negative
73.0,220.0,negative
-35.0,1397.0,negative
-54.0,365.0,negative
239.0,1472.0,negative
470.0,334.0,negative
69.0,1093.0,negative
266.0,1333.0,negative
319.0,695.0,negative
257.0,465.0,negative
331.0,472.0,negative
374.0,739.0,negative
-64.0,196.0,negative
261.0,747.0,negative
455.0,269.0,negative
214.0,1468.0,negative
356.0,1280.0,negative
436.0,77.0,negative
330.0,171.0,negative
460.0,955.0,negative
311.0,-135.0,negative
-66.0,859.0,negative
355.0,209.0,negative
294.0,788.0,negative
317.0,1358.0,negative
63.0,1468.0,negative
345.0,1458.0,negative
468.0,1329.0,negative
201.0,1413.0,negative
-40.0,552.0,negative
408.0,-90.0,negative
151.0,1434.0,negative
-4.0,176.0,negative
-73.0,-73.0,negative
52.0,67.0,negative
446.0,353.0,negative
-3.0,1256.0,negative
-36.0,-51.0,negative
278.0,-122.0,negative
