@relation 03subcl5-600-5-70-BI-5-1tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
290.0,-57.0,positive
59.0,-67.0,positive
58.0,566.0,positive
323.0,1296.0,positive
358.0,91.0,positive
339.0,246.0,positive
189.0,224.0,positive
224.0,427.0,positive
84.0,-1.0,positive
201.0,510.0,positive
79.0,566.0,positive
65.0,196.0,positive
107.0,671.0,positive
235.0,147.0,positive
121.0,948.0,positive
315.0,451.0,positive
55.0,768.0,positive
144.0,1349.0,positive
353.0,-14.0,positive
138.0,463.0,positive
327.0,1102.0,negative
231.0,1323.0,negative
268.0,446.0,negative
326.0,512.0,negative
412.0,1018.0,negative
254.0,1341.0,negative
-69.0,1043.0,negative
321.0,381.0,negative
-55.0,1308.0,negative
255.0,1383.0,negative
410.0,359.0,negative
335.0,529.0,negative
3.0,285.0,negative
42.0,1245.0,negative
5.0,792.0,negative
365.0,-188.0,negative
-66.0,712.0,negative
84.0,1483.0,negative
337.0,23.0,negative
475.0,1234.0,negative
2.0,-37.0,negative
77.0,-128.0,negative
291.0,-189.0,negative
-27.0,367.0,negative
448.0,1331.0,negative
375.0,-243.0,negative
440.0,315.0,negative
-6.0,807.0,negative
435.0,227.0,negative
395.0,1287.0,negative
309.0,1142.0,negative
244.0,1342.0,negative
69.0,714.0,negative
-12.0,370.0,negative
316.0,645.0,negative
31.0,974.0,negative
459.0,-281.0,negative
313.0,947.0,negative
-13.0,511.0,negative
412.0,634.0,negative
23.0,541.0,negative
155.0,487.0,negative
9.0,-23.0,negative
-7.0,1231.0,negative
149.0,426.0,negative
400.0,48.0,negative
56.0,812.0,negative
92.0,1248.0,negative
-13.0,778.0,negative
80.0,417.0,negative
140.0,1327.0,negative
-36.0,-53.0,negative
-51.0,929.0,negative
263.0,466.0,negative
200.0,1391.0,negative
-52.0,507.0,negative
410.0,-216.0,negative
21.0,1151.0,negative
394.0,616.0,negative
184.0,495.0,negative
57.0,1394.0,negative
1.0,677.0,negative
184.0,-249.0,negative
49.0,844.0,negative
438.0,1266.0,negative
69.0,258.0,negative
-10.0,422.0,negative
391.0,370.0,negative
91.0,-163.0,negative
19.0,-122.0,negative
443.0,622.0,negative
17.0,336.0,negative
34.0,-5.0,negative
128.0,1400.0,negative
241.0,-109.0,negative
454.0,1351.0,negative
-66.0,1090.0,negative
378.0,-39.0,negative
258.0,1448.0,negative
426.0,486.0,negative
32.0,1031.0,negative
-32.0,147.0,negative
363.0,862.0,negative
315.0,897.0,negative
41.0,719.0,negative
419.0,-183.0,negative
378.0,284.0,negative
-49.0,553.0,negative
25.0,87.0,negative
93.0,722.0,negative
315.0,999.0,negative
388.0,1357.0,negative
271.0,-129.0,negative
458.0,1074.0,negative
377.0,615.0,negative
-9.0,77.0,negative
444.0,47.0,negative
339.0,1253.0,negative
86.0,-230.0,negative
467.0,-202.0,negative
