@relation 03subcl5-600-5-70-BI-5-5tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
187.0,34.0,positive
201.0,733.0,positive
116.0,-95.0,positive
121.0,-38.0,positive
316.0,727.0,positive
116.0,421.0,positive
119.0,211.0,positive
135.0,398.0,positive
215.0,149.0,positive
88.0,-36.0,positive
96.0,-108.0,positive
304.0,-153.0,positive
150.0,603.0,positive
331.0,221.0,positive
360.0,156.0,positive
114.0,805.0,positive
178.0,934.0,positive
202.0,1159.0,positive
341.0,1039.0,positive
276.0,741.0,positive
210.0,1423.0,negative
9.0,1229.0,negative
78.0,1430.0,negative
469.0,956.0,negative
58.0,1270.0,negative
265.0,1410.0,negative
233.0,-253.0,negative
-24.0,-213.0,negative
65.0,-226.0,negative
-46.0,415.0,negative
266.0,1044.0,negative
67.0,1408.0,negative
42.0,159.0,negative
92.0,194.0,negative
6.0,836.0,negative
248.0,725.0,negative
24.0,849.0,negative
421.0,343.0,negative
84.0,779.0,negative
58.0,328.0,negative
302.0,1046.0,negative
156.0,702.0,negative
1.0,-219.0,negative
246.0,1395.0,negative
93.0,807.0,negative
-21.0,1222.0,negative
77.0,210.0,negative
236.0,402.0,negative
317.0,1300.0,negative
370.0,1411.0,negative
207.0,1355.0,negative
260.0,187.0,negative
305.0,77.0,negative
169.0,-199.0,negative
93.0,29.0,negative
378.0,178.0,negative
472.0,1103.0,negative
415.0,1216.0,negative
221.0,1052.0,negative
311.0,1085.0,negative
336.0,930.0,negative
434.0,198.0,negative
452.0,-160.0,negative
423.0,1374.0,negative
-53.0,1405.0,negative
410.0,-134.0,negative
-10.0,120.0,negative
-32.0,719.0,negative
355.0,765.0,negative
-64.0,614.0,negative
482.0,849.0,negative
432.0,103.0,negative
119.0,1031.0,negative
58.0,865.0,negative
234.0,1356.0,negative
324.0,916.0,negative
425.0,1346.0,negative
401.0,165.0,negative
434.0,829.0,negative
384.0,375.0,negative
-47.0,-107.0,negative
279.0,1457.0,negative
176.0,1359.0,negative
391.0,1433.0,negative
-75.0,623.0,negative
-58.0,48.0,negative
120.0,-268.0,negative
331.0,10.0,negative
441.0,1183.0,negative
327.0,434.0,negative
-71.0,1024.0,negative
183.0,1322.0,negative
452.0,1182.0,negative
253.0,1460.0,negative
32.0,591.0,negative
389.0,1013.0,negative
15.0,1023.0,negative
28.0,523.0,negative
183.0,1470.0,negative
466.0,621.0,negative
350.0,51.0,negative
144.0,102.0,negative
456.0,1349.0,negative
-36.0,261.0,negative
-28.0,580.0,negative
311.0,-76.0,negative
102.0,782.0,negative
197.0,440.0,negative
123.0,-150.0,negative
-7.0,487.0,negative
-35.0,-267.0,negative
-8.0,-80.0,negative
478.0,1472.0,negative
19.0,1392.0,negative
447.0,118.0,negative
61.0,1115.0,negative
253.0,726.0,negative
455.0,947.0,negative
62.0,253.0,negative
125.0,1479.0,negative
