@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-70-bi/03subcl5-600-5-70-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-282.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
290.0, -57.0, positive
204.0, 89.0, positive
141.0, 473.0, positive
69.0, 1074.0, positive
58.0, 566.0, positive
133.0, 471.0, positive
333.0, 1300.0, positive
76.0, 1221.0, positive
55.0, 402.0, positive
339.0, 246.0, positive
308.0, 773.0, positive
288.0, 1016.0, positive
227.0, 342.0, positive
358.0, 1233.0, positive
191.0, 423.0, positive
59.0, 249.0, positive
201.0, 510.0, positive
65.0, 196.0, positive
199.0, 1033.0, positive
235.0, 147.0, positive
121.0, 948.0, positive
345.0, 663.0, positive
321.0, 472.0, positive
179.0, 1308.0, positive
53.0, 1176.0, positive
335.0, 695.0, positive
344.0, 1222.0, positive
344.0, 140.0, positive
211.0, 881.0, positive
274.0, 931.0, positive
255.0, 738.0, positive
328.0, 960.0, positive
213.0, 1298.0, positive
55.0, 768.0, positive
290.0, 1202.0, positive
295.0, 714.0, positive
87.0, 310.0, positive
87.0, 182.0, positive
144.0, 1349.0, positive
266.0, 1177.0, positive
179.0, 494.0, positive
327.0, 1102.0, negative
268.0, 446.0, negative
326.0, 307.0, negative
32.0, 1005.0, negative
254.0, 1341.0, negative
-19.0, 1388.0, negative
-55.0, 1308.0, negative
255.0, 1383.0, negative
264.0, 156.0, negative
458.0, 536.0, negative
418.0, 605.0, negative
185.0, -166.0, negative
-76.0, 1370.0, negative
18.0, 571.0, negative
365.0, -188.0, negative
-66.0, 712.0, negative
-84.0, 720.0, negative
72.0, 1421.0, negative
312.0, 1012.0, negative
467.0, 1064.0, negative
423.0, 51.0, negative
-7.0, 1311.0, negative
113.0, -143.0, negative
-64.0, -230.0, negative
418.0, 454.0, negative
291.0, -189.0, negative
126.0, 1339.0, negative
9.0, 486.0, negative
11.0, -265.0, negative
344.0, 1461.0, negative
463.0, 1265.0, negative
429.0, 742.0, negative
-6.0, 522.0, negative
387.0, 901.0, negative
-17.0, 710.0, negative
428.0, 6.0, negative
480.0, 1442.0, negative
21.0, 757.0, negative
111.0, 1448.0, negative
81.0, 195.0, negative
358.0, 583.0, negative
440.0, 315.0, negative
-9.0, 639.0, negative
-6.0, 807.0, negative
316.0, 56.0, negative
-52.0, -108.0, negative
23.0, 972.0, negative
350.0, 1320.0, negative
188.0, 1348.0, negative
231.0, -163.0, negative
309.0, 1142.0, negative
244.0, 1342.0, negative
-19.0, 349.0, negative
69.0, 714.0, negative
447.0, 506.0, negative
162.0, 1385.0, negative
385.0, -93.0, negative
364.0, 207.0, negative
61.0, 790.0, negative
167.0, 133.0, negative
73.0, 895.0, negative
315.0, 866.0, negative
30.0, 1421.0, negative
-13.0, 511.0, negative
7.0, 269.0, negative
-83.0, 687.0, negative
378.0, 6.0, negative
155.0, 487.0, negative
9.0, -23.0, negative
424.0, 590.0, negative
-39.0, 660.0, negative
-7.0, 1231.0, negative
311.0, -13.0, negative
149.0, 426.0, negative
-76.0, 1185.0, negative
-63.0, 391.0, negative
400.0, 48.0, negative
56.0, 812.0, negative
92.0, 1248.0, negative
-22.0, 452.0, negative
-13.0, 778.0, negative
52.0, 843.0, negative
396.0, 784.0, negative
2.0, 1345.0, negative
80.0, 417.0, negative
-63.0, 774.0, negative
54.0, 1159.0, negative
254.0, -247.0, negative
-17.0, -205.0, negative
-42.0, -29.0, negative
450.0, -27.0, negative
279.0, 1347.0, negative
102.0, 464.0, negative
402.0, 614.0, negative
430.0, 949.0, negative
355.0, 1457.0, negative
-36.0, -53.0, negative
326.0, 274.0, negative
-51.0, 929.0, negative
263.0, 466.0, negative
-68.0, 1298.0, negative
78.0, -2.0, negative
200.0, 1391.0, negative
77.0, 1327.0, negative
-52.0, 507.0, negative
-4.0, 835.0, negative
6.0, 425.0, negative
-70.0, 1324.0, negative
460.0, -273.0, negative
394.0, 616.0, negative
-14.0, 1237.0, negative
353.0, 30.0, negative
1.0, 677.0, negative
-5.0, 1231.0, negative
215.0, 736.0, negative
49.0, 844.0, negative
438.0, 1266.0, negative
12.0, 182.0, negative
-37.0, 1396.0, negative
349.0, -3.0, negative
-31.0, 352.0, negative
205.0, 1315.0, negative
54.0, 797.0, negative
13.0, 757.0, negative
69.0, 258.0, negative
-10.0, 422.0, negative
426.0, 596.0, negative
391.0, 370.0, negative
39.0, 318.0, negative
94.0, 572.0, negative
388.0, 220.0, negative
85.0, 549.0, negative
457.0, -275.0, negative
19.0, -122.0, negative
-13.0, 637.0, negative
-4.0, 1319.0, negative
336.0, 398.0, negative
90.0, 891.0, negative
17.0, 336.0, negative
-66.0, 1344.0, negative
178.0, -102.0, negative
246.0, 116.0, negative
6.0, 356.0, negative
283.0, 179.0, negative
34.0, -5.0, negative
128.0, 1400.0, negative
137.0, 791.0, negative
401.0, 171.0, negative
56.0, 575.0, negative
241.0, -109.0, negative
-8.0, 433.0, negative
164.0, 712.0, negative
361.0, -130.0, negative
78.0, 308.0, negative
350.0, 1006.0, negative
303.0, 816.0, negative
19.0, 140.0, negative
420.0, 1249.0, negative
378.0, -39.0, negative
238.0, 137.0, negative
258.0, 1448.0, negative
209.0, -174.0, negative
346.0, 1256.0, negative
-80.0, -194.0, negative
363.0, 862.0, negative
73.0, 1301.0, negative
41.0, 719.0, negative
447.0, 890.0, negative
441.0, 1444.0, negative
378.0, 284.0, negative
-49.0, 553.0, negative
420.0, 888.0, negative
446.0, 668.0, negative
452.0, 691.0, negative
25.0, 87.0, negative
412.0, -91.0, negative
93.0, 722.0, negative
315.0, 999.0, negative
130.0, 742.0, negative
364.0, 1143.0, negative
-4.0, 1056.0, negative
377.0, 615.0, negative
-66.0, 851.0, negative
60.0, 1162.0, negative
38.0, 1343.0, negative
474.0, -282.0, negative
423.0, 948.0, negative
444.0, 47.0, negative
257.0, 479.0, negative
7.0, -8.0, negative
450.0, 403.0, negative
245.0, -236.0, negative
442.0, 670.0, negative
420.0, 700.0, negative
349.0, 351.0, negative
-40.0, 212.0, negative
86.0, -230.0, negative
467.0, -202.0, negative
187.0, 34.0, positive
316.0, 727.0, positive
135.0, 398.0, positive
215.0, 149.0, positive
88.0, -36.0, positive
96.0, -108.0, positive
304.0, -153.0, positive
150.0, 603.0, positive
360.0, 156.0, positive
178.0, 934.0, positive
341.0, 1039.0, positive
78.0, 1430.0, negative
469.0, 956.0, negative
265.0, 1410.0, negative
233.0, -253.0, negative
-46.0, 415.0, negative
67.0, 1408.0, negative
42.0, 159.0, negative
92.0, 194.0, negative
84.0, 779.0, negative
58.0, 328.0, negative
302.0, 1046.0, negative
156.0, 702.0, negative
1.0, -219.0, negative
317.0, 1300.0, negative
370.0, 1411.0, negative
260.0, 187.0, negative
305.0, 77.0, negative
169.0, -199.0, negative
93.0, 29.0, negative
378.0, 178.0, negative
311.0, 1085.0, negative
336.0, 930.0, negative
452.0, -160.0, negative
423.0, 1374.0, negative
410.0, -134.0, negative
-10.0, 120.0, negative
355.0, 765.0, negative
-64.0, 614.0, negative
482.0, 849.0, negative
425.0, 1346.0, negative
401.0, 165.0, negative
384.0, 375.0, negative
-47.0, -107.0, negative
391.0, 1433.0, negative
327.0, 434.0, negative
183.0, 1322.0, negative
452.0, 1182.0, negative
389.0, 1013.0, negative
183.0, 1470.0, negative
456.0, 1349.0, negative
311.0, -76.0, negative
102.0, 782.0, negative
197.0, 440.0, negative
123.0, -150.0, negative
-7.0, 487.0, negative
478.0, 1472.0, negative
61.0, 1115.0, negative
455.0, 947.0, negative
62.0, 253.0, negative
125.0, 1479.0, negative
