@relation 03subcl5-800-7-30-BI-5-3tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
289.0,4.0,positive
199.0,38.0,positive
168.0,789.0,positive
292.0,238.0,positive
297.0,426.0,positive
183.0,604.0,positive
59.0,249.0,positive
270.0,588.0,positive
177.0,825.0,positive
171.0,886.0,positive
113.0,870.0,positive
268.0,858.0,positive
213.0,1298.0,positive
238.0,1169.0,positive
87.0,310.0,positive
299.0,1182.0,positive
172.0,1245.0,positive
125.0,1263.0,positive
266.0,1177.0,positive
242.0,1245.0,positive
122.0,1463.0,negative
104.0,-137.0,negative
85.0,158.0,negative
-26.0,796.0,negative
344.0,1222.0,negative
93.0,761.0,negative
255.0,112.0,negative
44.0,85.0,negative
321.0,559.0,negative
146.0,1435.0,negative
-42.0,413.0,negative
476.0,295.0,negative
381.0,964.0,negative
413.0,-63.0,negative
12.0,533.0,negative
-49.0,695.0,negative
149.0,752.0,negative
265.0,187.0,negative
255.0,738.0,negative
378.0,1403.0,negative
73.0,359.0,negative
23.0,91.0,negative
-12.0,931.0,negative
382.0,752.0,negative
327.0,929.0,negative
447.0,575.0,negative
228.0,755.0,negative
231.0,1323.0,negative
326.0,307.0,negative
-5.0,-137.0,negative
-69.0,1043.0,negative
321.0,381.0,negative
-60.0,199.0,negative
-55.0,1308.0,negative
54.0,927.0,negative
65.0,-226.0,negative
418.0,605.0,negative
365.0,-188.0,negative
113.0,-143.0,negative
42.0,159.0,negative
418.0,454.0,negative
77.0,-128.0,negative
169.0,-144.0,negative
21.0,757.0,negative
24.0,849.0,negative
-13.0,-100.0,negative
84.0,779.0,negative
10.0,974.0,negative
296.0,791.0,negative
162.0,1385.0,negative
-12.0,370.0,negative
316.0,645.0,negative
393.0,743.0,negative
77.0,210.0,negative
385.0,-93.0,negative
482.0,717.0,negative
198.0,1017.0,negative
207.0,1355.0,negative
73.0,895.0,negative
463.0,-206.0,negative
479.0,-206.0,negative
378.0,6.0,negative
23.0,541.0,negative
221.0,1052.0,negative
437.0,1366.0,negative
311.0,-13.0,negative
-76.0,1185.0,negative
461.0,1401.0,negative
-39.0,639.0,negative
-22.0,452.0,negative
423.0,1374.0,negative
2.0,1345.0,negative
45.0,167.0,negative
-63.0,774.0,negative
-81.0,142.0,negative
28.0,1366.0,negative
120.0,-166.0,negative
-42.0,-29.0,negative
410.0,-134.0,negative
140.0,1327.0,negative
279.0,1347.0,negative
-64.0,614.0,negative
102.0,464.0,negative
408.0,523.0,negative
441.0,896.0,negative
6.0,425.0,negative
-70.0,1324.0,negative
331.0,888.0,negative
-51.0,1099.0,negative
425.0,1346.0,negative
60.0,20.0,negative
-10.0,422.0,negative
46.0,1461.0,negative
384.0,375.0,negative
376.0,716.0,negative
254.0,418.0,negative
49.0,253.0,negative
19.0,-122.0,negative
120.0,-268.0,negative
246.0,116.0,negative
6.0,356.0,negative
137.0,791.0,negative
-8.0,433.0,negative
164.0,712.0,negative
454.0,1351.0,negative
150.0,-111.0,negative
389.0,1013.0,negative
238.0,137.0,negative
379.0,1259.0,negative
346.0,1256.0,negative
461.0,549.0,negative
363.0,862.0,negative
45.0,615.0,negative
315.0,897.0,negative
20.0,736.0,negative
2.0,754.0,negative
102.0,782.0,negative
420.0,888.0,negative
446.0,668.0,negative
-35.0,-267.0,negative
418.0,1342.0,negative
388.0,1357.0,negative
271.0,-129.0,negative
478.0,1472.0,negative
38.0,1343.0,negative
348.0,914.0,negative
97.0,1431.0,negative
-26.0,1124.0,negative
323.0,74.0,negative
207.0,1464.0,negative
453.0,483.0,negative
86.0,1071.0,negative
318.0,-104.0,negative
-46.0,491.0,negative
41.0,151.0,negative
76.0,-108.0,negative
-21.0,1185.0,negative
-62.0,923.0,negative
-21.0,984.0,negative
-18.0,1029.0,negative
