@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-30-bi/03subcl5-800-7-30-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-282.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
223.0, 763.0, positive
196.0, -81.0, positive
258.0, 1.0, positive
216.0, 387.0, positive
153.0, 307.0, positive
238.0, 1169.0, positive
87.0, 310.0, positive
141.0, 473.0, negative
48.0, -28.0, negative
-56.0, 1152.0, negative
46.0, 522.0, negative
293.0, 1433.0, negative
-11.0, 838.0, negative
463.0, 37.0, negative
61.0, 927.0, negative
72.0, 828.0, negative
400.0, 829.0, negative
255.0, 738.0, negative
86.0, 883.0, negative
404.0, 1188.0, negative
228.0, 755.0, negative
78.0, 1430.0, negative
362.0, 611.0, negative
-3.0, 1049.0, negative
113.0, -143.0, negative
2.0, -37.0, negative
456.0, 713.0, negative
-27.0, 367.0, negative
11.0, -265.0, negative
395.0, 1287.0, negative
84.0, 779.0, negative
156.0, 1011.0, negative
309.0, 1142.0, negative
1.0, -219.0, negative
447.0, 506.0, negative
93.0, 807.0, negative
-21.0, 1222.0, negative
93.0, 29.0, negative
479.0, -206.0, negative
-63.0, 391.0, negative
-39.0, 225.0, negative
28.0, 1366.0, negative
-32.0, 719.0, negative
102.0, 464.0, negative
-36.0, -53.0, negative
263.0, 466.0, negative
324.0, 916.0, negative
-14.0, 1237.0, negative
60.0, 20.0, negative
54.0, 797.0, negative
13.0, 757.0, negative
46.0, 1461.0, negative
467.0, 1434.0, negative
334.0, 837.0, negative
327.0, 434.0, negative
253.0, 1460.0, negative
32.0, 1031.0, negative
378.0, 284.0, negative
34.0, 1033.0, negative
447.0, 118.0, negative
398.0, -226.0, negative
-26.0, 1124.0, negative
364.0, 425.0, negative
-30.0, 793.0, negative
108.0, -129.0, negative
121.0, -38.0, positive
116.0, 56.0, positive
202.0, 1159.0, positive
52.0, 944.0, negative
72.0, 1421.0, negative
43.0, 207.0, negative
479.0, 1383.0, negative
463.0, 1265.0, negative
478.0, 1087.0, negative
460.0, -273.0, negative
403.0, -12.0, negative
25.0, 87.0, negative
364.0, 1143.0, negative
423.0, 948.0, negative
149.0, 1409.0, negative
