@relation  03subcl5-800-7-30-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
203.0, 251.0, positive
121.0, 948.0, positive
155.0, 586.0, positive
189.0, 224.0, positive
204.0, 89.0, positive
135.0, 398.0, positive
299.0, 1182.0, positive
151.0, 978.0, positive
277.0, 78.0, positive
358.0, 1233.0, positive
87.0, 310.0, positive
277.0, 816.0, positive
246.0, 651.0, positive
194.0, -80.0, positive
284.0, 1117.0, positive
55.0, 768.0, positive
290.0, -57.0, positive
222.0, 598.0, positive
114.0, 805.0, positive
53.0, 1176.0, positive
-7.0, 1311.0, negative
331.0, 888.0, negative
7.0, 269.0, negative
478.0, 1087.0, negative
45.0, 338.0, negative
454.0, 1351.0, negative
384.0, 998.0, negative
245.0, -236.0, negative
207.0, 1464.0, negative
122.0, 1463.0, negative
-51.0, -93.0, negative
97.0, 1431.0, negative
6.0, 836.0, negative
25.0, 87.0, negative
92.0, 194.0, negative
35.0, -114.0, negative
20.0, 736.0, negative
410.0, -134.0, negative
3.0, 574.0, negative
201.0, 1057.0, negative
16.0, 1002.0, negative
391.0, 370.0, negative
142.0, 451.0, negative
447.0, 506.0, negative
321.0, 381.0, negative
283.0, 179.0, negative
315.0, 897.0, negative
332.0, 1268.0, negative
-83.0, 687.0, negative
6.0, 425.0, negative
479.0, 1383.0, negative
197.0, 440.0, negative
45.0, 615.0, negative
19.0, 140.0, negative
434.0, 829.0, negative
1.0, -219.0, negative
41.0, 151.0, negative
122.0, 736.0, negative
93.0, 761.0, negative
72.0, 1421.0, negative
392.0, 1436.0, negative
438.0, 446.0, negative
358.0, 583.0, negative
-19.0, 1388.0, negative
75.0, -174.0, negative
6.0, 356.0, negative
327.0, 475.0, negative
-71.0, 1024.0, negative
188.0, 1348.0, negative
298.0, 130.0, negative
390.0, 203.0, negative
412.0, 634.0, negative
450.0, -27.0, negative
425.0, 1205.0, negative
56.0, 553.0, negative
15.0, 807.0, negative
452.0, 691.0, negative
358.0, 14.0, negative
396.0, 1441.0, negative
296.0, 791.0, negative
475.0, 1234.0, negative
284.0, -227.0, negative
-21.0, 984.0, negative
46.0, 522.0, negative
456.0, 1349.0, negative
265.0, 1410.0, negative
458.0, -242.0, negative
262.0, 1032.0, negative
9.0, 486.0, negative
469.0, 956.0, negative
406.0, 1420.0, negative
-60.0, 199.0, negative
-5.0, -137.0, negative
149.0, 1394.0, negative
-12.0, 931.0, negative
42.0, 1245.0, negative
9.0, -23.0, negative
344.0, 747.0, negative
376.0, 1007.0, negative
144.0, 102.0, negative
311.0, -13.0, negative
326.0, 307.0, negative
-47.0, 1126.0, negative
394.0, -165.0, negative
350.0, 51.0, negative
265.0, 187.0, negative
11.0, -265.0, negative
397.0, 1151.0, negative
-56.0, 1152.0, negative
60.0, 1162.0, negative
434.0, 198.0, negative
467.0, 41.0, negative
-4.0, 1319.0, negative
78.0, -29.0, negative
130.0, 742.0, negative
-3.0, 1369.0, negative
-13.0, 778.0, negative
-72.0, 450.0, negative
123.0, -150.0, negative
48.0, 406.0, negative
48.0, -28.0, negative
1.0, 677.0, negative
387.0, 762.0, negative
162.0, 1385.0, negative
440.0, 315.0, negative
316.0, 1410.0, negative
415.0, 1216.0, negative
248.0, 725.0, negative
19.0, -122.0, negative
-62.0, 923.0, negative
156.0, 702.0, negative
178.0, 787.0, negative
58.0, 865.0, negative
100.0, 1337.0, negative
97.0, 1152.0, negative
355.0, 765.0, negative
452.0, -160.0, negative
321.0, 559.0, negative
185.0, 1085.0, negative
113.0, -143.0, negative
-39.0, 225.0, negative
364.0, 207.0, negative
86.0, 1071.0, negative
311.0, 1085.0, negative
467.0, 1064.0, negative
-80.0, -194.0, negative
467.0, -180.0, negative
347.0, 536.0, negative
205.0, 1315.0, negative
19.0, 1392.0, negative
85.0, 549.0, negative
358.0, -188.0, negative
57.0, 1394.0, negative
367.0, 1165.0, negative
-63.0, 391.0, negative
-74.0, 511.0, negative
83.0, 564.0, negative
441.0, 896.0, negative
231.0, 1323.0, negative
95.0, -46.0, negative
