@relation 03subcl5-800-7-30-BI-5-1tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
290.0,-57.0,positive
194.0,-80.0,positive
58.0,566.0,positive
201.0,354.0,positive
358.0,91.0,positive
203.0,251.0,positive
189.0,224.0,positive
186.0,290.0,positive
84.0,-1.0,positive
201.0,510.0,positive
79.0,566.0,positive
65.0,196.0,positive
107.0,671.0,positive
235.0,147.0,positive
121.0,948.0,positive
315.0,451.0,positive
55.0,768.0,positive
284.0,1117.0,positive
353.0,-14.0,positive
179.0,1137.0,positive
395.0,977.0,negative
-56.0,1152.0,negative
289.0,780.0,negative
204.0,-186.0,negative
89.0,-175.0,negative
419.0,227.0,negative
61.0,927.0,negative
34.0,906.0,negative
72.0,828.0,negative
458.0,1215.0,negative
69.0,1074.0,negative
83.0,564.0,negative
112.0,159.0,negative
482.0,1228.0,negative
45.0,338.0,negative
86.0,883.0,negative
120.0,1393.0,negative
358.0,14.0,negative
-47.0,1387.0,negative
179.0,494.0,negative
-14.0,990.0,negative
323.0,28.0,negative
6.0,994.0,negative
464.0,288.0,negative
371.0,1469.0,negative
398.0,1079.0,negative
326.0,512.0,negative
103.0,1431.0,negative
-19.0,1388.0,negative
255.0,1383.0,negative
-24.0,-213.0,negative
335.0,529.0,negative
-76.0,1370.0,negative
-66.0,712.0,negative
19.0,1187.0,negative
312.0,1012.0,negative
-46.0,415.0,negative
266.0,1044.0,negative
84.0,1483.0,negative
67.0,1408.0,negative
337.0,23.0,negative
-30.0,561.0,negative
92.0,194.0,negative
9.0,486.0,negative
448.0,1331.0,negative
-17.0,710.0,negative
199.0,1468.0,negative
428.0,6.0,negative
248.0,725.0,negative
62.0,1333.0,negative
-9.0,639.0,negative
435.0,227.0,negative
421.0,343.0,negative
395.0,1287.0,negative
-52.0,-108.0,negative
23.0,972.0,negative
188.0,1348.0,negative
341.0,852.0,negative
231.0,-163.0,negative
69.0,714.0,negative
447.0,506.0,negative
93.0,807.0,negative
364.0,207.0,negative
370.0,1411.0,negative
-37.0,-121.0,negative
305.0,77.0,negative
315.0,866.0,negative
30.0,1421.0,negative
169.0,-199.0,negative
296.0,411.0,negative
443.0,656.0,negative
475.0,1278.0,negative
122.0,752.0,negative
-63.0,391.0,negative
260.0,-144.0,negative
63.0,652.0,negative
-53.0,1405.0,negative
254.0,-247.0,negative
-17.0,-205.0,negative
482.0,849.0,negative
355.0,1457.0,negative
-52.0,507.0,negative
401.0,166.0,negative
12.0,-146.0,negative
324.0,916.0,negative
-4.0,835.0,negative
348.0,604.0,negative
184.0,495.0,negative
-5.0,1231.0,negative
215.0,736.0,negative
438.0,1266.0,negative
-37.0,1396.0,negative
-4.0,1168.0,negative
391.0,370.0,negative
94.0,572.0,negative
284.0,-227.0,negative
176.0,1359.0,negative
391.0,1433.0,negative
90.0,891.0,negative
331.0,10.0,negative
-4.0,1345.0,negative
327.0,434.0,negative
241.0,-109.0,negative
61.0,750.0,negative
78.0,308.0,negative
258.0,1448.0,negative
28.0,523.0,negative
269.0,1463.0,negative
-32.0,147.0,negative
-28.0,580.0,negative
441.0,1444.0,negative
452.0,691.0,negative
412.0,-91.0,negative
315.0,999.0,negative
130.0,742.0,negative
-8.0,-80.0,negative
323.0,112.0,negative
447.0,118.0,negative
97.0,1152.0,negative
339.0,1253.0,negative
358.0,-188.0,negative
455.0,947.0,negative
86.0,-230.0,negative
467.0,-202.0,negative
397.0,1151.0,negative
249.0,107.0,negative
398.0,-226.0,negative
146.0,467.0,negative
305.0,1423.0,negative
445.0,56.0,negative
9.0,104.0,negative
-3.0,1369.0,negative
369.0,1444.0,negative
339.0,985.0,negative
48.0,406.0,negative
160.0,166.0,negative
122.0,736.0,negative
-69.0,-77.0,negative
-14.0,933.0,negative
478.0,1369.0,negative
