@relation  04clover5z-600-5-0-BI-5-5tra
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,412.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-79.0, 259.0, positive
-99.0, -321.0, positive
-325.0, -28.0, positive
71.0, 76.0, positive
-53.0, 162.0, positive
-367.0, 12.0, positive
303.0, -208.0, positive
-37.0, 105.0, positive
152.0, 130.0, positive
57.0, -51.0, positive
-69.0, 131.0, positive
171.0, -116.0, positive
-51.0, -19.0, positive
5.0, -63.0, positive
298.0, 219.0, positive
-77.0, -153.0, positive
172.0, 85.0, positive
-140.0, 35.0, positive
-112.0, -360.0, positive
112.0, -92.0, positive
209.0, 59.0, negative
67.0, -361.0, negative
428.0, 306.0, negative
-508.0, 361.0, negative
377.0, 162.0, negative
427.0, 201.0, negative
406.0, -276.0, negative
-239.0, 282.0, negative
-87.0, -39.0, negative
82.0, 137.0, negative
348.0, 298.0, negative
503.0, 145.0, negative
313.0, -396.0, negative
-1.0, -374.0, negative
-111.0, 390.0, negative
-441.0, -79.0, negative
-137.0, 278.0, negative
170.0, -316.0, negative
-386.0, -183.0, negative
-131.0, -249.0, negative
240.0, -53.0, negative
196.0, -387.0, negative
51.0, -178.0, negative
220.0, 1.0, negative
330.0, -106.0, negative
-159.0, -88.0, negative
509.0, 405.0, negative
-522.0, 246.0, negative
305.0, 395.0, negative
496.0, 99.0, negative
-389.0, 382.0, negative
-151.0, 162.0, negative
344.0, -140.0, negative
448.0, -172.0, negative
-496.0, -127.0, negative
-76.0, -363.0, negative
468.0, 138.0, negative
-531.0, 87.0, negative
34.0, 393.0, negative
321.0, 65.0, negative
315.0, -325.0, negative
119.0, 232.0, negative
170.0, -44.0, negative
501.0, 222.0, negative
243.0, 390.0, negative
-481.0, 47.0, negative
-411.0, -330.0, negative
513.0, -92.0, negative
49.0, 320.0, negative
440.0, -299.0, negative
337.0, -149.0, negative
128.0, -35.0, negative
-263.0, 270.0, negative
-214.0, -324.0, negative
-297.0, 376.0, negative
-241.0, -282.0, negative
-338.0, 157.0, negative
-410.0, -390.0, negative
132.0, 18.0, negative
-463.0, -256.0, negative
324.0, 88.0, negative
-456.0, 170.0, negative
69.0, -124.0, negative
-24.0, 346.0, negative
203.0, -264.0, negative
189.0, 266.0, negative
133.0, 287.0, negative
26.0, 96.0, negative
-25.0, -273.0, negative
-205.0, -151.0, negative
488.0, -300.0, negative
11.0, 359.0, negative
-547.0, -124.0, negative
348.0, 14.0, negative
-540.0, -286.0, negative
441.0, -128.0, negative
-185.0, 82.0, negative
438.0, -84.0, negative
-391.0, 71.0, negative
476.0, -370.0, negative
-165.0, 81.0, negative
-498.0, -205.0, negative
-305.0, -74.0, negative
5.0, -155.0, negative
531.0, -168.0, negative
464.0, -39.0, negative
226.0, -214.0, negative
125.0, -233.0, negative
-444.0, 385.0, negative
-486.0, 384.0, negative
-325.0, -390.0, negative
-139.0, -89.0, negative
259.0, -133.0, negative
98.0, 283.0, negative
-342.0, -283.0, negative
-99.0, -384.0, negative
472.0, -35.0, negative
-252.0, 169.0, negative
-295.0, 131.0, negative
-226.0, 384.0, negative
