@relation 04clover5z-600-5-0-BI-5-5tst
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,412.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
133.0,114.0,positive
298.0,219.0,positive
115.0,100.0,positive
27.0,24.0,positive
270.0,190.0,positive
-17.0,87.0,positive
-69.0,131.0,positive
-30.0,111.0,positive
-34.0,99.0,positive
-96.0,-18.0,positive
-60.0,19.0,positive
-51.0,-19.0,positive
-373.0,13.0,positive
-35.0,11.0,positive
-98.0,-279.0,positive
-73.0,-144.0,positive
-128.0,-330.0,positive
140.0,-146.0,positive
149.0,-151.0,positive
212.0,-154.0,positive
-14.0,346.0,negative
-267.0,334.0,negative
208.0,-69.0,negative
-332.0,-267.0,negative
368.0,132.0,negative
112.0,-20.0,negative
406.0,30.0,negative
-522.0,246.0,negative
-186.0,-69.0,negative
281.0,-287.0,negative
11.0,359.0,negative
-102.0,-407.0,negative
-181.0,103.0,negative
-217.0,-190.0,negative
-507.0,-242.0,negative
-98.0,-112.0,negative
91.0,307.0,negative
498.0,-328.0,negative
110.0,138.0,negative
-325.0,-390.0,negative
344.0,-140.0,negative
-342.0,-283.0,negative
-246.0,370.0,negative
-505.0,177.0,negative
-44.0,320.0,negative
505.0,-201.0,negative
219.0,402.0,negative
209.0,59.0,negative
22.0,-189.0,negative
-64.0,-384.0,negative
93.0,280.0,negative
-567.0,167.0,negative
194.0,81.0,negative
375.0,-362.0,negative
-182.0,81.0,negative
478.0,37.0,negative
485.0,-117.0,negative
-386.0,-183.0,negative
-151.0,-255.0,negative
225.0,342.0,negative
-508.0,194.0,negative
118.0,186.0,negative
461.0,385.0,negative
-394.0,-86.0,negative
376.0,65.0,negative
20.0,-298.0,negative
-481.0,47.0,negative
259.0,-133.0,negative
-337.0,177.0,negative
503.0,145.0,negative
37.0,237.0,negative
-270.0,95.0,negative
490.0,-319.0,negative
226.0,49.0,negative
-384.0,-195.0,negative
305.0,395.0,negative
496.0,99.0,negative
449.0,-191.0,negative
410.0,319.0,negative
51.0,78.0,negative
445.0,-63.0,negative
26.0,96.0,negative
-165.0,81.0,negative
-420.0,-359.0,negative
-562.0,92.0,negative
50.0,255.0,negative
-391.0,71.0,negative
510.0,-124.0,negative
375.0,-90.0,negative
348.0,-199.0,negative
-29.0,351.0,negative
137.0,-304.0,negative
111.0,343.0,negative
-180.0,284.0,negative
-498.0,-205.0,negative
321.0,65.0,negative
302.0,-288.0,negative
480.0,-154.0,negative
473.0,170.0,negative
-333.0,-308.0,negative
-311.0,79.0,negative
-162.0,249.0,negative
-472.0,-1.0,negative
243.0,390.0,negative
-537.0,121.0,negative
355.0,-42.0,negative
-137.0,278.0,negative
-283.0,406.0,negative
-525.0,-412.0,negative
35.0,396.0,negative
297.0,-55.0,negative
-410.0,327.0,negative
462.0,327.0,negative
444.0,-38.0,negative
-14.0,381.0,negative
484.0,368.0,negative
14.0,369.0,negative
133.0,287.0,negative
96.0,-282.0,negative
448.0,-172.0,negative
