@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-0-bi/04clover5z-600-5-0-bi
@attribute a0 real [-573.0, 535.0]
@attribute a1 real [-413.0, 412.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
172.0, 85.0, positive
152.0, 130.0, positive
166.0, 164.0, positive
161.0, 81.0, positive
-45.0, 202.0, positive
-27.0, 180.0, positive
-79.0, 259.0, positive
-40.0, 162.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
-95.0, 170.0, positive
-54.0, 159.0, positive
-53.0, 162.0, positive
-28.0, 203.0, positive
-334.0, 4.0, positive
-325.0, -28.0, positive
-86.0, 21.0, positive
-140.0, 35.0, positive
-327.0, 0.0, positive
-156.0, 29.0, positive
-327.0, 19.0, positive
-342.0, -12.0, positive
-158.0, -13.0, positive
-32.0, -226.0, positive
-28.0, -146.0, positive
-78.0, -189.0, positive
5.0, -63.0, positive
-77.0, -153.0, positive
-89.0, -295.0, positive
-110.0, -223.0, positive
239.0, -209.0, positive
27.0, -27.0, positive
32.0, -29.0, positive
250.0, -157.0, positive
258.0, -213.0, positive
275.0, -214.0, positive
222.0, -141.0, positive
91.0, -29.0, positive
171.0, -116.0, positive
303.0, -208.0, positive
57.0, -51.0, positive
-99.0, -384.0, negative
428.0, 306.0, negative
-185.0, 82.0, negative
-24.0, -377.0, negative
-468.0, -47.0, negative
203.0, -264.0, negative
239.0, -361.0, negative
491.0, 231.0, negative
155.0, -328.0, negative
-338.0, 116.0, negative
330.0, -94.0, negative
67.0, -361.0, negative
387.0, -292.0, negative
533.0, 101.0, negative
163.0, -391.0, negative
156.0, -182.0, negative
449.0, -67.0, negative
348.0, 14.0, negative
-383.0, 127.0, negative
-356.0, 143.0, negative
-315.0, -403.0, negative
479.0, -223.0, negative
-164.0, -253.0, negative
417.0, 236.0, negative
34.0, 393.0, negative
49.0, 320.0, negative
-310.0, -49.0, negative
295.0, -89.0, negative
-87.0, -39.0, negative
353.0, -75.0, negative
412.0, -61.0, negative
218.0, -59.0, negative
-401.0, -376.0, negative
-455.0, 70.0, negative
-175.0, -84.0, negative
62.0, -220.0, negative
328.0, -340.0, negative
-492.0, 111.0, negative
15.0, 109.0, negative
297.0, -363.0, negative
-227.0, 152.0, negative
104.0, 210.0, negative
8.0, -250.0, negative
124.0, -169.0, negative
-164.0, 402.0, negative
466.0, -154.0, negative
82.0, 137.0, negative
504.0, 133.0, negative
-433.0, -251.0, negative
508.0, 80.0, negative
310.0, -126.0, negative
130.0, 383.0, negative
350.0, 147.0, negative
-73.0, -47.0, negative
-252.0, -366.0, negative
297.0, 91.0, negative
186.0, -352.0, negative
-135.0, -239.0, negative
410.0, -2.0, negative
361.0, 337.0, negative
-210.0, -411.0, negative
416.0, -185.0, negative
124.0, 264.0, negative
189.0, 35.0, negative
531.0, -168.0, negative
-41.0, -372.0, negative
36.0, -126.0, negative
-295.0, 292.0, negative
-101.0, 411.0, negative
40.0, -224.0, negative
415.0, -269.0, negative
67.0, -164.0, negative
348.0, 298.0, negative
240.0, -53.0, negative
114.0, 232.0, negative
438.0, -84.0, negative
475.0, -33.0, negative
-377.0, 286.0, negative
-531.0, 87.0, negative
309.0, -146.0, negative
509.0, 405.0, negative
-205.0, -151.0, negative
-424.0, -282.0, negative
-214.0, -324.0, negative
-327.0, -59.0, negative
-499.0, -315.0, negative
379.0, 390.0, negative
414.0, 30.0, negative
405.0, 186.0, negative
296.0, 46.0, negative
435.0, 99.0, negative
-115.0, 185.0, negative
502.0, -243.0, negative
-222.0, 393.0, negative
446.0, -204.0, negative
401.0, -391.0, negative
-156.0, -139.0, negative
476.0, -370.0, negative
425.0, -211.0, negative
186.0, -84.0, negative
1.0, 381.0, negative
-554.0, 81.0, negative
-408.0, 306.0, negative
-170.0, 76.0, negative
315.0, -325.0, negative
-253.0, -285.0, negative
-216.0, 89.0, negative
120.0, -20.0, negative
-241.0, -282.0, negative
-262.0, -238.0, negative
-467.0, 90.0, negative
51.0, -178.0, negative
263.0, -413.0, negative
185.0, -262.0, negative
-395.0, 163.0, negative
232.0, 98.0, negative
300.0, 390.0, negative
535.0, 326.0, negative
-405.0, 22.0, negative
427.0, 201.0, negative
-37.0, 401.0, negative
-547.0, -124.0, negative
-295.0, -383.0, negative
-540.0, -286.0, negative
-514.0, -109.0, negative
330.0, -106.0, negative
-448.0, -156.0, negative
473.0, -69.0, negative
-411.0, -330.0, negative
311.0, -273.0, negative
99.0, 210.0, negative
440.0, -299.0, negative
59.0, 408.0, negative
188.0, 188.0, negative
79.0, 265.0, negative
513.0, -92.0, negative
5.0, -248.0, negative
-76.0, 35.0, negative
-252.0, 169.0, negative
412.0, 143.0, negative
-313.0, 247.0, negative
348.0, -366.0, negative
-463.0, -256.0, negative
215.0, 44.0, negative
-410.0, -390.0, negative
239.0, -59.0, negative
433.0, -46.0, negative
451.0, 206.0, negative
139.0, 46.0, negative
447.0, 149.0, negative
-533.0, -188.0, negative
489.0, -321.0, negative
-374.0, -107.0, negative
9.0, 406.0, negative
442.0, -244.0, negative
-142.0, 378.0, negative
-572.0, 411.0, negative
54.0, 172.0, negative
-433.0, 11.0, negative
455.0, -117.0, negative
-347.0, 169.0, negative
496.0, -121.0, negative
-23.0, -265.0, negative
-521.0, -310.0, negative
490.0, -14.0, negative
210.0, 355.0, negative
16.0, 309.0, negative
-55.0, 315.0, negative
368.0, -64.0, negative
406.0, -276.0, negative
-24.0, 346.0, negative
432.0, -347.0, negative
18.0, 75.0, negative
377.0, 162.0, negative
-128.0, 199.0, negative
348.0, -112.0, negative
76.0, -382.0, negative
506.0, 341.0, negative
-496.0, -127.0, negative
324.0, 88.0, negative
-191.0, 291.0, negative
-364.0, -207.0, negative
388.0, -323.0, negative
-111.0, 390.0, negative
166.0, -309.0, negative
93.0, 17.0, negative
-289.0, 325.0, negative
133.0, 114.0, positive
298.0, 219.0, positive
115.0, 100.0, positive
-69.0, 131.0, positive
-30.0, 111.0, positive
-96.0, -18.0, positive
-373.0, 13.0, positive
-35.0, 11.0, positive
-73.0, -144.0, positive
-128.0, -330.0, positive
140.0, -146.0, positive
212.0, -154.0, positive
-332.0, -267.0, negative
368.0, 132.0, negative
112.0, -20.0, negative
281.0, -287.0, negative
11.0, 359.0, negative
-102.0, -407.0, negative
-181.0, 103.0, negative
-217.0, -190.0, negative
-98.0, -112.0, negative
91.0, 307.0, negative
498.0, -328.0, negative
110.0, 138.0, negative
-246.0, 370.0, negative
-44.0, 320.0, negative
505.0, -201.0, negative
22.0, -189.0, negative
93.0, 280.0, negative
-567.0, 167.0, negative
194.0, 81.0, negative
375.0, -362.0, negative
485.0, -117.0, negative
225.0, 342.0, negative
-508.0, 194.0, negative
118.0, 186.0, negative
-394.0, -86.0, negative
376.0, 65.0, negative
20.0, -298.0, negative
-481.0, 47.0, negative
259.0, -133.0, negative
-337.0, 177.0, negative
37.0, 237.0, negative
-384.0, -195.0, negative
305.0, 395.0, negative
51.0, 78.0, negative
-165.0, 81.0, negative
-420.0, -359.0, negative
-562.0, 92.0, negative
50.0, 255.0, negative
-391.0, 71.0, negative
510.0, -124.0, negative
348.0, -199.0, negative
-29.0, 351.0, negative
137.0, -304.0, negative
111.0, 343.0, negative
-180.0, 284.0, negative
-498.0, -205.0, negative
321.0, 65.0, negative
302.0, -288.0, negative
480.0, -154.0, negative
-333.0, -308.0, negative
-311.0, 79.0, negative
-472.0, -1.0, negative
-537.0, 121.0, negative
-137.0, 278.0, negative
-410.0, 327.0, negative
462.0, 327.0, negative
484.0, 368.0, negative
14.0, 369.0, negative
448.0, -172.0, negative
