@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-70-bi/paw02a-600-5-70-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [67.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
613.0, 734.0, positive
415.0, 294.0, positive
224.0, 622.0, positive
298.0, 485.0, positive
366.0, 493.0, positive
422.0, 495.0, positive
373.0, 563.0, positive
509.0, 848.0, positive
347.0, 386.0, positive
399.0, 280.0, positive
286.0, 645.0, positive
556.0, 379.0, positive
301.0, 479.0, positive
514.0, 233.0, positive
125.0, 408.0, positive
594.0, 387.0, positive
435.0, 629.0, positive
604.0, 679.0, positive
476.0, 702.0, positive
538.0, 648.0, positive
551.0, 295.0, positive
461.0, 661.0, positive
360.0, 523.0, positive
510.0, 810.0, positive
342.0, 463.0, positive
284.0, 707.0, positive
287.0, 383.0, positive
541.0, 646.0, positive
263.0, 553.0, positive
501.0, 497.0, positive
393.0, 798.0, positive
241.0, 673.0, positive
483.0, 540.0, positive
156.0, 540.0, positive
291.0, 260.0, positive
200.0, 526.0, positive
343.0, 662.0, positive
348.0, 667.0, positive
586.0, 535.0, negative
30.0, 943.0, negative
430.0, 940.0, negative
426.0, 809.0, negative
24.0, 102.0, negative
272.0, 981.0, negative
198.0, 223.0, negative
154.0, 96.0, negative
726.0, 496.0, negative
329.0, 806.0, negative
121.0, 867.0, negative
667.0, 532.0, negative
549.0, 800.0, negative
329.0, 127.0, negative
-51.0, 933.0, negative
67.0, 630.0, negative
86.0, 514.0, negative
591.0, 115.0, negative
171.0, 689.0, negative
54.0, 765.0, negative
449.0, 215.0, negative
329.0, 783.0, negative
-8.0, 432.0, negative
675.0, 241.0, negative
486.0, 513.0, negative
750.0, 862.0, negative
725.0, 87.0, negative
121.0, 298.0, negative
-33.0, 94.0, negative
302.0, 888.0, negative
668.0, 453.0, negative
123.0, 323.0, negative
722.0, 588.0, negative
15.0, 509.0, negative
243.0, 917.0, negative
286.0, 393.0, negative
562.0, 171.0, negative
73.0, 469.0, negative
757.0, 940.0, negative
18.0, 407.0, negative
430.0, 194.0, negative
-9.0, 805.0, negative
76.0, 75.0, negative
68.0, 653.0, negative
306.0, 139.0, negative
683.0, 604.0, negative
710.0, 912.0, negative
623.0, 687.0, negative
33.0, 587.0, negative
681.0, 218.0, negative
259.0, 211.0, negative
90.0, 612.0, negative
614.0, 836.0, negative
150.0, 914.0, negative
257.0, 359.0, negative
700.0, 380.0, negative
101.0, 481.0, negative
40.0, 162.0, negative
50.0, 638.0, negative
493.0, 283.0, negative
596.0, 644.0, negative
-40.0, 924.0, negative
182.0, 623.0, negative
334.0, 922.0, negative
555.0, 662.0, negative
424.0, 797.0, negative
503.0, 450.0, negative
242.0, 266.0, negative
755.0, 784.0, negative
172.0, 325.0, negative
619.0, 166.0, negative
373.0, 249.0, negative
351.0, 532.0, negative
727.0, 67.0, negative
760.0, 590.0, negative
521.0, 896.0, negative
598.0, 954.0, negative
5.0, 151.0, negative
360.0, 925.0, negative
475.0, 526.0, negative
84.0, 842.0, negative
306.0, 110.0, negative
39.0, 483.0, negative
335.0, 721.0, negative
609.0, 308.0, negative
-62.0, 575.0, negative
293.0, 879.0, negative
93.0, 498.0, negative
664.0, 852.0, negative
751.0, 885.0, negative
677.0, 906.0, negative
511.0, 784.0, negative
48.0, 860.0, negative
205.0, 916.0, negative
-32.0, 420.0, negative
357.0, 532.0, negative
730.0, 949.0, negative
437.0, 138.0, negative
641.0, 240.0, negative
142.0, 640.0, negative
2.0, 550.0, negative
26.0, 452.0, negative
379.0, 838.0, negative
40.0, 623.0, negative
367.0, 196.0, negative
636.0, 626.0, negative
674.0, 935.0, negative
-32.0, 620.0, negative
429.0, 552.0, negative
82.0, 740.0, negative
466.0, 921.0, negative
233.0, 755.0, negative
-11.0, 698.0, negative
645.0, 537.0, negative
7.0, 186.0, negative
144.0, 668.0, negative
-15.0, 702.0, negative
442.0, 459.0, negative
350.0, 944.0, negative
171.0, 910.0, negative
656.0, 101.0, negative
235.0, 755.0, negative
400.0, 926.0, negative
652.0, 489.0, negative
701.0, 685.0, negative
470.0, 215.0, negative
68.0, 438.0, negative
-17.0, 604.0, negative
633.0, 538.0, negative
565.0, 531.0, negative
37.0, 863.0, negative
62.0, 570.0, negative
51.0, 860.0, negative
146.0, 225.0, negative
131.0, 657.0, negative
696.0, 879.0, negative
77.0, 310.0, negative
567.0, 212.0, negative
358.0, 904.0, negative
139.0, 632.0, negative
52.0, 827.0, negative
318.0, 258.0, negative
444.0, 223.0, negative
698.0, 589.0, negative
430.0, 838.0, negative
-9.0, 158.0, negative
277.0, 945.0, negative
624.0, 330.0, negative
472.0, 95.0, negative
132.0, 347.0, negative
629.0, 966.0, negative
723.0, 70.0, negative
548.0, 423.0, negative
85.0, 391.0, negative
627.0, 321.0, negative
-14.0, 165.0, negative
-36.0, 919.0, negative
53.0, 920.0, negative
701.0, 835.0, negative
534.0, 442.0, negative
-44.0, 751.0, negative
245.0, 948.0, negative
602.0, 94.0, negative
642.0, 304.0, negative
701.0, 739.0, negative
345.0, 227.0, negative
298.0, 588.0, negative
148.0, 608.0, negative
