@relation paw02a-600-5-70-BI-5-1tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[67.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
623.0,660.0,positive
613.0,734.0,positive
366.0,493.0,positive
556.0,379.0,positive
315.0,732.0,positive
514.0,233.0,positive
125.0,408.0,positive
441.0,358.0,positive
435.0,629.0,positive
476.0,702.0,positive
538.0,648.0,positive
543.0,469.0,positive
461.0,661.0,positive
443.0,807.0,positive
360.0,523.0,positive
541.0,646.0,positive
590.0,722.0,positive
200.0,526.0,positive
373.0,751.0,positive
430.0,575.0,positive
586.0,535.0,negative
-28.0,319.0,negative
445.0,954.0,negative
30.0,943.0,negative
-20.0,901.0,negative
430.0,940.0,negative
656.0,403.0,negative
426.0,809.0,negative
198.0,223.0,negative
121.0,867.0,negative
549.0,800.0,negative
329.0,127.0,negative
362.0,890.0,negative
54.0,765.0,negative
329.0,783.0,negative
335.0,739.0,negative
739.0,773.0,negative
750.0,862.0,negative
-33.0,94.0,negative
63.0,195.0,negative
15.0,509.0,negative
243.0,917.0,negative
193.0,317.0,negative
-9.0,805.0,negative
623.0,687.0,negative
681.0,218.0,negative
700.0,380.0,negative
50.0,638.0,negative
692.0,334.0,negative
634.0,889.0,negative
334.0,922.0,negative
555.0,662.0,negative
30.0,398.0,negative
519.0,954.0,negative
27.0,855.0,negative
378.0,514.0,negative
172.0,325.0,negative
727.0,67.0,negative
383.0,251.0,negative
306.0,110.0,negative
70.0,356.0,negative
609.0,308.0,negative
745.0,793.0,negative
751.0,885.0,negative
676.0,524.0,negative
237.0,609.0,negative
-32.0,420.0,negative
690.0,319.0,negative
717.0,130.0,negative
40.0,623.0,negative
-32.0,620.0,negative
310.0,657.0,negative
466.0,921.0,negative
-34.0,537.0,negative
233.0,755.0,negative
645.0,537.0,negative
431.0,257.0,negative
442.0,459.0,negative
643.0,302.0,negative
470.0,215.0,negative
68.0,438.0,negative
-17.0,604.0,negative
570.0,748.0,negative
37.0,863.0,negative
572.0,231.0,negative
696.0,879.0,negative
77.0,310.0,negative
358.0,904.0,negative
160.0,350.0,negative
192.0,129.0,negative
430.0,838.0,negative
132.0,347.0,negative
-14.0,165.0,negative
340.0,664.0,negative
110.0,212.0,negative
339.0,671.0,negative
645.0,208.0,negative
148.0,608.0,negative
585.0,146.0,negative
87.0,288.0,negative
670.0,869.0,negative
45.0,881.0,negative
326.0,986.0,negative
737.0,540.0,negative
106.0,755.0,negative
444.0,170.0,negative
-4.0,132.0,negative
650.0,959.0,negative
120.0,592.0,negative
6.0,352.0,negative
350.0,708.0,negative
610.0,364.0,negative
89.0,601.0,negative
279.0,893.0,negative
717.0,577.0,negative
195.0,593.0,negative
624.0,926.0,negative
59.0,500.0,negative
328.0,915.0,negative
146.0,824.0,negative
