@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-70-bi/paw02a-600-5-70-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [67.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
613.0, 734.0, positive
415.0, 294.0, positive
145.0, 499.0, positive
298.0, 485.0, positive
366.0, 493.0, positive
509.0, 848.0, positive
399.0, 280.0, positive
556.0, 379.0, positive
315.0, 732.0, positive
301.0, 479.0, positive
514.0, 233.0, positive
399.0, 335.0, positive
125.0, 408.0, positive
441.0, 358.0, positive
542.0, 331.0, positive
588.0, 652.0, positive
487.0, 276.0, positive
390.0, 626.0, positive
435.0, 629.0, positive
476.0, 702.0, positive
459.0, 489.0, positive
244.0, 359.0, positive
461.0, 661.0, positive
510.0, 810.0, positive
463.0, 778.0, positive
342.0, 463.0, positive
284.0, 707.0, positive
287.0, 383.0, positive
252.0, 459.0, positive
263.0, 553.0, positive
501.0, 497.0, positive
393.0, 798.0, positive
274.0, 410.0, positive
590.0, 722.0, positive
291.0, 260.0, positive
111.0, 601.0, positive
140.0, 617.0, positive
299.0, 549.0, positive
458.0, 540.0, positive
373.0, 751.0, positive
348.0, 667.0, positive
-28.0, 319.0, negative
-20.0, 901.0, negative
138.0, 700.0, negative
398.0, 81.0, negative
430.0, 940.0, negative
656.0, 403.0, negative
24.0, 102.0, negative
272.0, 981.0, negative
726.0, 496.0, negative
-51.0, 933.0, negative
86.0, 514.0, negative
362.0, 890.0, negative
591.0, 115.0, negative
54.0, 765.0, negative
-63.0, 592.0, negative
165.0, 960.0, negative
329.0, 783.0, negative
-8.0, 432.0, negative
338.0, 206.0, negative
158.0, 953.0, negative
486.0, 513.0, negative
224.0, 139.0, negative
121.0, 298.0, negative
63.0, 195.0, negative
302.0, 888.0, negative
668.0, 453.0, negative
123.0, 323.0, negative
15.0, 509.0, negative
239.0, 821.0, negative
243.0, 917.0, negative
286.0, 393.0, negative
193.0, 317.0, negative
73.0, 469.0, negative
430.0, 194.0, negative
-9.0, 805.0, negative
76.0, 75.0, negative
559.0, 981.0, negative
683.0, 604.0, negative
50.0, 488.0, negative
623.0, 687.0, negative
605.0, 87.0, negative
349.0, 984.0, negative
757.0, 971.0, negative
225.0, 703.0, negative
259.0, 211.0, negative
614.0, 836.0, negative
150.0, 914.0, negative
221.0, 974.0, negative
257.0, 359.0, negative
177.0, 317.0, negative
700.0, 380.0, negative
45.0, 549.0, negative
101.0, 481.0, negative
40.0, 162.0, negative
50.0, 638.0, negative
596.0, 644.0, negative
389.0, 836.0, negative
-16.0, 158.0, negative
93.0, 725.0, negative
182.0, 623.0, negative
286.0, 745.0, negative
334.0, 922.0, negative
61.0, 100.0, negative
503.0, 450.0, negative
194.0, 638.0, negative
242.0, 266.0, negative
172.0, 325.0, negative
619.0, 166.0, negative
373.0, 249.0, negative
727.0, 67.0, negative
607.0, 743.0, negative
5.0, 151.0, negative
-2.0, 183.0, negative
360.0, 925.0, negative
383.0, 251.0, negative
103.0, 960.0, negative
84.0, 842.0, negative
39.0, 483.0, negative
195.0, 230.0, negative
627.0, 954.0, negative
659.0, 547.0, negative
70.0, 356.0, negative
609.0, 308.0, negative
293.0, 879.0, negative
610.0, 218.0, negative
751.0, 885.0, negative
73.0, 202.0, negative
676.0, 524.0, negative
677.0, 906.0, negative
511.0, 784.0, negative
512.0, 207.0, negative
-32.0, 420.0, negative
690.0, 319.0, negative
730.0, 949.0, negative
717.0, 130.0, negative
222.0, 816.0, negative
437.0, 138.0, negative
142.0, 640.0, negative
193.0, 869.0, negative
379.0, 838.0, negative
40.0, 623.0, negative
1.0, 333.0, negative
636.0, 626.0, negative
67.0, 303.0, negative
674.0, 935.0, negative
63.0, 920.0, negative
-32.0, 620.0, negative
-59.0, 289.0, negative
263.0, 910.0, negative
82.0, 740.0, negative
-11.0, 698.0, negative
645.0, 537.0, negative
431.0, 257.0, negative
685.0, 712.0, negative
7.0, 186.0, negative
144.0, 668.0, negative
-15.0, 702.0, negative
442.0, 459.0, negative
235.0, 755.0, negative
400.0, 926.0, negative
643.0, 302.0, negative
652.0, 489.0, negative
91.0, 818.0, negative
53.0, 652.0, negative
470.0, 215.0, negative
-17.0, 604.0, negative
264.0, 173.0, negative
633.0, 538.0, negative
570.0, 748.0, negative
37.0, 863.0, negative
-15.0, 791.0, negative
62.0, 570.0, negative
51.0, 860.0, negative
146.0, 225.0, negative
696.0, 879.0, negative
77.0, 310.0, negative
643.0, 301.0, negative
567.0, 212.0, negative
415.0, 246.0, negative
691.0, 649.0, negative
618.0, 412.0, negative
430.0, 838.0, negative
-9.0, 158.0, negative
624.0, 330.0, negative
465.0, 979.0, negative
723.0, 70.0, negative
88.0, 150.0, negative
-14.0, 165.0, negative
340.0, 664.0, negative
53.0, 920.0, negative
701.0, 835.0, negative
110.0, 212.0, negative
-44.0, 751.0, negative
325.0, 908.0, negative
339.0, 671.0, negative
701.0, 739.0, negative
428.0, 980.0, negative
345.0, 227.0, negative
47.0, 442.0, negative
585.0, 146.0, negative
196.0, 189.0, negative
670.0, 869.0, negative
624.0, 746.0, negative
89.0, 220.0, negative
340.0, 860.0, negative
45.0, 881.0, negative
434.0, 974.0, negative
310.0, 677.0, negative
101.0, 489.0, negative
326.0, 986.0, negative
610.0, 875.0, negative
258.0, 677.0, negative
737.0, 540.0, negative
730.0, 503.0, negative
63.0, 99.0, negative
-9.0, 392.0, negative
444.0, 170.0, negative
13.0, 292.0, negative
650.0, 959.0, negative
585.0, 199.0, negative
166.0, 897.0, negative
721.0, 635.0, negative
569.0, 241.0, negative
269.0, 268.0, negative
722.0, 922.0, negative
6.0, 352.0, negative
