@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-70-bi/paw02a-600-5-70-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [67.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
623.0, 660.0, positive
613.0, 734.0, positive
415.0, 294.0, positive
145.0, 499.0, positive
298.0, 485.0, positive
509.0, 848.0, positive
606.0, 633.0, positive
347.0, 386.0, positive
399.0, 280.0, positive
121.0, 552.0, positive
556.0, 379.0, positive
399.0, 335.0, positive
441.0, 358.0, positive
179.0, 607.0, positive
594.0, 387.0, positive
588.0, 652.0, positive
301.0, 632.0, positive
438.0, 844.0, positive
487.0, 276.0, positive
390.0, 626.0, positive
435.0, 629.0, positive
476.0, 702.0, positive
538.0, 648.0, positive
459.0, 489.0, positive
551.0, 295.0, positive
268.0, 309.0, positive
463.0, 778.0, positive
342.0, 463.0, positive
284.0, 707.0, positive
287.0, 383.0, positive
313.0, 731.0, positive
393.0, 798.0, positive
241.0, 673.0, positive
274.0, 410.0, positive
483.0, 540.0, positive
156.0, 540.0, positive
291.0, 260.0, positive
111.0, 601.0, positive
458.0, 540.0, positive
200.0, 526.0, positive
343.0, 662.0, positive
373.0, 751.0, positive
348.0, 667.0, positive
338.0, 524.0, positive
586.0, 535.0, negative
-28.0, 319.0, negative
398.0, 81.0, negative
656.0, 403.0, negative
726.0, 496.0, negative
329.0, 806.0, negative
121.0, 867.0, negative
667.0, 532.0, negative
329.0, 127.0, negative
67.0, 630.0, negative
362.0, 890.0, negative
591.0, 115.0, negative
-37.0, 588.0, negative
-63.0, 592.0, negative
87.0, 837.0, negative
165.0, 960.0, negative
449.0, 215.0, negative
335.0, 739.0, negative
347.0, 796.0, negative
182.0, 992.0, negative
675.0, 241.0, negative
177.0, 920.0, negative
486.0, 513.0, negative
-33.0, 94.0, negative
302.0, 888.0, negative
722.0, 588.0, negative
483.0, 115.0, negative
239.0, 821.0, negative
193.0, 317.0, negative
73.0, 469.0, negative
757.0, 940.0, negative
18.0, 407.0, negative
559.0, 981.0, negative
710.0, 912.0, negative
50.0, 488.0, negative
225.0, 703.0, negative
150.0, 914.0, negative
221.0, 974.0, negative
580.0, 520.0, negative
518.0, 244.0, negative
493.0, 283.0, negative
596.0, 644.0, negative
389.0, 836.0, negative
352.0, 769.0, negative
568.0, 907.0, negative
334.0, 922.0, negative
424.0, 797.0, negative
61.0, 100.0, negative
418.0, 946.0, negative
27.0, 855.0, negative
519.0, 553.0, negative
619.0, 166.0, negative
351.0, 532.0, negative
727.0, 67.0, negative
760.0, 590.0, negative
521.0, 896.0, negative
149.0, 629.0, negative
598.0, 954.0, negative
5.0, 151.0, negative
470.0, 200.0, negative
-2.0, 183.0, negative
360.0, 925.0, negative
735.0, 783.0, negative
475.0, 526.0, negative
609.0, 308.0, negative
745.0, 793.0, negative
293.0, 879.0, negative
511.0, 784.0, negative
512.0, 207.0, negative
-51.0, 836.0, negative
-32.0, 420.0, negative
690.0, 319.0, negative
730.0, 949.0, negative
717.0, 130.0, negative
641.0, 240.0, negative
2.0, 550.0, negative
193.0, 869.0, negative
26.0, 452.0, negative
379.0, 838.0, negative
40.0, 623.0, negative
367.0, 196.0, negative
1.0, 333.0, negative
115.0, 734.0, negative
135.0, 657.0, negative
674.0, 935.0, negative
63.0, 920.0, negative
-32.0, 620.0, negative
325.0, 236.0, negative
-59.0, 289.0, negative
429.0, 552.0, negative
44.0, 278.0, negative
263.0, 910.0, negative
714.0, 200.0, negative
82.0, 740.0, negative
576.0, 616.0, negative
466.0, 921.0, negative
233.0, 755.0, negative
-11.0, 698.0, negative
7.0, 186.0, negative
-15.0, 702.0, negative
442.0, 459.0, negative
171.0, 910.0, negative
235.0, 755.0, negative
400.0, 926.0, negative
643.0, 302.0, negative
77.0, 138.0, negative
701.0, 685.0, negative
53.0, 652.0, negative
470.0, 215.0, negative
68.0, 438.0, negative
-43.0, 909.0, negative
-17.0, 604.0, negative
264.0, 173.0, negative
565.0, 531.0, negative
-15.0, 791.0, negative
572.0, 231.0, negative
143.0, 946.0, negative
62.0, 570.0, negative
51.0, 860.0, negative
372.0, 601.0, negative
146.0, 225.0, negative
327.0, 84.0, negative
521.0, 407.0, negative
4.0, 947.0, negative
567.0, 212.0, negative
358.0, 904.0, negative
139.0, 632.0, negative
52.0, 827.0, negative
160.0, 350.0, negative
429.0, 810.0, negative
444.0, 223.0, negative
-9.0, 158.0, negative
277.0, 945.0, negative
624.0, 330.0, negative
465.0, 979.0, negative
132.0, 347.0, negative
629.0, 966.0, negative
723.0, 70.0, negative
548.0, 423.0, negative
85.0, 391.0, negative
627.0, 321.0, negative
-14.0, 165.0, negative
340.0, 664.0, negative
541.0, 220.0, negative
53.0, 920.0, negative
701.0, 835.0, negative
263.0, 395.0, negative
534.0, 442.0, negative
68.0, 401.0, negative
110.0, 212.0, negative
-44.0, 751.0, negative
260.0, 629.0, negative
602.0, 94.0, negative
701.0, 739.0, negative
428.0, 980.0, negative
345.0, 227.0, negative
47.0, 442.0, negative
87.0, 288.0, negative
670.0, 869.0, negative
624.0, 746.0, negative
340.0, 860.0, negative
45.0, 881.0, negative
434.0, 974.0, negative
364.0, 123.0, negative
101.0, 489.0, negative
610.0, 875.0, negative
106.0, 755.0, negative
730.0, 503.0, negative
63.0, 99.0, negative
-9.0, 392.0, negative
444.0, 170.0, negative
-57.0, 113.0, negative
650.0, 959.0, negative
101.0, 97.0, negative
126.0, 537.0, negative
721.0, 635.0, negative
569.0, 241.0, negative
269.0, 268.0, negative
6.0, 352.0, negative
669.0, 118.0, negative
556.0, 762.0, negative
208.0, 625.0, negative
671.0, 680.0, negative
708.0, 565.0, negative
717.0, 577.0, negative
239.0, 135.0, negative
48.0, 470.0, negative
109.0, 756.0, negative
248.0, 604.0, negative
755.0, 986.0, negative
588.0, 814.0, negative
59.0, 500.0, negative
608.0, 537.0, negative
340.0, 697.0, negative
316.0, 366.0, positive
455.0, 526.0, positive
456.0, 825.0, positive
386.0, 836.0, positive
301.0, 267.0, positive
538.0, 808.0, positive
492.0, 846.0, positive
282.0, 501.0, positive
210.0, 965.0, negative
494.0, 576.0, negative
635.0, 333.0, negative
744.0, 645.0, negative
550.0, 227.0, negative
353.0, 168.0, negative
171.0, 147.0, negative
445.0, 201.0, negative
537.0, 858.0, negative
396.0, 129.0, negative
414.0, 919.0, negative
75.0, 726.0, negative
709.0, 480.0, negative
389.0, 164.0, negative
105.0, 726.0, negative
302.0, 284.0, negative
347.0, 748.0, negative
166.0, 684.0, negative
704.0, 558.0, negative
755.0, 106.0, negative
548.0, 702.0, negative
310.0, 864.0, negative
151.0, 557.0, negative
-17.0, 951.0, negative
430.0, 85.0, negative
-2.0, 199.0, negative
576.0, 979.0, negative
-39.0, 895.0, negative
729.0, 71.0, negative
677.0, 921.0, negative
79.0, 612.0, negative
44.0, 436.0, negative
127.0, 981.0, negative
628.0, 409.0, negative
-50.0, 541.0, negative
52.0, 906.0, negative
378.0, 554.0, negative
417.0, 275.0, negative
221.0, 688.0, negative
569.0, 742.0, negative
106.0, 524.0, negative
679.0, 469.0, negative
475.0, 555.0, negative
251.0, 209.0, negative
563.0, 873.0, negative
18.0, 519.0, negative
618.0, 738.0, negative
96.0, 476.0, negative
512.0, 174.0, negative
659.0, 166.0, negative
237.0, 266.0, negative
323.0, 156.0, negative
45.0, 255.0, negative
