@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-70-bi/paw02a-600-5-70-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [67.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
613.0, 734.0, positive
298.0, 485.0, positive
422.0, 495.0, positive
373.0, 563.0, positive
347.0, 386.0, positive
399.0, 280.0, positive
615.0, 609.0, positive
286.0, 645.0, positive
556.0, 379.0, positive
315.0, 732.0, positive
301.0, 479.0, positive
399.0, 335.0, positive
125.0, 408.0, positive
441.0, 358.0, positive
179.0, 607.0, positive
594.0, 387.0, positive
542.0, 331.0, positive
487.0, 276.0, positive
435.0, 629.0, positive
318.0, 627.0, positive
538.0, 648.0, positive
459.0, 489.0, positive
551.0, 295.0, positive
461.0, 661.0, positive
268.0, 309.0, positive
541.0, 646.0, positive
252.0, 459.0, positive
175.0, 563.0, positive
263.0, 553.0, positive
501.0, 497.0, positive
156.0, 540.0, positive
299.0, 549.0, positive
322.0, 567.0, positive
343.0, 662.0, positive
373.0, 751.0, positive
286.0, 267.0, positive
338.0, 524.0, positive
430.0, 575.0, positive
-28.0, 319.0, negative
30.0, 943.0, negative
-20.0, 901.0, negative
398.0, 81.0, negative
656.0, 403.0, negative
426.0, 809.0, negative
24.0, 102.0, negative
547.0, 492.0, negative
272.0, 981.0, negative
154.0, 96.0, negative
726.0, 496.0, negative
329.0, 806.0, negative
667.0, 532.0, negative
549.0, 800.0, negative
329.0, 127.0, negative
67.0, 630.0, negative
86.0, 514.0, negative
362.0, 890.0, negative
591.0, 115.0, negative
171.0, 689.0, negative
54.0, 765.0, negative
255.0, 657.0, negative
87.0, 837.0, negative
329.0, 783.0, negative
347.0, 796.0, negative
182.0, 992.0, negative
675.0, 241.0, negative
372.0, 543.0, negative
48.0, 902.0, negative
750.0, 862.0, negative
224.0, 139.0, negative
-33.0, 94.0, negative
63.0, 195.0, negative
302.0, 888.0, negative
123.0, 323.0, negative
15.0, 509.0, negative
239.0, 821.0, negative
243.0, 917.0, negative
286.0, 393.0, negative
562.0, 171.0, negative
757.0, 940.0, negative
430.0, 194.0, negative
-9.0, 805.0, negative
76.0, 75.0, negative
68.0, 653.0, negative
683.0, 604.0, negative
623.0, 687.0, negative
681.0, 218.0, negative
757.0, 971.0, negative
90.0, 612.0, negative
150.0, 914.0, negative
221.0, 974.0, negative
101.0, 481.0, negative
40.0, 162.0, negative
692.0, 334.0, negative
634.0, 889.0, negative
493.0, 283.0, negative
596.0, 644.0, negative
93.0, 725.0, negative
-40.0, 924.0, negative
182.0, 623.0, negative
286.0, 745.0, negative
-49.0, 483.0, negative
424.0, 797.0, negative
61.0, 100.0, negative
503.0, 450.0, negative
194.0, 638.0, negative
519.0, 954.0, negative
27.0, 855.0, negative
227.0, 232.0, negative
242.0, 266.0, negative
40.0, 409.0, negative
667.0, 323.0, negative
378.0, 514.0, negative
172.0, 325.0, negative
619.0, 166.0, negative
373.0, 249.0, negative
727.0, 67.0, negative
760.0, 590.0, negative
521.0, 896.0, negative
607.0, 743.0, negative
149.0, 629.0, negative
598.0, 954.0, negative
360.0, 925.0, negative
735.0, 783.0, negative
103.0, 960.0, negative
475.0, 526.0, negative
84.0, 842.0, negative
306.0, 110.0, negative
195.0, 230.0, negative
627.0, 954.0, negative
70.0, 356.0, negative
-62.0, 575.0, negative
610.0, 218.0, negative
93.0, 498.0, negative
677.0, 906.0, negative
511.0, 784.0, negative
512.0, 207.0, negative
205.0, 916.0, negative
-51.0, 836.0, negative
629.0, 968.0, negative
730.0, 949.0, negative
222.0, 816.0, negative
437.0, 138.0, negative
641.0, 240.0, negative
142.0, 640.0, negative
26.0, 452.0, negative
367.0, 196.0, negative
636.0, 626.0, negative
67.0, 303.0, negative
674.0, 935.0, negative
-32.0, 620.0, negative
138.0, 822.0, negative
44.0, 278.0, negative
431.0, 257.0, negative
685.0, 712.0, negative
7.0, 186.0, negative
144.0, 668.0, negative
-15.0, 702.0, negative
442.0, 459.0, negative
174.0, 213.0, negative
656.0, 101.0, negative
400.0, 926.0, negative
77.0, 138.0, negative
652.0, 489.0, negative
701.0, 685.0, negative
470.0, 215.0, negative
68.0, 438.0, negative
-43.0, 909.0, negative
565.0, 531.0, negative
570.0, 748.0, negative
-15.0, 791.0, negative
521.0, 407.0, negative
643.0, 301.0, negative
567.0, 212.0, negative
52.0, 827.0, negative
160.0, 350.0, negative
429.0, 810.0, negative
318.0, 258.0, negative
698.0, 589.0, negative
691.0, 649.0, negative
430.0, 838.0, negative
465.0, 979.0, negative
629.0, 966.0, negative
723.0, 70.0, negative
39.0, 549.0, negative
191.0, 682.0, negative
-36.0, 919.0, negative
53.0, 920.0, negative
263.0, 395.0, negative
534.0, 442.0, negative
325.0, 908.0, negative
339.0, 671.0, negative
368.0, 800.0, negative
642.0, 304.0, negative
717.0, 835.0, negative
645.0, 208.0, negative
47.0, 442.0, negative
298.0, 588.0, negative
233.0, 763.0, negative
196.0, 189.0, negative
-37.0, 786.0, negative
87.0, 288.0, negative
670.0, 869.0, negative
573.0, 960.0, negative
89.0, 220.0, negative
340.0, 860.0, negative
609.0, 194.0, negative
45.0, 881.0, negative
434.0, 974.0, negative
310.0, 677.0, negative
364.0, 123.0, negative
101.0, 489.0, negative
610.0, 875.0, negative
451.0, 982.0, negative
737.0, 540.0, negative
63.0, 99.0, negative
-9.0, 392.0, negative
444.0, 170.0, negative
-57.0, 113.0, negative
101.0, 97.0, negative
585.0, 199.0, negative
126.0, 537.0, negative
166.0, 897.0, negative
669.0, 118.0, negative
556.0, 762.0, negative
701.0, 972.0, negative
610.0, 364.0, negative
89.0, 601.0, negative
