@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-50-bi/03subcl5-800-7-50-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-282.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
168.0, 789.0, positive
354.0, 136.0, positive
184.0, 340.0, positive
150.0, 1342.0, positive
121.0, 948.0, positive
211.0, 881.0, positive
151.0, 978.0, positive
213.0, 1298.0, positive
55.0, 768.0, positive
257.0, 1215.0, positive
314.0, 940.0, negative
118.0, 1013.0, negative
-47.0, 1387.0, negative
56.0, -5.0, negative
478.0, 819.0, negative
327.0, 929.0, negative
398.0, 1079.0, negative
9.0, 1229.0, negative
469.0, 956.0, negative
54.0, 927.0, negative
266.0, 1044.0, negative
-7.0, 1311.0, negative
-64.0, -230.0, negative
77.0, -128.0, negative
92.0, 194.0, negative
262.0, 788.0, negative
463.0, 1265.0, negative
387.0, 901.0, negative
375.0, -243.0, negative
248.0, 725.0, negative
111.0, 1448.0, negative
-68.0, 1352.0, negative
58.0, 328.0, negative
69.0, 714.0, negative
77.0, 210.0, negative
236.0, 402.0, negative
376.0, 1007.0, negative
415.0, 1216.0, negative
92.0, 1248.0, negative
-13.0, 778.0, negative
54.0, 1159.0, negative
12.0, -146.0, negative
348.0, 604.0, negative
-37.0, 1396.0, negative
149.0, 1394.0, negative
-58.0, 48.0, negative
137.0, 791.0, negative
373.0, -230.0, negative
34.0, 1033.0, negative
0.0, 545.0, negative
444.0, 47.0, negative
3.0, 574.0, negative
96.0, 94.0, negative
125.0, 1479.0, negative
249.0, 107.0, negative
86.0, 1071.0, negative
451.0, 697.0, negative
-16.0, -248.0, negative
-46.0, 491.0, negative
149.0, 1409.0, negative
450.0, 347.0, negative
-12.0, 250.0, negative
386.0, -263.0, negative
-21.0, 1185.0, negative
-17.0, 1187.0, negative
139.0, 468.0, negative
350.0, 1240.0, negative
482.0, 935.0, negative
419.0, 70.0, negative
90.0, -46.0, negative
-56.0, 1279.0, negative
112.0, 159.0, negative
307.0, 1329.0, negative
186.0, -217.0, negative
309.0, 1142.0, negative
5.0, 169.0, negative
423.0, 1374.0, negative
355.0, 1457.0, negative
445.0, 56.0, negative
208.0, 143.0, negative
