@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-50-bi/03subcl5-800-7-50-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-282.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
290.0, -57.0, positive
199.0, 38.0, positive
55.0, 402.0, positive
237.0, 287.0, positive
227.0, 342.0, positive
84.0, -1.0, positive
76.0, 361.0, positive
235.0, 147.0, positive
166.0, 756.0, positive
247.0, 1098.0, negative
482.0, 1228.0, negative
313.0, 1383.0, negative
99.0, 310.0, negative
-47.0, 1365.0, negative
464.0, 303.0, negative
473.0, 1.0, negative
-60.0, 199.0, negative
-24.0, -213.0, negative
5.0, 792.0, negative
9.0, 486.0, negative
298.0, 130.0, negative
231.0, -163.0, negative
305.0, 450.0, negative
364.0, 207.0, negative
482.0, 717.0, negative
115.0, 426.0, negative
424.0, 590.0, negative
424.0, 1319.0, negative
80.0, 417.0, negative
-10.0, 120.0, negative
-64.0, 614.0, negative
441.0, 896.0, negative
-4.0, 835.0, negative
425.0, 1346.0, negative
49.0, 844.0, negative
49.0, 253.0, negative
457.0, -275.0, negative
443.0, 622.0, negative
-13.0, 637.0, negative
17.0, 336.0, negative
331.0, 10.0, negative
178.0, -102.0, negative
452.0, 1182.0, negative
303.0, 816.0, negative
-47.0, 338.0, negative
-32.0, 147.0, negative
29.0, -223.0, negative
455.0, 801.0, negative
446.0, 668.0, negative
-4.0, 1056.0, negative
474.0, -282.0, negative
61.0, 1115.0, negative
347.0, 536.0, negative
344.0, 747.0, negative
-14.0, 784.0, negative
64.0, 349.0, negative
325.0, 533.0, negative
182.0, -216.0, negative
394.0, 1086.0, negative
88.0, -36.0, positive
14.0, 443.0, negative
233.0, -253.0, negative
365.0, -188.0, negative
350.0, 1320.0, negative
-12.0, 370.0, negative
30.0, 1421.0, negative
155.0, 487.0, negative
467.0, 41.0, negative
200.0, 1391.0, negative
21.0, 1151.0, negative
54.0, 797.0, negative
39.0, 318.0, negative
403.0, -12.0, negative
420.0, 888.0, negative
93.0, 722.0, negative
450.0, 403.0, negative
315.0, -14.0, negative
339.0, 985.0, negative
93.0, -132.0, negative
355.0, 900.0, negative
