@relation  03subcl5-800-7-50-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
135.0, 398.0, positive
291.0, 867.0, positive
58.0, 566.0, positive
189.0, 224.0, positive
289.0, 4.0, positive
341.0, 1039.0, positive
344.0, 1222.0, positive
194.0, -80.0, positive
168.0, 789.0, positive
276.0, 741.0, positive
-51.0, -93.0, negative
400.0, 48.0, negative
2.0, 754.0, negative
451.0, 697.0, negative
385.0, -93.0, negative
386.0, -263.0, negative
-36.0, 261.0, negative
326.0, 307.0, negative
139.0, 1046.0, negative
467.0, -226.0, negative
-32.0, -277.0, negative
19.0, 1392.0, negative
58.0, 328.0, negative
-20.0, 1128.0, negative
76.0, -108.0, negative
339.0, 1253.0, negative
-43.0, 426.0, negative
155.0, 487.0, negative
-50.0, 477.0, negative
78.0, 1430.0, negative
9.0, 1229.0, negative
-23.0, 108.0, negative
-39.0, 660.0, negative
456.0, 1349.0, negative
-64.0, 1306.0, negative
-30.0, 793.0, negative
455.0, 801.0, negative
411.0, 534.0, negative
-21.0, 984.0, negative
20.0, 9.0, negative
390.0, 203.0, negative
253.0, 1460.0, negative
315.0, 999.0, negative
369.0, 580.0, negative
54.0, 927.0, negative
323.0, 112.0, negative
369.0, 1444.0, negative
231.0, 1323.0, negative
-4.0, 1168.0, negative
315.0, -14.0, negative
120.0, -268.0, negative
393.0, 743.0, negative
482.0, 935.0, negative
452.0, 1182.0, negative
140.0, 1327.0, negative
394.0, -165.0, negative
478.0, 1472.0, negative
346.0, 362.0, negative
32.0, 1005.0, negative
197.0, 440.0, negative
475.0, 1278.0, negative
-40.0, 212.0, negative
473.0, 1390.0, negative
248.0, 725.0, negative
221.0, 1052.0, negative
265.0, 187.0, negative
331.0, 888.0, negative
-17.0, 710.0, negative
32.0, 591.0, negative
18.0, 561.0, negative
185.0, -166.0, negative
19.0, -122.0, negative
178.0, 787.0, negative
334.0, 837.0, negative
120.0, 1393.0, negative
42.0, 159.0, negative
418.0, 454.0, negative
176.0, 1359.0, negative
323.0, 28.0, negative
-62.0, 887.0, negative
