@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-50-bi/03subcl5-800-7-50-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-282.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
223.0, 763.0, positive
290.0, -57.0, positive
204.0, 89.0, positive
289.0, 4.0, positive
58.0, 566.0, positive
133.0, 471.0, positive
333.0, 1300.0, positive
258.0, 1.0, positive
168.0, 789.0, positive
76.0, 1221.0, positive
354.0, 136.0, positive
358.0, 91.0, positive
114.0, 1011.0, positive
224.0, 427.0, positive
237.0, 287.0, positive
184.0, 340.0, positive
153.0, 307.0, positive
288.0, 1016.0, positive
358.0, 1233.0, positive
265.0, 1057.0, positive
222.0, 598.0, positive
84.0, -1.0, positive
150.0, 1342.0, positive
201.0, 510.0, positive
79.0, 566.0, positive
65.0, 196.0, positive
107.0, 671.0, positive
291.0, 867.0, positive
185.0, 849.0, positive
53.0, 1176.0, positive
335.0, 695.0, positive
344.0, 1222.0, positive
277.0, 816.0, positive
113.0, 870.0, positive
151.0, 978.0, positive
213.0, 1298.0, positive
290.0, 1202.0, positive
87.0, 310.0, positive
299.0, 1182.0, positive
172.0, 1245.0, positive
284.0, 1117.0, positive
125.0, 1263.0, positive
266.0, 1177.0, positive
242.0, 1245.0, positive
69.0, 1074.0, negative
12.0, 533.0, negative
247.0, 1098.0, negative
146.0, 1476.0, negative
-56.0, 779.0, negative
400.0, 829.0, negative
482.0, 1228.0, negative
0.0, 276.0, negative
149.0, 752.0, negative
265.0, 187.0, negative
255.0, 738.0, negative
86.0, 883.0, negative
120.0, 1393.0, negative
118.0, 1013.0, negative
358.0, 14.0, negative
73.0, 359.0, negative
23.0, 91.0, negative
-14.0, 990.0, negative
323.0, 28.0, negative
99.0, 310.0, negative
6.0, 994.0, negative
396.0, 1441.0, negative
478.0, 819.0, negative
327.0, 929.0, negative
464.0, 303.0, negative
-23.0, 108.0, negative
178.0, 787.0, negative
-17.0, 1234.0, negative
467.0, -180.0, negative
447.0, 575.0, negative
142.0, 451.0, negative
228.0, 755.0, negative
473.0, 1.0, negative
231.0, 1323.0, negative
268.0, 446.0, negative
326.0, 512.0, negative
412.0, 1018.0, negative
78.0, 1430.0, negative
469.0, 956.0, negative
-5.0, -137.0, negative
-69.0, 1043.0, negative
-60.0, 199.0, negative
-55.0, 1308.0, negative
54.0, 927.0, negative
255.0, 1383.0, negative
410.0, 359.0, negative
146.0, 1462.0, negative
-72.0, 450.0, negative
42.0, 1245.0, negative
418.0, 605.0, negative
471.0, 822.0, negative
35.0, -114.0, negative
76.0, 905.0, negative
312.0, 1012.0, negative
467.0, 1064.0, negative
81.0, 1345.0, negative
-7.0, 1311.0, negative
337.0, 23.0, negative
458.0, -242.0, negative
-64.0, -230.0, negative
2.0, -37.0, negative
77.0, -128.0, negative
126.0, 1339.0, negative
345.0, -83.0, negative
9.0, 486.0, negative
479.0, 1383.0, negative
262.0, 788.0, negative
344.0, 1461.0, negative
6.0, 836.0, negative
463.0, 1265.0, negative
387.0, 901.0, negative
-17.0, 710.0, negative
375.0, -243.0, negative
199.0, 1468.0, negative
248.0, 725.0, negative
358.0, 583.0, negative
440.0, 315.0, negative
-13.0, -100.0, negative
435.0, 227.0, negative
395.0, 1287.0, negative
369.0, 819.0, negative
201.0, 1057.0, negative
341.0, 852.0, negative
231.0, -163.0, negative
58.0, 328.0, negative
-19.0, 349.0, negative
69.0, 714.0, negative
10.0, 974.0, negative
296.0, 791.0, negative
418.0, 207.0, negative
385.0, -93.0, negative
364.0, 207.0, negative
459.0, -281.0, negative
482.0, 717.0, negative
61.0, 790.0, negative
313.0, 947.0, negative
-37.0, -121.0, negative
467.0, -226.0, negative
207.0, 1355.0, negative
464.0, 1083.0, negative
73.0, 895.0, negative
260.0, 187.0, negative
315.0, 866.0, negative
169.0, -199.0, negative
-13.0, 511.0, negative
296.0, 411.0, negative
412.0, 634.0, negative
7.0, 269.0, negative
479.0, -206.0, negative
-83.0, 687.0, negative
472.0, 1103.0, negative
378.0, 6.0, negative
415.0, 1216.0, negative
221.0, 1052.0, negative
437.0, 1366.0, negative
-39.0, 660.0, negative
311.0, -13.0, negative
149.0, 426.0, negative
336.0, 930.0, negative
100.0, 1337.0, negative
-76.0, 1185.0, negative
122.0, 752.0, negative
461.0, 1401.0, negative
260.0, -144.0, negative
400.0, 48.0, negative
-39.0, 639.0, negative
-13.0, 778.0, negative
63.0, 652.0, negative
52.0, 843.0, negative
396.0, 784.0, negative
80.0, 417.0, negative
45.0, 167.0, negative
-53.0, 1405.0, negative
54.0, 1159.0, negative
254.0, -247.0, negative
-81.0, 142.0, negative
28.0, 1366.0, negative
-42.0, -29.0, negative
410.0, -134.0, negative
58.0, 865.0, negative
263.0, 466.0, negative
121.0, 1030.0, negative
12.0, -146.0, negative
324.0, 916.0, negative
441.0, 896.0, negative
-70.0, 1324.0, negative
-52.0, 743.0, negative
460.0, -273.0, negative
348.0, 604.0, negative
351.0, 1017.0, negative
238.0, 147.0, negative
425.0, 1346.0, negative
317.0, 366.0, negative
-37.0, 1396.0, negative
205.0, 1315.0, negative
-4.0, 1168.0, negative
439.0, 713.0, negative
46.0, 1461.0, negative
434.0, 829.0, negative
391.0, 370.0, negative
91.0, -163.0, negative
149.0, 1394.0, negative
94.0, 572.0, negative
-75.0, 623.0, negative
443.0, 622.0, negative
90.0, 891.0, negative
467.0, 1434.0, negative
17.0, 336.0, negative
-58.0, 48.0, negative
120.0, -268.0, negative
-66.0, 1344.0, negative
331.0, 10.0, negative
178.0, -102.0, negative
327.0, 434.0, negative
283.0, 179.0, negative
34.0, -5.0, negative
124.0, -166.0, negative
183.0, 1322.0, negative
373.0, -230.0, negative
401.0, 171.0, negative
452.0, 1182.0, negative
241.0, -109.0, negative
-8.0, 433.0, negative
78.0, 308.0, negative
350.0, 1006.0, negative
-66.0, 1090.0, negative
420.0, 1249.0, negative
389.0, 1013.0, negative
353.0, 1422.0, negative
378.0, -39.0, negative
238.0, 137.0, negative
346.0, 1256.0, negative
417.0, 105.0, negative
461.0, 549.0, negative
2.0, -219.0, negative
-47.0, 338.0, negative
-32.0, 147.0, negative
-43.0, -157.0, negative
406.0, 1420.0, negative
363.0, 862.0, negative
45.0, 615.0, negative
455.0, 801.0, negative
350.0, 51.0, negative
41.0, 719.0, negative
384.0, 998.0, negative
378.0, 284.0, negative
25.0, 499.0, negative
20.0, 736.0, negative
2.0, 754.0, negative
452.0, 691.0, negative
25.0, 87.0, negative
181.0, -110.0, negative
315.0, 999.0, negative
130.0, 742.0, negative
-8.0, -80.0, negative
458.0, 1074.0, negative
323.0, 112.0, negative
0.0, 545.0, negative
-4.0, 1056.0, negative
-9.0, 77.0, negative
185.0, 1336.0, negative
61.0, 1115.0, negative
423.0, 948.0, negative
-14.0, 945.0, negative
257.0, 479.0, negative
7.0, -8.0, negative
245.0, -236.0, negative
349.0, 351.0, negative
339.0, 1253.0, negative
253.0, 726.0, negative
358.0, -188.0, negative
96.0, 94.0, negative
62.0, 253.0, negative
125.0, 1479.0, negative
119.0, 142.0, negative
249.0, 107.0, negative
348.0, 914.0, negative
146.0, 467.0, negative
453.0, 483.0, negative
378.0, 208.0, negative
451.0, 697.0, negative
-16.0, -248.0, negative
387.0, 762.0, negative
-46.0, 491.0, negative
347.0, 536.0, negative
293.0, 183.0, negative
450.0, 347.0, negative
41.0, 151.0, negative
-30.0, 793.0, negative
-12.0, 250.0, negative
-34.0, -135.0, negative
-43.0, 426.0, negative
-21.0, 1185.0, negative
-62.0, 923.0, negative
108.0, -129.0, negative
327.0, 475.0, negative
-69.0, -77.0, negative
-68.0, 609.0, negative
-62.0, 887.0, negative
-2.0, 540.0, negative
393.0, 429.0, negative
-32.0, -277.0, negative
411.0, 534.0, negative
139.0, 468.0, negative
293.0, -231.0, negative
347.0, 384.0, negative
391.0, 80.0, negative
324.0, -4.0, negative
350.0, 1240.0, negative
-25.0, 1145.0, negative
126.0, 1067.0, negative
290.0, 744.0, negative
418.0, 554.0, negative
304.0, 770.0, negative
277.0, 437.0, negative
95.0, 706.0, negative
187.0, 34.0, positive
116.0, -95.0, positive
116.0, 421.0, positive
119.0, 211.0, positive
215.0, 149.0, positive
304.0, -153.0, positive
150.0, 603.0, positive
288.0, 868.0, positive
178.0, 934.0, positive
-64.0, 1306.0, negative
222.0, -273.0, negative
14.0, 443.0, negative
117.0, 439.0, negative
378.0, 1403.0, negative
307.0, 1329.0, negative
-12.0, 931.0, negative
186.0, -217.0, negative
178.0, 1099.0, negative
95.0, -46.0, negative
327.0, 1102.0, negative
233.0, -253.0, negative
264.0, 156.0, negative
458.0, 536.0, negative
185.0, -166.0, negative
-3.0, 1049.0, negative
-84.0, 720.0, negative
19.0, 1187.0, negative
-46.0, 415.0, negative
