@relation 03subcl5-800-7-50-BI-5-5tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
187.0,34.0,positive
201.0,733.0,positive
116.0,-95.0,positive
121.0,-38.0,positive
316.0,727.0,positive
116.0,421.0,positive
119.0,211.0,positive
135.0,398.0,positive
215.0,149.0,positive
88.0,-36.0,positive
96.0,-108.0,positive
304.0,-153.0,positive
150.0,603.0,positive
265.0,671.0,positive
288.0,868.0,positive
114.0,805.0,positive
178.0,934.0,positive
202.0,1159.0,positive
341.0,1039.0,positive
276.0,741.0,positive
-64.0,1306.0,negative
222.0,-273.0,negative
112.0,159.0,negative
14.0,443.0,negative
117.0,439.0,negative
378.0,1403.0,negative
307.0,1329.0,negative
-12.0,931.0,negative
179.0,494.0,negative
396.0,68.0,negative
186.0,-217.0,negative
178.0,1099.0,negative
95.0,-46.0,negative
327.0,1102.0,negative
254.0,1341.0,negative
321.0,381.0,negative
233.0,-253.0,negative
264.0,156.0,negative
458.0,536.0,negative
185.0,-166.0,negative
365.0,-188.0,negative
-3.0,1049.0,negative
-84.0,720.0,negative
19.0,1187.0,negative
-46.0,415.0,negative
-47.0,1126.0,negative
11.0,-265.0,negative
169.0,-144.0,negative
-6.0,522.0,negative
480.0,1442.0,negative
21.0,757.0,negative
28.0,508.0,negative
316.0,56.0,negative
-52.0,-108.0,negative
84.0,779.0,negative
350.0,1320.0,negative
188.0,1348.0,negative
309.0,1142.0,negative
156.0,702.0,negative
447.0,506.0,negative
93.0,807.0,negative
-12.0,370.0,negative
478.0,1087.0,negative
393.0,743.0,negative
462.0,1335.0,negative
30.0,1421.0,negative
463.0,-206.0,negative
378.0,178.0,negative
155.0,487.0,negative
475.0,1278.0,negative
-7.0,1231.0,negative
-63.0,391.0,negative
392.0,1436.0,negative
467.0,41.0,negative
38.0,991.0,negative
5.0,169.0,negative
423.0,1374.0,negative
119.0,1031.0,negative
-48.0,923.0,negative
355.0,1457.0,negative
-36.0,-53.0,negative
326.0,274.0,negative
-51.0,929.0,negative
-68.0,1298.0,negative
200.0,1391.0,negative
77.0,1327.0,negative
401.0,166.0,negative
21.0,1151.0,negative
-51.0,1099.0,negative
60.0,20.0,negative
54.0,797.0,negative
39.0,318.0,negative
384.0,375.0,negative
254.0,418.0,negative
388.0,220.0,negative
390.0,203.0,negative
128.0,1400.0,negative
441.0,1001.0,negative
403.0,-12.0,negative
253.0,1460.0,negative
56.0,575.0,negative
61.0,750.0,negative
119.0,1046.0,negative
361.0,-130.0,negative
28.0,523.0,negative
183.0,1470.0,negative
269.0,1463.0,negative
466.0,621.0,negative
-80.0,-194.0,negative
361.0,-29.0,negative
456.0,1349.0,negative
-36.0,261.0,negative
441.0,1444.0,negative
-49.0,553.0,negative
420.0,888.0,negative
412.0,-91.0,negative
93.0,722.0,negative
123.0,-150.0,negative
-7.0,487.0,negative
-35.0,-267.0,negative
418.0,1342.0,negative
60.0,1162.0,negative
447.0,118.0,negative
371.0,1103.0,negative
450.0,403.0,negative
420.0,700.0,negative
-40.0,212.0,negative
369.0,580.0,negative
323.0,74.0,negative
305.0,1423.0,negative
207.0,1464.0,negative
445.0,56.0,negative
11.0,-152.0,negative
14.0,968.0,negative
-50.0,477.0,negative
139.0,1046.0,negative
473.0,1390.0,negative
315.0,-14.0,negative
339.0,985.0,negative
76.0,-108.0,negative
48.0,406.0,negative
208.0,143.0,negative
367.0,1165.0,negative
122.0,736.0,negative
-18.0,1029.0,negative
242.0,1098.0,negative
-49.0,1142.0,negative
268.0,482.0,negative
13.0,235.0,negative
145.0,1460.0,negative
-20.0,1128.0,negative
472.0,800.0,negative
360.0,1147.0,negative
93.0,-132.0,negative
355.0,900.0,negative
316.0,568.0,negative
447.0,1387.0,negative
2.0,512.0,negative
232.0,1348.0,negative
437.0,228.0,negative
