@relation  03subcl5-800-7-50-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
116.0, 421.0, positive
121.0, 948.0, positive
79.0, 566.0, positive
119.0, 211.0, positive
204.0, 89.0, positive
288.0, 1016.0, positive
309.0, 1207.0, positive
290.0, -57.0, positive
113.0, 870.0, positive
55.0, 768.0, positive
-13.0, -100.0, negative
423.0, 51.0, negative
122.0, 752.0, negative
443.0, 656.0, negative
311.0, -76.0, negative
254.0, -247.0, negative
7.0, 269.0, negative
464.0, 288.0, negative
126.0, 1067.0, negative
457.0, -275.0, negative
11.0, -265.0, negative
-47.0, 1365.0, negative
6.0, 356.0, negative
-47.0, 1126.0, negative
181.0, -110.0, negative
379.0, 1259.0, negative
6.0, 425.0, negative
142.0, 451.0, negative
-46.0, 491.0, negative
111.0, 1448.0, negative
-7.0, 1231.0, negative
23.0, 91.0, negative
-13.0, 637.0, negative
435.0, 1338.0, negative
-70.0, 1324.0, negative
-1.0, 793.0, negative
472.0, 800.0, negative
347.0, 536.0, negative
10.0, 974.0, negative
9.0, -23.0, negative
401.0, 166.0, negative
183.0, 1470.0, negative
351.0, 1017.0, negative
418.0, 605.0, negative
90.0, 891.0, negative
447.0, 118.0, negative
396.0, 1441.0, negative
279.0, 1347.0, negative
97.0, 1152.0, negative
311.0, -20.0, negative
182.0, -216.0, negative
392.0, 734.0, negative
455.0, 947.0, negative
441.0, 1183.0, negative
100.0, 1337.0, negative
410.0, -134.0, negative
371.0, 1469.0, negative
347.0, 384.0, negative
15.0, 1023.0, negative
257.0, 479.0, negative
395.0, 1287.0, negative
62.0, 253.0, negative
478.0, 1369.0, negative
466.0, 621.0, negative
178.0, 1099.0, negative
437.0, 228.0, negative
441.0, 896.0, negative
93.0, 722.0, negative
-56.0, 779.0, negative
0.0, 545.0, negative
209.0, -174.0, negative
90.0, -46.0, negative
137.0, 791.0, negative
296.0, 791.0, negative
149.0, 1409.0, negative
41.0, 151.0, negative
434.0, 439.0, negative
-53.0, 1405.0, negative
-80.0, -194.0, negative
447.0, 506.0, negative
