@relation  03subcl5-800-7-50-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
315.0, 451.0, positive
288.0, 868.0, positive
270.0, 588.0, positive
59.0, 249.0, positive
258.0, 1.0, positive
114.0, 1011.0, positive
242.0, 1245.0, positive
88.0, -36.0, positive
277.0, 816.0, positive
316.0, 727.0, positive
-69.0, -77.0, negative
467.0, 41.0, negative
13.0, 757.0, negative
452.0, 691.0, negative
241.0, -109.0, negative
233.0, -253.0, negative
0.0, 256.0, negative
305.0, 275.0, negative
119.0, 1046.0, negative
458.0, -242.0, negative
-64.0, -230.0, negative
38.0, 1343.0, negative
45.0, 338.0, negative
-26.0, 1124.0, negative
108.0, -129.0, negative
463.0, 1265.0, negative
14.0, 443.0, negative
102.0, 464.0, negative
25.0, 499.0, negative
30.0, 1421.0, negative
-5.0, 1231.0, negative
9.0, 104.0, negative
-12.0, 650.0, negative
424.0, 1319.0, negative
-55.0, 1308.0, negative
5.0, 792.0, negative
434.0, 829.0, negative
326.0, 512.0, negative
31.0, 974.0, negative
56.0, -5.0, negative
401.0, 165.0, negative
146.0, 1476.0, negative
312.0, 1012.0, negative
447.0, 575.0, negative
86.0, 883.0, negative
391.0, 80.0, negative
406.0, 1420.0, negative
254.0, 1341.0, negative
21.0, 1151.0, negative
349.0, -3.0, negative
186.0, -217.0, negative
350.0, 697.0, negative
469.0, 956.0, negative
367.0, 1165.0, negative
-56.0, 1279.0, negative
358.0, 14.0, negative
305.0, 1423.0, negative
410.0, 359.0, negative
-18.0, 1029.0, negative
268.0, 482.0, negative
309.0, 1142.0, negative
43.0, 207.0, negative
479.0, 1383.0, negative
253.0, 726.0, negative
307.0, 1069.0, negative
418.0, 207.0, negative
387.0, 901.0, negative
95.0, 706.0, negative
-28.0, 580.0, negative
12.0, 533.0, negative
231.0, -163.0, negative
93.0, 29.0, negative
93.0, 807.0, negative
304.0, 770.0, negative
128.0, 1400.0, negative
5.0, 169.0, negative
327.0, 434.0, negative
-68.0, 1352.0, negative
-43.0, -157.0, negative
461.0, 549.0, negative
