@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-60-bi/04clover5z-600-5-60-bi
@attribute a0 real [-572.0, 535.0]
@attribute a1 real [-413.0, 411.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
-186.0, 82.0, positive
52.0, 55.0, positive
334.0, 152.0, positive
50.0, 17.0, positive
60.0, 60.0, positive
158.0, 192.0, positive
309.0, -146.0, positive
-18.0, 135.0, positive
-50.0, 166.0, positive
-138.0, -63.0, positive
-68.0, 157.0, positive
-40.0, 162.0, positive
-139.0, 113.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
234.0, -237.0, positive
-130.0, -69.0, positive
-325.0, -28.0, positive
223.0, 96.0, positive
189.0, 35.0, positive
-367.0, 12.0, positive
105.0, 24.0, positive
-145.0, 5.0, positive
-222.0, 7.0, positive
-127.0, -196.0, positive
-73.0, -47.0, positive
-78.0, -189.0, positive
-115.0, 185.0, positive
-164.0, -253.0, positive
-109.0, -306.0, positive
61.0, -63.0, positive
32.0, -96.0, positive
275.0, -214.0, positive
98.0, -53.0, positive
222.0, -141.0, positive
19.0, -203.0, positive
303.0, -208.0, positive
-123.0, 391.0, positive
-337.0, 177.0, negative
503.0, 145.0, negative
37.0, 237.0, negative
425.0, -211.0, negative
1.0, 381.0, negative
226.0, 49.0, negative
-554.0, 81.0, negative
473.0, 162.0, negative
-408.0, 306.0, negative
-297.0, -76.0, negative
522.0, 286.0, negative
-253.0, -285.0, negative
-538.0, 377.0, negative
313.0, -396.0, negative
-15.0, 199.0, negative
120.0, -20.0, negative
-499.0, -401.0, negative
464.0, -39.0, negative
-241.0, -282.0, negative
-514.0, 71.0, negative
-262.0, -238.0, negative
196.0, -387.0, negative
51.0, -178.0, negative
56.0, -94.0, negative
349.0, -184.0, negative
-395.0, 163.0, negative
240.0, -19.0, negative
232.0, 98.0, negative
535.0, 326.0, negative
488.0, -300.0, negative
-451.0, 137.0, negative
-547.0, -124.0, negative
-486.0, -291.0, negative
-234.0, -228.0, negative
-540.0, -286.0, negative
-265.0, -177.0, negative
51.0, 78.0, negative
-206.0, -334.0, negative
-514.0, -109.0, negative
330.0, -106.0, negative
-448.0, -156.0, negative
473.0, -69.0, negative
26.0, 96.0, negative
-411.0, -330.0, negative
-420.0, -359.0, negative
99.0, 210.0, negative
-486.0, 384.0, negative
170.0, -316.0, negative
50.0, 255.0, negative
59.0, 408.0, negative
188.0, 188.0, negative
